Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins
Basak Eraydin,F,R,TUR,5.0,231.0,0.5411255411255411,2018.0,2020.0,2018.0,2021.0
Yi Fan Xu,F,L,CHN,0.0,31.0,0.2903225806451613,2016.0,2018.0,2016.0,2016.0
Yulia Putintseva,F,R,KAZ,2.0,291.0,0.5326460481099656,2019.0,2020.0,2019.0,2020.0
Sylvia Schenck,F,U,USA,0.0,15.0,0.2,2019.0,2017.0,2019.0,2018.0
Shiho Hisamatsu,F,R,JPN,0.0,16.0,0.1875,2017.0,2016.0,2016.0,2016.0
Liga Dekmeijere,F,R,LAT,0.0,20.0,0.5,2021.0,2019.0,2021.0,2019.0
Mariana Correa,F,R,ECU,0.0,33.0,0.15151515151515152,2017.0,2018.0,2016.0,2017.0
Rushmi Chakravarthi,F,R,IND,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Chin Wei Chan,F,R,TPE,0.0,24.0,0.4166666666666667,2017.0,2016.0,2017.0,2018.0
Lavinia Tananta,F,R,INA,0.0,16.0,0.75,2016.0,2016.0,2016.0,2016.0
Chieh Yu Hsu,F,L,USA,2.0,238.0,0.4579831932773109,2017.0,2020.0,2017.0,2021.0
Ksenia Milevskaya,F,R,BLR,0.0,2.0,0.5,2018.0,2018.0,2018.0,2018.0
Kyra Shroff,F,R,IND,0.0,56.0,0.375,2016.0,2018.0,2016.0,2017.0
Sung Hee Han,F,R,KOR,0.0,54.0,0.5555555555555556,2016.0,2018.0,2016.0,2018.0
Vlada Ekshibarova,F,R,UZB,2.0,243.0,0.6090534979423868,2016.0,2020.0,2016.0,2020.0
Andrea Koch Benvenuto,F,R,CHI,0.0,16.0,0.6875,2016.0,2016.0,2016.0,2016.0
Maria Irigoyen,F,L,ARG,0.0,17.0,0.29411764705882354,2016.0,2017.0,2016.0,2016.0
Sofia Shapatava,F,R,GEO,1.0,278.0,0.45323741007194246,2019.0,2020.0,2019.0,2020.0
Florencia Molinero,F,R,ARG,0.0,16.0,0.5,2016.0,2016.0,2016.0,2016.0
Catherine Harrison,F,U,USA,1.0,125.0,0.504,2019.0,2017.0,2019.0,2016.0
Lara Arruabarrena,F,R,ESP,1.0,241.0,0.4730290456431535,2016.0,2020.0,2016.0,2020.0
Barbara Luz,F,R,POR,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
An Sophie Mestach,F,R,BEL,0.0,109.0,0.47706422018348627,2016.0,2018.0,2016.0,2018.0
Alison Van Uytvanck,F,R,BEL,7.0,254.0,0.5590551181102362,2019.0,2020.0,2017.0,2020.0
Shuko Aoyama,F,R,JPN,1.0,91.0,0.42857142857142855,2016.0,2020.0,2016.0,2019.0
Conny Perrin,F,R,SUI,3.0,337.0,0.5637982195845698,2017.0,2020.0,2017.0,2020.0
Samantha Murray,F,R,GBR,3.0,165.0,0.5696969696969697,2019.0,2021.0,2019.0,2021.0
Julia Boserup,F,R,USA,0.0,106.0,0.4528301886792453,2016.0,2018.0,2016.0,2018.0
Johanna Konta,F,R,GBR,4.0,275.0,0.6363636363636364,2016.0,2020.0,2016.0,2020.0
Kiki Bertens,F,R,NED,9.0,313.0,0.6421725239616614,2019.0,2021.0,2019.0,2021.0
Camila Giorgi,F,R,ITA,2.0,246.0,0.5772357723577236,2018.0,2019.0,2018.0,2019.0
Alize Lim,F,R,FRA,0.0,161.0,0.4720496894409938,2016.0,2020.0,2016.0,2018.0
Hilda Melander,F,U,SWE,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Anna Giulia Remondina,F,R,ITA,0.0,120.0,0.5583333333333333,2016.0,2018.0,2016.0,2018.0
Aleksandra Krunic,F,R,SRB,2.0,248.0,0.5483870967741935,2017.0,2020.0,2017.0,2020.0
Vanda Lukacs,F,U,HUN,6.0,232.0,0.5862068965517241,2016.0,2020.0,2016.0,2020.0
Reka Luca Jani,F,R,HUN,3.0,283.0,0.5512367491166078,2019.0,2020.0,2019.0,2020.0
Anastasia Grymalska,F,R,ITA,5.0,234.0,0.6196581196581197,2018.0,2021.0,2018.0,2021.0
Ani Mijacika,F,R,CRO,1.0,53.0,0.6415094339622641,2017.0,2018.0,2017.0,2018.0
Paula Ormaechea,F,R,ARG,5.0,201.0,0.6069651741293532,2019.0,2020.0,2018.0,2020.0
Tatia Mikadze,F,R,GEO,0.0,10.0,0.5,2017.0,2021.0,2017.0,2016.0
Valeria Savinykh,F,R,RUS,7.0,255.0,0.5607843137254902,2019.0,2020.0,2019.0,2020.0
Valeria Solovieva,F,R,RUS,2.0,76.0,0.618421052631579,2016.0,2017.0,2016.0,2017.0
Eugenie Bouchard,F,R,CAN,0.0,196.0,0.5153061224489796,2016.0,2021.0,2016.0,2021.0
Alexandra Mueller,F,R,USA,0.0,23.0,0.5217391304347826,2017.0,2018.0,2016.0,2018.0
Zoe Gwen Scandalis,F,R,USA,0.0,55.0,0.4909090909090909,2019.0,2017.0,2019.0,2018.0
Victoria Larriere,F,R,FRA,2.0,25.0,0.76,2016.0,2016.0,2016.0,2016.0
Jana Cepelova,F,R,SVK,2.0,234.0,0.5427350427350427,2016.0,2020.0,2016.0,2020.0
Nicole Rottmann,F,U,AUT,0.0,33.0,0.5454545454545454,2016.0,2017.0,2016.0,2017.0
Saisai Zheng,F,R,CHN,7.0,256.0,0.56640625,2018.0,2020.0,2018.0,2021.0
Erika Sema,F,U,JPN,0.0,247.0,0.4777327935222672,2017.0,2020.0,2017.0,2020.0
Alexandra Cadantu,F,R,ROU,1.0,250.0,0.54,2019.0,2021.0,2017.0,2021.0
Bibiane Schoofs,F,R,NED,2.0,236.0,0.5466101694915254,2017.0,2021.0,2017.0,2021.0
Ashleigh Barty,F,R,AUS,13.0,278.0,0.7661870503597122,2019.0,2020.0,2019.0,2020.0
Ons Jabeur,F,R,TUN,5.0,307.0,0.6156351791530945,2017.0,2020.0,2017.0,2019.0
Yuliana Lizarazo,F,R,COL,3.0,131.0,0.6412213740458015,2021.0,2017.0,2019.0,2018.0
Elitsa Kostova,F,R,BUL,2.0,296.0,0.5101351351351351,2019.0,2020.0,2019.0,2020.0
Jessica Pegula,F,R,USA,1.0,242.0,0.5991735537190083,2018.0,2017.0,2018.0,2017.0
Garbine Muguruza,F,R,ESP,6.0,296.0,0.6621621621621622,2017.0,2020.0,2017.0,2019.0
Annika Beck,F,R,GER,0.0,85.0,0.4235294117647059,2016.0,2017.0,2016.0,2017.0
Karen Barbat,F,R,DEN,3.0,116.0,0.5603448275862069,2016.0,2020.0,2016.0,2020.0
Jasmina Tinjic,F,R,BIH,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Dinah Pfizenmaier,F,R,GER,0.0,4.0,0.25,2017.0,2016.0,2017.0,2017.0
Tara Moore,F,R,GBR,2.0,204.0,0.45588235294117646,2016.0,2020.0,2016.0,2020.0
Grace Min,F,R,USA,6.0,241.0,0.5643153526970954,2016.0,2020.0,2016.0,2017.0
Richel Hogenkamp,F,R,NED,7.0,269.0,0.5613382899628253,2016.0,2020.0,2016.0,2021.0
Chi Chi Scholl,F,R,USA,8.0,269.0,0.5836431226765799,2018.0,2020.0,2017.0,2020.0
Barbara Haas,F,R,AUT,8.0,308.0,0.6038961038961039,2018.0,2020.0,2019.0,2020.0
Sandra Zaniewska,F,R,POL,2.0,39.0,0.6923076923076923,2016.0,2017.0,2016.0,2017.0
Nicole Gibbs,F,R,USA,3.0,228.0,0.5701754385964912,2016.0,2020.0,2016.0,2020.0
Nastassja Burnett,F,R,ITA,2.0,95.0,0.5894736842105263,2018.0,2019.0,2018.0,2019.0
Valentyna Ivakhnenko,F,R,UKR,3.0,241.0,0.5560165975103735,2017.0,2020.0,2017.0,2021.0
Carina Witthoeft,F,R,GER,1.0,154.0,0.487012987012987,2016.0,2019.0,2016.0,2018.0
Rebecca Peterson,F,R,SWE,5.0,259.0,0.5945945945945946,2019.0,2020.0,2019.0,2020.0
Varvara Flink,F,R,RUS,6.0,208.0,0.6153846153846154,2018.0,2017.0,2018.0,2021.0
Qiang Wang,F,R,CHN,6.0,269.0,0.6096654275092936,2018.0,2020.0,2016.0,2021.0
Ekaterine Gorgodze,F,L,GEO,10.0,305.0,0.5836065573770491,2019.0,2020.0,2017.0,2020.0
Elina Svitolina,F,R,UKR,13.0,332.0,0.6987951807228916,2017.0,2020.0,2017.0,2020.0
Jennifer Elie,F,R,USA,0.0,189.0,0.48677248677248675,2019.0,2020.0,2019.0,2020.0
Samantha Crawford,F,R,USA,0.0,65.0,0.4461538461538462,2016.0,2017.0,2016.0,2017.0
Victoria Duval,F,R,USA,0.0,116.0,0.5517241379310345,2017.0,2016.0,2017.0,2021.0
Julia Glushko,F,R,ISR,3.0,203.0,0.5467980295566502,2018.0,2019.0,2018.0,2019.0
Donna Vekic,F,R,CRO,2.0,288.0,0.5486111111111112,2017.0,2020.0,2017.0,2020.0
Maria Sanchez,F,R,USA,0.0,168.0,0.4642857142857143,2019.0,2020.0,2019.0,2021.0
Hyun Hui Hong,F,U,KOR,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0
So Ra Lee,F,L,KOR,1.0,130.0,0.5692307692307692,2018.0,2020.0,2018.0,2020.0
Luksika Kumkhum,F,R,THA,6.0,189.0,0.6402116402116402,2018.0,2019.0,2018.0,2019.0
Ying Ying Duan,F,R,CHN,1.0,156.0,0.47435897435897434,2017.0,2020.0,2017.0,2019.0
Belinda Bencic,F,R,SUI,8.0,265.0,0.6264150943396226,2019.0,1800.0,2019.0,1800.0
Margarita Gasparyan,F,R,RUS,1.0,143.0,0.4965034965034965,2019.0,2017.0,2018.0,2020.0
Yuxuan Zhang,F,R,CHN,2.0,166.0,0.4819277108433735,2018.0,2020.0,2018.0,2020.0
Marina Shamayko,F,U,RUS,0.0,21.0,0.38095238095238093,2016.0,2016.0,2016.0,2016.0
Natalia Orlova,F,R,RUS,0.0,151.0,0.3708609271523179,2019.0,2021.0,2019.0,2017.0
Ana Bogdan,F,R,ROU,3.0,259.0,0.5752895752895753,2017.0,2020.0,2019.0,2020.0
Alison Bai,F,R,AUS,0.0,143.0,0.3706293706293706,2019.0,2020.0,2019.0,2016.0
Irina Kuzmina,F,R,LAT,0.0,4.0,0.5,2021.0,2018.0,2021.0,2021.0
Eleni Kordolaimi,F,R,GRE,4.0,207.0,0.6086956521739131,2016.0,2019.0,2016.0,2019.0
Stamatia Fafaliou,F,U,GRE,0.0,7.0,0.14285714285714285,2016.0,2016.0,2016.0,2016.0
Hulya Esen,F,U,TUR,0.0,21.0,0.3333333333333333,2018.0,2017.0,2017.0,2016.0
Veronika Kapshay,F,U,UKR,0.0,59.0,0.5254237288135594,2016.0,2017.0,2016.0,2017.0
Anna Korzeniak,F,R,POL,0.0,4.0,0.25,2019.0,2019.0,2019.0,2019.0
Olga Brozda,F,U,POL,0.0,7.0,0.2857142857142857,2019.0,2018.0,2019.0,2019.0
Laura Ioana Andrei,F,R,ROU,6.0,232.0,0.603448275862069,2019.0,2021.0,2019.0,2021.0
Giulia Gatto Monticone,F,R,ITA,6.0,291.0,0.6013745704467354,2017.0,2020.0,2017.0,2020.0
Federica Di Sarra,F,R,ITA,4.0,213.0,0.6197183098591549,2019.0,2016.0,2019.0,2016.0
Chanel Simmonds,F,L,RSA,8.0,228.0,0.6140350877192983,2019.0,2021.0,2019.0,2021.0
Diana Buzean,F,R,ROU,0.0,15.0,0.6,2016.0,2016.0,2016.0,2016.0
Elena Bogdan,F,L,ROU,0.0,51.0,0.43137254901960786,2017.0,2018.0,2017.0,2019.0
Alexandra Damaschin,F,R,ROU,1.0,56.0,0.5535714285714286,2018.0,2019.0,2018.0,2019.0
Mihaela Buzarnescu,F,L,ROU,8.0,242.0,0.5785123966942148,2017.0,2020.0,2017.0,2016.0
Alice Moroni,F,R,ITA,0.0,7.0,0.14285714285714285,2017.0,2018.0,2017.0,2017.0
Viktoriya Tomova,F,R,BUL,8.0,327.0,0.5688073394495413,2016.0,2020.0,2016.0,2020.0
Despina Papamichail,F,R,GRE,11.0,340.0,0.6088235294117647,2019.0,2020.0,2019.0,2020.0
Claudia Giovine,F,R,ITA,7.0,179.0,0.5921787709497207,2016.0,2020.0,2016.0,2020.0
Akari Inoue,F,U,JPN,0.0,37.0,0.32432432432432434,2016.0,2018.0,2017.0,2018.0
Aki Yamasoto,F,R,JPN,0.0,18.0,0.4444444444444444,2016.0,2017.0,2016.0,2017.0
Oksana Kalashnikova,F,L,GEO,0.0,16.0,0.25,2018.0,2021.0,2016.0,2016.0
Jacqueline Cako,F,R,USA,0.0,165.0,0.37575757575757573,2017.0,1800.0,2017.0,2020.0
Natasha Fourouclas,F,R,RSA,0.0,13.0,0.5384615384615384,2019.0,2019.0,2019.0,2019.0
Justyna Jegiolka,F,U,POL,0.0,35.0,0.37142857142857144,2016.0,2018.0,2016.0,2017.0
Ema Burgic,F,R,BIH,0.0,28.0,0.5357142857142857,2016.0,2016.0,2016.0,2016.0
Yuliya Kalabina,F,R,RUS,1.0,8.0,0.625,2016.0,2016.0,2016.0,2016.0
Elixane Lechemia,F,L,FRA,3.0,140.0,0.5214285714285715,2017.0,2021.0,2016.0,2019.0
Lyudmyla Kichenok,F,R,UKR,0.0,30.0,0.3,2016.0,2019.0,2016.0,2017.0
Valentine Confalonieri,F,R,ITA,0.0,7.0,0.2857142857142857,2016.0,2016.0,2016.0,2016.0
Stephanie Vogt,F,R,LIE,0.0,25.0,0.32,2016.0,2016.0,2016.0,2016.0
Maryna Zanevska,F,R,UKR,7.0,271.0,0.5977859778597786,2016.0,2020.0,2016.0,2020.0
Lara Michel,F,U,SUI,2.0,65.0,0.6461538461538462,2021.0,2016.0,2021.0,2016.0
Chen Liang,F,R,CHN,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Zuzana Zlochova,F,R,SVK,2.0,179.0,0.5195530726256983,2016.0,2021.0,2016.0,2021.0
Shivika Burman,F,R,IND,0.0,23.0,0.2608695652173913,2016.0,2017.0,2016.0,2016.0
Akiko Omae,F,R,JPN,4.0,201.0,0.5074626865671642,2019.0,2020.0,2019.0,2020.0
Irina Ramialison,F,R,FRA,6.0,144.0,0.625,2018.0,2017.0,2018.0,2017.0
Gioia Barbieri,F,R,ITA,0.0,13.0,0.6923076923076923,2016.0,2016.0,2016.0,2016.0
Jessy Rompies,F,R,INA,0.0,44.0,0.4090909090909091,2016.0,2017.0,2016.0,2019.0
Madrie Le Roux,F,R,RSA,0.0,17.0,0.4117647058823529,2016.0,2017.0,2016.0,2018.0
Lisa Whybourn,F,R,GBR,0.0,20.0,0.45,2016.0,2016.0,2016.0,2016.0
Denisa Allertova,F,R,CZE,1.0,243.0,0.3333333333333333,2017.0,2020.0,2019.0,2020.0
Martina Pradova,F,R,CZE,0.0,74.0,0.2702702702702703,2019.0,2017.0,2019.0,2021.0
Estelle Cascino,F,R,FRA,4.0,207.0,0.5893719806763285,2016.0,2020.0,2016.0,2020.0
Tereza Mrdeza,F,R,CRO,4.0,288.0,0.5555555555555556,2017.0,2020.0,2017.0,2020.0
Camilla Rosatello,F,R,ITA,0.0,241.0,0.5601659751037344,2019.0,2020.0,2019.0,2016.0
Magda Linette,F,R,POL,4.0,300.0,0.52,2019.0,2020.0,2019.0,2021.0
Natela Dzalamidze,F,R,RUS,1.0,65.0,0.47692307692307695,2016.0,2021.0,2016.0,2020.0
Sina Haas,F,R,GER,0.0,11.0,0.45454545454545453,2016.0,2018.0,2016.0,2016.0
Cristina Dinu,F,R,ROU,9.0,263.0,0.6273764258555133,2017.0,2020.0,2021.0,2020.0
Cristina Andreea Mitu,F,R,ROU,5.0,100.0,0.59,2016.0,2021.0,2016.0,2020.0
Ekaterina Yashina,F,R,RUS,0.0,231.0,0.46320346320346323,2021.0,2020.0,2021.0,2020.0
Prerna Bhambri,F,U,IND,0.0,71.0,0.5352112676056338,2016.0,2019.0,2016.0,2020.0
Ekaterina Klyueva,F,R,KAZ,0.0,14.0,0.2857142857142857,2016.0,2017.0,2016.0,2017.0
Yuliya Lysa,F,L,UKR,0.0,55.0,0.4909090909090909,2018.0,2017.0,2017.0,2018.0
Gabriela Dabrowski,F,R,CAN,1.0,90.0,0.37777777777777777,2017.0,2020.0,2017.0,2020.0
Lin Zhu,F,R,CHN,6.0,299.0,0.5819397993311036,2019.0,2020.0,2019.0,2020.0
Misa Eguchi,F,R,JPN,0.0,87.0,0.47126436781609193,2016.0,2018.0,2016.0,2018.0
Di Zhao,F,U,CHN,0.0,48.0,0.4791666666666667,2016.0,2017.0,2016.0,2017.0
Ran Tian,F,R,CHN,0.0,50.0,0.44,2016.0,2018.0,2016.0,2017.0
Isabella Shinikova,F,R,BUL,11.0,363.0,0.5867768595041323,2018.0,2020.0,2016.0,2020.0
Ani Vangelova,F,U,BUL,0.0,243.0,0.3950617283950617,2019.0,2020.0,2019.0,2020.0
Ya Hsuan Lee,F,R,TPE,7.0,117.0,1.0,2018.0,2020.0,2018.0,2020.0
Teliana Pereira,F,R,BRA,0.0,136.0,0.47058823529411764,2019.0,2020.0,2019.0,2020.0
Aleksandrina Naydenova,F,R,BUL,3.0,201.0,0.527363184079602,2016.0,2017.0,2019.0,2017.0
Irina Khromacheva,F,L,RUS,9.0,138.0,1.0,2016.0,2020.0,2016.0,2020.0
Tereza Smitkova,F,R,CZE,4.0,245.0,0.5795918367346938,2016.0,2020.0,2016.0,2020.0
Constance Sibille,F,R,FRA,1.0,79.0,0.6329113924050633,2019.0,2016.0,2019.0,2016.0
Rocio De La Torre Sanchez,F,U,ESP,1.0,27.0,0.7037037037037037,2016.0,2017.0,2017.0,2016.0
Veronica Cepede Royg,F,R,PAR,0.0,276.0,0.5362318840579711,2019.0,2021.0,2019.0,2021.0
Manon Arcangioli,F,U,FRA,3.0,259.0,0.5328185328185329,2017.0,2021.0,2017.0,2021.0
Myrtille Georges,F,R,FRA,4.0,216.0,0.5185185185185185,2019.0,2020.0,2019.0,2020.0
Salome Devidze,F,R,GEO,0.0,50.0,0.34,2019.0,2016.0,2019.0,2020.0
Katerina Kramperova,F,R,CZE,0.0,18.0,0.4444444444444444,2016.0,2017.0,2016.0,2017.0
Alicja Rosolska,F,R,POL,0.0,11.0,0.09090909090909091,2016.0,2019.0,2016.0,2016.0
Anne Schaefer,F,R,GER,3.0,85.0,0.6588235294117647,2016.0,2017.0,2016.0,2017.0
Ana Savic,F,U,CRO,0.0,23.0,0.6086956521739131,2016.0,2016.0,2016.0,2016.0
Chayenne Ewijk,F,R,NED,3.0,70.0,0.6857142857142857,2016.0,2017.0,2016.0,2017.0
Justine Ozga,F,R,GER,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Yurina Koshino,F,U,JPN,0.0,10.0,0.3,2016.0,2016.0,2016.0,2016.0
Maria Fernanda Alvarez Teran,F,R,BOL,0.0,7.0,0.42857142857142855,2016.0,2019.0,2016.0,2016.0
Kaitlyn Christian,F,U,USA,1.0,31.0,0.5806451612903226,2016.0,2018.0,2016.0,2017.0
Miyabi Inoue,F,R,JPN,0.0,190.0,0.42105263157894735,2017.0,2020.0,2017.0,2020.0
Anastasiya Vasylyeva,F,L,UKR,1.0,118.0,0.5,2017.0,2018.0,2017.0,2018.0
Georgina Garcia Perez,F,U,ESP,10.0,268.0,0.6194029850746269,2019.0,2021.0,2017.0,2021.0
Chang Liu,F,U,CHN,1.0,138.0,0.572463768115942,2019.0,2017.0,2019.0,2017.0
Shiho Akita,F,R,JPN,3.0,186.0,0.521505376344086,2019.0,2020.0,2016.0,2018.0
Michaela Honcova,F,R,SVK,1.0,181.0,0.46408839779005523,2017.0,2021.0,2017.0,2019.0
Francesca Stephenson,F,R,GBR,0.0,26.0,0.38461538461538464,2016.0,2016.0,2016.0,2016.0
Kotomi Takahata,F,L,JPN,0.0,47.0,0.3404255319148936,2019.0,2016.0,2019.0,2016.0
Kanae Hisami,F,R,JPN,0.0,14.0,0.5,2016.0,2016.0,2016.0,2016.0
Zuzana Luknarova,F,R,SVK,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Makoto Ninomiya,F,R,JPN,0.0,65.0,0.4153846153846154,2016.0,2020.0,2016.0,2019.0
Ioana Gaspar,F,R,ROU,2.0,171.0,0.5087719298245614,2019.0,2020.0,2018.0,2020.0
Mi Ok Kim,F,R,KOR,0.0,4.0,0.25,2016.0,2018.0,2016.0,2016.0
Vanessa Pinto,F,R,GER,0.0,4.0,0.5,2017.0,2017.0,2017.0,2017.0
Tomoko Dokei,F,U,JPN,0.0,5.0,0.4,2016.0,2017.0,2016.0,2016.0
Hae Sung Kim,F,R,KOR,0.0,5.0,0.4,2016.0,2016.0,2016.0,2016.0
Angelina Gabueva,F,U,RUS,0.0,123.0,0.43089430894308944,2019.0,2020.0,2019.0,2020.0
Nadja Gilchrist,F,R,USA,0.0,58.0,0.4827586206896552,2018.0,2016.0,2018.0,2016.0
Amandine Hesse,F,R,FRA,2.0,283.0,0.49823321554770317,2019.0,2020.0,2019.0,2020.0
Katerina Vankova,F,L,CZE,1.0,98.0,0.5510204081632653,2018.0,2017.0,2018.0,2017.0
Jia Jing Lu,F,R,CHN,6.0,264.0,0.5340909090909091,2019.0,2020.0,2019.0,2020.0
Piia Suomalainen,F,R,FIN,1.0,45.0,0.4888888888888889,2016.0,2018.0,2016.0,2018.0
Nadiya Kichenok,F,R,UKR,0.0,35.0,0.4,2016.0,2017.0,2016.0,2018.0
Ana Veselinovic,F,L,SRB,1.0,121.0,0.5950413223140496,2017.0,2019.0,2016.0,2019.0
Alexa Guarachi,F,U,USA,0.0,85.0,0.4,2017.0,2021.0,2017.0,2019.0
Amandine Cazeaux,F,L,FRA,0.0,84.0,0.44047619047619047,2019.0,2021.0,2019.0,2018.0
Shu Ying Hsieh,F,R,TPE,0.0,17.0,0.058823529411764705,2019.0,2018.0,2019.0,2019.0
Martina Di Giuseppe,F,U,ITA,5.0,261.0,0.5134099616858238,2019.0,2020.0,2018.0,2020.0
Lisa Sabino,F,U,SUI,5.0,180.0,0.5888888888888889,2016.0,2021.0,2016.0,2021.0
Allie Will,F,U,USA,0.0,5.0,0.4,2019.0,2017.0,2019.0,2019.0
Sanaz Marand,F,L,USA,1.0,126.0,0.47619047619047616,2019.0,2016.0,2019.0,2016.0
Milana Spremo,F,R,SRB,1.0,49.0,0.5102040816326531,2016.0,2018.0,2016.0,2018.0
Martina Trevisan,F,L,ITA,4.0,362.0,0.38950276243093923,2019.0,1800.0,2019.0,2021.0
Libby Muma,F,U,USA,0.0,10.0,0.2,2016.0,2018.0,2016.0,2016.0
Lauren Herring,F,U,USA,0.0,13.0,0.46153846153846156,2016.0,2016.0,2016.0,2016.0
Tatiana Bua,F,L,ARG,0.0,4.0,0.75,2016.0,2016.0,2016.0,2016.0
Tori Kinard,F,U,USA,0.0,117.0,0.452991452991453,2019.0,2020.0,2019.0,2018.0
Marina Melnikova,F,R,RUS,4.0,250.0,0.524,2019.0,2020.0,2019.0,2020.0
Julia Valetova,F,R,RUS,0.0,4.0,0.75,2019.0,2019.0,2019.0,2019.0
Miki Miyamura,F,R,JPN,1.0,23.0,0.5217391304347826,2016.0,2016.0,2016.0,2016.0
Danielle Rose Collins,F,R,USA,6.0,241.0,0.6182572614107884,2017.0,2020.0,2017.0,2020.0
Martina Gledacheva,F,U,BUL,0.0,5.0,0.2,2021.0,2020.0,2021.0,2021.0
Danielle Lao,F,R,USA,1.0,218.0,0.5321100917431193,2018.0,2020.0,2018.0,2020.0
Tea Faber,F,R,CRO,0.0,34.0,0.3235294117647059,2016.0,2018.0,2016.0,2017.0
Lucia Cervera Vazquez,F,R,ESP,0.0,3.0,0.3333333333333333,2017.0,2017.0,2017.0,2017.0
Nicole Melichar,F,R,USA,0.0,21.0,0.3333333333333333,2016.0,2021.0,2016.0,2018.0
Ilona Kremen,F,R,BLR,1.0,105.0,0.49523809523809526,2016.0,2018.0,2016.0,2018.0
Lena Marie Hofmann,F,R,GER,0.0,9.0,0.5555555555555556,2016.0,2016.0,2016.0,2016.0
Vivien Juhaszova,F,R,SVK,1.0,157.0,0.46496815286624205,2016.0,2021.0,2016.0,2020.0
Tamara Curovic,F,R,SRB,1.0,257.0,0.5486381322957199,2016.0,2020.0,2016.0,2020.0
Keren Shlomo,F,R,ISR,0.0,31.0,0.3548387096774194,2016.0,2016.0,2016.0,2016.0
Rishika Sunkara,F,R,IND,0.0,51.0,0.3333333333333333,2017.0,2021.0,2017.0,2021.0
Dalila Jakupovic,F,R,SLO,3.0,304.0,0.5263157894736842,2016.0,1800.0,2016.0,1800.0
Sviatlana Pirazhenka,F,R,BLR,3.0,148.0,0.527027027027027,2016.0,2020.0,2016.0,2020.0
Aminat Kushkhova,F,R,RUS,0.0,12.0,0.4166666666666667,2016.0,2016.0,2016.0,2016.0
Sofie Oyen,F,R,BEL,0.0,18.0,0.5555555555555556,2016.0,2016.0,2016.0,2016.0
Tereza Jankovska,F,L,CZE,0.0,4.0,0.5,2017.0,2018.0,2017.0,2017.0
Sarah Rebecca Sekulic,F,L,GER,6.0,191.0,0.5654450261780105,2017.0,2020.0,2017.0,2021.0
Jelena Simic,F,U,BIH,2.0,147.0,0.5578231292517006,2017.0,2019.0,2017.0,2019.0
Polona Rebersak,F,U,SLO,0.0,31.0,0.41935483870967744,2016.0,2017.0,2016.0,2017.0
Kateryna Kozlova,F,R,UKR,2.0,259.0,0.5405405405405406,2017.0,2020.0,2017.0,2020.0
Nuria Parrizas Diaz,F,R,ESP,16.0,269.0,0.6840148698884758,2019.0,2016.0,2019.0,2020.0
Amanda Carreras,F,R,GBR,2.0,208.0,0.6298076923076923,2019.0,2018.0,2019.0,2018.0
Alexandra Grinchishina,F,U,KAZ,0.0,41.0,0.34146341463414637,2016.0,2018.0,2016.0,2017.0
Albina Khabibulina,F,R,UZB,0.0,94.0,0.39361702127659576,2017.0,2018.0,2017.0,2018.0
Nika Kukharchuk,F,U,RUS,2.0,157.0,0.4713375796178344,2019.0,2020.0,2019.0,2020.0
Carol Zhao,F,R,CAN,2.0,91.0,1.0,2017.0,2016.0,2017.0,2016.0
Julia Kimmelmann,F,L,GER,0.0,107.0,0.4953271028037383,2021.0,2017.0,2021.0,2018.0
Andrea Ka,F,R,FRA,2.0,126.0,0.5079365079365079,2017.0,2019.0,2016.0,2019.0
Doroteja Eric,F,L,SRB,0.0,19.0,0.2631578947368421,2016.0,2017.0,2016.0,2017.0
Hao Chen Tang,F,R,CHN,1.0,47.0,0.5319148936170213,2016.0,2017.0,2016.0,2017.0
Beatriz Leon Hernandez,F,U,ESP,0.0,3.0,0.3333333333333333,2019.0,2019.0,2019.0,2019.0
Alyona Sotnikova,F,R,UKR,1.0,46.0,0.5652173913043478,2016.0,2017.0,2016.0,2016.0
Hirono Watanabe,F,U,JPN,0.0,6.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Sachia Vickery,F,R,USA,1.0,271.0,0.5276752767527675,2017.0,2021.0,2017.0,2021.0
Taylor Townsend,F,L,USA,7.0,201.0,0.6368159203980099,2017.0,2020.0,2017.0,2020.0
Miyu Kato,F,R,JPN,1.0,167.0,0.5269461077844312,2017.0,2020.0,2017.0,2019.0
Giorgia Marchetti,F,R,ITA,1.0,149.0,0.5100671140939598,2017.0,2019.0,2017.0,2019.0
Diana Marcinkevica,F,R,LAT,3.0,309.0,0.49514563106796117,2019.0,2020.0,2017.0,2020.0
Nathalia Rossi,F,L,BRA,0.0,21.0,0.38095238095238093,2016.0,2017.0,2016.0,2016.0
Robin Anderson,F,R,USA,2.0,220.0,0.5409090909090909,2019.0,2020.0,2019.0,2020.0
