Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins
Reda El Amrani,M,R,MAR,0.0,16.0,0.5625,2017.0,2016.0,2017.0,2017.0
Marcin Gawron,M,U,POL,0.0,19.0,0.42105263157894735,2016.0,2017.0,2016.0,2016.0
Joao Souza,M,R,BRA,2.0,178.0,0.4943820224719101,2016.0,2019.0,2016.0,2019.0
Pedro Sousa,M,R,POR,8.0,293.0,0.5836177474402731,2018.0,2021.0,2017.0,2021.0
Federico Zeballos,M,U,BOL,0.0,60.0,0.4,2018.0,2020.0,2019.0,2016.0
Guillermo Duran,M,R,ARG,0.0,26.0,0.46153846153846156,2017.0,2019.0,2017.0,2018.0
Yann Marti,M,R,SUI,0.0,68.0,0.5882352941176471,2016.0,2018.0,2016.0,2018.0
Gleb Sakharov,M,R,FRA,0.0,153.0,0.49019607843137253,2017.0,2019.0,2017.0,2016.0
Peter Polansky,M,R,CAN,3.0,332.0,0.49096385542168675,2018.0,2020.0,2018.0,2020.0
Miliaan Niesten,M,U,NED,0.0,52.0,0.46153846153846156,2018.0,2020.0,2017.0,2019.0
Adrian Mannarino,M,L,FRA,5.0,326.0,0.5214723926380368,2017.0,2021.0,2017.0,2021.0
Kristijan Mesaros,M,R,CRO,0.0,7.0,0.2857142857142857,2017.0,2016.0,2016.0,2016.0
Alexis Musialek,M,U,FRA,0.0,19.0,0.42105263157894735,2016.0,2018.0,2016.0,2016.0
Daniel Dutra Da Silva,M,L,BRA,0.0,45.0,0.4444444444444444,2016.0,2019.0,2016.0,2019.0
Miljan Zekic,M,R,SRB,1.0,134.0,0.4552238805970149,2016.0,2020.0,2016.0,2019.0
Antso Rakotondramanga,M,U,MAD,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0
Ernests Gulbis,M,R,LAT,1.0,211.0,0.4549763033175355,2018.0,2017.0,2018.0,2019.0
Zach Itzstein,M,R,AUS,0.0,3.0,0.3333333333333333,2017.0,2017.0,2017.0,2017.0
Yuichi Sugita,M,R,JPN,7.0,295.0,0.535593220338983,2017.0,2021.0,2017.0,2021.0
Thiemo De Bakker,M,R,NED,1.0,106.0,0.42452830188679247,2016.0,2017.0,2018.0,2017.0
Nicola Ghedin,M,R,ITA,0.0,6.0,0.16666666666666666,2017.0,2016.0,2017.0,2017.0
Attila Balazs,M,R,HUN,1.0,154.0,0.525974025974026,2019.0,2016.0,2019.0,2016.0
Marin Cilic,M,R,CRO,5.0,312.0,0.6346153846153846,2016.0,2020.0,2016.0,2020.0
Philip Bester,M,R,CAN,0.0,34.0,0.38235294117647056,2016.0,2017.0,2016.0,2016.0
Jeevan Nedunchezhiyan,M,L,IND,0.0,25.0,0.36,2016.0,2018.0,2016.0,2016.0
Pirmin Haenle,M,R,GER,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0
Alexandr Dolgopolov,M,R,UKR,1.0,101.0,0.5247524752475248,2017.0,2018.0,2017.0,2018.0
Daniel Glancy,M,U,IRL,0.0,5.0,0.2,2016.0,2016.0,2016.0,2016.0
Shinta Fujii,M,U,JPN,0.0,7.0,0.2857142857142857,2018.0,2016.0,2018.0,2018.0
Antonio Sancic,M,R,CRO,0.0,31.0,0.3225806451612903,2016.0,2018.0,2016.0,2018.0
Fabiano De Paula,M,R,BRA,0.0,26.0,0.34615384615384615,2016.0,2017.0,2017.0,2016.0
Michal Schmid,M,U,CZE,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0
Keith Patrick Crowley,M,R,RSA,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Nikola Mektic,M,R,CRO,0.0,70.0,0.5,2016.0,2019.0,2016.0,2017.0
Fernando Romboli,M,R,BRA,0.0,49.0,0.3673469387755102,2016.0,2020.0,2016.0,2017.0
Isaac Frost,M,R,AUS,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Marcelo Demoliner,M,R,BRA,0.0,9.0,0.5555555555555556,2016.0,2017.0,2016.0,2016.0
Maxime Teixeira,M,R,FRA,0.0,22.0,0.36363636363636365,2016.0,2016.0,2016.0,2016.0
Gonzalo Escobar,M,L,ECU,0.0,165.0,0.5212121212121212,2019.0,2021.0,2019.0,2020.0
Mauricio Echazu,M,R,PER,0.0,41.0,0.3902439024390244,2018.0,2019.0,2016.0,2019.0
Patricio Heras,M,R,ARG,0.0,41.0,0.5365853658536586,2016.0,2017.0,2017.0,2016.0
Eric Quigley,M,U,USA,0.0,49.0,0.5102040816326531,2016.0,2017.0,2016.0,2017.0
Gerard Granollers,M,R,ESP,0.0,95.0,0.4105263157894737,2018.0,2020.0,2018.0,2017.0
Greg Jones,M,R,AUS,0.0,48.0,0.5,2016.0,2017.0,2016.0,2017.0
Guillermo Rivera Aranguiz,M,R,CHI,0.0,12.0,0.4166666666666667,2016.0,2017.0,2016.0,2017.0
Tyler Hochwalt,M,U,USA,0.0,8.0,0.25,2016.0,2017.0,2016.0,2016.0
Alejandro Gonzalez,M,R,COL,0.0,204.0,0.45588235294117646,2016.0,2020.0,2016.0,2021.0
Ricardo Urzua Rivera,M,R,CHI,0.0,8.0,0.25,2016.0,2017.0,2016.0,2016.0
Lorenzo Frigerio,M,R,ITA,0.0,29.0,0.3448275862068966,2017.0,2016.0,2017.0,2016.0
Dzmitry Zhyrmont,M,U,BLR,0.0,61.0,0.4426229508196721,2016.0,2018.0,2016.0,2018.0
Sergio Gutierrez Ferrol,M,R,ESP,1.0,50.0,0.46,2018.0,2019.0,2018.0,2019.0
Ante Pavic,M,R,CRO,1.0,157.0,0.4394904458598726,2018.0,2021.0,2016.0,2019.0
Joao Sousa,M,R,POR,1.0,286.0,0.44405594405594406,2019.0,2020.0,2018.0,2020.0
Javier Pulgar Garcia,M,U,ESP,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Wesley Koolhof,M,R,NED,0.0,6.0,0.5,2017.0,2016.0,2017.0,2016.0
Germain Gigounon,M,R,BEL,0.0,47.0,0.5106382978723404,2016.0,2017.0,2016.0,2017.0
Raul Isaias Rosas Zarur,M,R,MEX,0.0,6.0,0.16666666666666666,2018.0,2016.0,2018.0,2018.0
Petru Alexandru Luncanu,M,L,ROU,0.0,9.0,0.3333333333333333,2016.0,2018.0,2016.0,2018.0
Benoit Paire,M,R,FRA,2.0,325.0,0.48615384615384616,2019.0,2020.0,2019.0,2020.0
Luis David Martinez,M,U,VEN,0.0,70.0,0.38571428571428573,2016.0,2021.0,2017.0,2020.0
Sho Katayama,M,U,JPN,0.0,8.0,0.5,2016.0,2018.0,2016.0,2018.0
Nicolas Meister,M,U,USA,0.0,28.0,0.5,2016.0,2018.0,2016.0,2018.0
Maximiliano Estevez,M,L,ARG,0.0,36.0,0.5,2016.0,2017.0,2016.0,2018.0
Yan Bai,M,R,CHN,0.0,107.0,0.42990654205607476,2019.0,2020.0,2019.0,2017.0
Thomas Fabbiano,M,R,ITA,5.0,297.0,0.5084175084175084,2017.0,2020.0,2017.0,2020.0
Harri Heliovaara,M,R,FIN,0.0,70.0,0.42857142857142855,2018.0,2017.0,2018.0,2017.0
Pascal Brunner,M,R,AUT,0.0,9.0,0.3333333333333333,2017.0,2016.0,2017.0,2018.0
John Millman,M,R,AUS,5.0,288.0,0.5451388888888888,2019.0,2020.0,2018.0,2021.0
Jason Jung,M,R,TPE,4.0,306.0,0.5359477124183006,2018.0,2021.0,2018.0,2021.0
Riccardo Maiga,M,R,SUI,0.0,6.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Martin Klizan,M,L,SVK,4.0,237.0,0.5358649789029536,2018.0,2021.0,2018.0,2021.0
Peter Gojowczyk,M,R,GER,2.0,285.0,0.519298245614035,2017.0,2020.0,2017.0,2020.0
Aljaz Bedene,M,R,SLO,5.0,262.0,0.5801526717557252,2017.0,2020.0,2017.0,2020.0
Thales Turini,M,U,BRA,0.0,10.0,0.2,2017.0,2018.0,2017.0,2017.0
Donald Young,M,L,USA,0.0,218.0,0.47706422018348627,2016.0,2020.0,2016.0,2020.0
Lennert Van Der Linden,M,R,NED,0.0,11.0,0.5454545454545454,2016.0,2016.0,2016.0,2016.0
Hiromasa Oku,M,U,JPN,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Adam El Mihdawy,M,U,USA,0.0,23.0,0.2608695652173913,2016.0,2018.0,2017.0,2016.0
Andriej Kapas,M,R,POL,0.0,40.0,0.475,2016.0,2017.0,2016.0,2017.0
Matteo Trevisan,M,R,ITA,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0
Roberto Marcora,M,R,ITA,0.0,247.0,0.5263157894736842,2019.0,2016.0,2018.0,2016.0
Andrej Martin,M,R,SVK,6.0,328.0,0.5396341463414634,2019.0,2020.0,2019.0,2020.0
Matthieu Roy,M,U,FRA,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Maxime Tabatruong,M,R,FRA,0.0,39.0,0.41025641025641024,2016.0,2017.0,2016.0,2018.0
Michal Konecny,M,L,CZE,0.0,33.0,0.2727272727272727,2016.0,2018.0,2016.0,2017.0
Joshua Milton,M,R,GBR,0.0,17.0,0.5294117647058824,2016.0,2016.0,2016.0,2016.0
Michael Linzer,M,R,AUT,0.0,72.0,0.4444444444444444,2016.0,2017.0,2016.0,2017.0
Milos Sekulic,M,R,SWE,0.0,14.0,0.5,2016.0,2016.0,2016.0,2016.0
Scott Puodziunas,M,U,AUS,0.0,23.0,0.43478260869565216,2016.0,2017.0,2016.0,2017.0
Radu Albot,M,R,MDA,6.0,337.0,0.5192878338278932,2016.0,2020.0,2016.0,2021.0
Prajnesh Gunneswaran,M,L,IND,2.0,258.0,0.5271317829457365,2018.0,2016.0,2018.0,2021.0
Roman Jebavy,M,R,CZE,0.0,20.0,0.4,2016.0,2017.0,2016.0,2016.0
Ruan Roelofse,M,R,RSA,0.0,98.0,0.47959183673469385,2016.0,2019.0,2017.0,2019.0
Markus Eriksson,M,R,SWE,0.0,103.0,0.47572815533980584,2016.0,2021.0,2016.0,2019.0
Inigo Cervantes Huegun,M,R,ESP,0.0,156.0,0.4166666666666667,2016.0,2021.0,2016.0,2021.0
Neal Skupski,M,R,GBR,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Arsenije Zlatanovic,M,R,SRB,0.0,6.0,0.16666666666666666,2017.0,2018.0,2017.0,2017.0
John Patrick Smith,M,L,AUS,0.0,227.0,0.4889867841409692,2018.0,2020.0,2017.0,2020.0
Dennis Nevolo,M,R,USA,0.0,43.0,0.5348837209302325,2016.0,2018.0,2016.0,2017.0
Hsien Yin Peng,M,U,TPE,0.0,20.0,0.3,2016.0,2018.0,2016.0,2017.0
Steve Johnson,M,R,USA,7.0,271.0,0.5387453874538746,2016.0,2021.0,2017.0,2021.0
Francesco Vilardo,M,R,ITA,0.0,35.0,0.5142857142857142,2016.0,2019.0,2016.0,2018.0
Kei Nishikori,M,R,JPN,3.0,283.0,0.6749116607773852,2016.0,2020.0,2016.0,2020.0
Brydan Klein,M,R,AUS,0.0,168.0,0.44642857142857145,2017.0,2020.0,2016.0,2020.0
Sergio Galdos,M,R,PER,0.0,19.0,0.3157894736842105,2016.0,2017.0,2016.0,2021.0
Christopher Rungkat,M,R,INA,0.0,28.0,0.42857142857142855,2017.0,2020.0,2016.0,2020.0
Jordi Munoz Abreu,M,U,VEN,0.0,12.0,0.25,2016.0,2018.0,2016.0,2017.0
Tim Van Terheijden,M,L,NED,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0
Nils Langer,M,R,GER,0.0,64.0,0.46875,2016.0,2017.0,2016.0,2016.0
Marco Trungelliti,M,R,ARG,2.0,272.0,0.5551470588235294,2018.0,2020.0,2018.0,2020.0
Alejandro Mendoza,M,R,BOL,0.0,19.0,0.05263157894736842,2017.0,2018.0,2017.0,2017.0
Max Wennakoski,M,R,FIN,0.0,3.0,0.6666666666666666,2016.0,2016.0,2016.0,2016.0
Facundo Bagnis,M,L,ARG,9.0,357.0,0.6106442577030813,2016.0,2020.0,2016.0,2017.0
Jui Chen Hung,M,R,TPE,0.0,13.0,0.23076923076923078,2016.0,2017.0,2017.0,2016.0
Tomislav Brkic,M,R,BIH,0.0,126.0,0.4126984126984127,2018.0,2020.0,2016.0,2017.0
Adelchi Virgili,M,U,ITA,0.0,29.0,0.4482758620689655,2017.0,2019.0,2017.0,2016.0
Jose Hernandez,M,U,DOM,0.0,213.0,0.5070422535211268,2017.0,2020.0,2017.0,2016.0
Christopher Diaz Figueroa,M,R,GUA,0.0,21.0,0.47619047619047616,2017.0,2016.0,2017.0,2016.0
N Sriram Balaji,M,R,IND,0.0,66.0,0.42424242424242425,2018.0,2016.0,2018.0,2016.0
George Von Massow,M,R,GER,0.0,32.0,0.53125,2017.0,2016.0,2017.0,2016.0
Cheong Eui Kim,M,R,KOR,0.0,80.0,0.4375,2016.0,2019.0,2016.0,2018.0
Vasile Antonescu,M,R,ROU,0.0,4.0,0.25,2017.0,2016.0,2017.0,2017.0
Andrew Carter,M,U,USA,0.0,22.0,0.22727272727272727,2016.0,2018.0,2016.0,2016.0
Neil Pauffley,M,R,GBR,0.0,19.0,0.2631578947368421,2017.0,2016.0,2017.0,2016.0
Alexander Sarkissian,M,R,USA,0.0,193.0,0.47668393782383417,2016.0,2021.0,2018.0,2021.0
Jeremy Jahn,M,R,GER,0.0,140.0,0.4857142857142857,2018.0,2021.0,2018.0,2021.0
Jordi Samper Montana,M,U,ESP,0.0,92.0,0.41304347826086957,2016.0,2019.0,2016.0,2017.0
Claudio Fortuna,M,L,ITA,0.0,6.0,0.16666666666666666,2016.0,2018.0,2016.0,2016.0
Dane Propoggia,M,R,AUS,0.0,12.0,0.5,2017.0,2018.0,2017.0,2018.0
Jan Lennard Struff,M,R,GER,2.0,346.0,0.546242774566474,2016.0,2020.0,2016.0,2020.0
Alexander Ward,M,U,GBR,0.0,71.0,0.4647887323943662,2017.0,2018.0,2017.0,2018.0
Carlos Gomez Herrera,M,R,ESP,0.0,117.0,0.46153846153846156,2019.0,2016.0,2019.0,2016.0
Henrique Cunha,M,L,BRA,0.0,6.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Dmitry Surchenko,M,U,RUS,0.0,17.0,0.23529411764705882,2016.0,2018.0,2016.0,2017.0
Erik Crepaldi,M,L,ITA,0.0,57.0,0.45614035087719296,2016.0,2018.0,2016.0,2018.0
Evgeny Donskoy,M,R,RUS,5.0,324.0,0.49382716049382713,2017.0,2020.0,2017.0,2020.0
Bastian Trinker,M,R,AUT,0.0,27.0,0.14814814814814814,2016.0,2016.0,2016.0,2016.0
Mikhail Fufygin,M,U,RUS,0.0,6.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0
Dean Obrien,M,U,RSA,0.0,11.0,0.18181818181818182,2016.0,2016.0,2016.0,2016.0
Guido Pella,M,L,ARG,4.0,265.0,0.5245283018867924,2017.0,2020.0,2017.0,2021.0
Anil Yuksel,M,L,TUR,0.0,11.0,0.18181818181818182,2017.0,2018.0,2016.0,2016.0
Yusuke Watanuki,M,R,JPN,0.0,16.0,0.375,2016.0,2016.0,2016.0,2016.0
Daniel Evans,M,R,GBR,7.0,287.0,0.6202090592334495,2019.0,2017.0,2019.0,2017.0
Gibril Diarra,M,U,AUT,0.0,30.0,0.36666666666666664,2016.0,2017.0,2016.0,2017.0
Jonathan Eysseric,M,L,FRA,0.0,89.0,0.39325842696629215,2016.0,2021.0,2016.0,2019.0
Kelsey Stevenson,M,R,CAN,0.0,7.0,0.2857142857142857,2018.0,2016.0,2018.0,2018.0
Alessandro Giannessi,M,L,ITA,3.0,309.0,0.5372168284789643,2019.0,2020.0,2016.0,2020.0
Shahin Khaledan,M,R,IRI,0.0,3.0,0.3333333333333333,2017.0,2018.0,2017.0,2017.0
Fabricio Neis,M,U,BRA,0.0,54.0,0.46296296296296297,2016.0,2020.0,2016.0,2018.0
Austin Krajicek,M,L,USA,0.0,120.0,0.4583333333333333,2017.0,2018.0,2017.0,2018.0
Ricardas Berankis,M,R,LTU,8.0,279.0,0.5806451612903226,2018.0,2020.0,2019.0,2020.0
Vasek Pospisil,M,R,CAN,5.0,272.0,0.5808823529411765,2018.0,2021.0,2018.0,2021.0
Cristian Rodriguez,M,R,COL,0.0,73.0,0.5068493150684932,2018.0,2019.0,2018.0,2019.0
Kittipong Wachiramanowong,M,R,THA,0.0,12.0,0.3333333333333333,2016.0,2017.0,2016.0,2017.0
Dusan Lajovic,M,R,SRB,3.0,314.0,0.4968152866242038,2018.0,2020.0,2018.0,2020.0
Ze Zhang,M,R,CHN,2.0,182.0,0.521978021978022,2016.0,2020.0,2016.0,2020.0
Tom Kocevar Desman,M,R,SLO,0.0,18.0,0.2222222222222222,2018.0,2019.0,2018.0,2016.0
Gerald Melzer,M,L,AUT,6.0,189.0,0.5978835978835979,2016.0,2019.0,2016.0,2019.0
Uladzimir Ignatik,M,R,BLR,2.0,252.0,0.4642857142857143,2017.0,2020.0,2017.0,2020.0
Matt Reid,M,R,AUS,0.0,34.0,0.38235294117647056,2016.0,2018.0,2016.0,2018.0
Yannick Vandenbulcke,M,R,BEL,0.0,22.0,0.4090909090909091,2017.0,2016.0,2017.0,2018.0
Dayne Kelly,M,U,AUS,0.0,114.0,0.47368421052631576,2018.0,2020.0,2018.0,2020.0
Jan Satral,M,R,CZE,2.0,171.0,0.5146198830409356,2016.0,2020.0,2016.0,2020.0
Gabriel Alejandro Hidalgo,M,R,ARG,0.0,11.0,0.45454545454545453,2016.0,2016.0,2016.0,2016.0
Jonas Luetjen,M,U,GER,0.0,18.0,0.6111111111111112,2016.0,2017.0,2016.0,2017.0
Norbert Gombos,M,R,SVK,5.0,319.0,0.5266457680250783,2019.0,2020.0,2019.0,2021.0
Bradley Klahn,M,L,USA,3.0,196.0,0.5306122448979592,2018.0,2016.0,2018.0,2016.0
Andreas Mies,M,U,GER,0.0,13.0,0.46153846153846156,2016.0,2018.0,2016.0,2017.0
Min Kyu Song,M,U,KOR,0.0,14.0,0.35714285714285715,2019.0,2018.0,2019.0,2016.0
Takanyi Garanganga,M,R,ZIM,0.0,74.0,0.4189189189189189,2018.0,2019.0,2018.0,2019.0
Giorgio Portaluri,M,R,ITA,0.0,9.0,0.3333333333333333,2017.0,2018.0,2017.0,2016.0
Dominik Suc,M,R,CZE,0.0,5.0,0.6,2016.0,2017.0,2016.0,2017.0
Mohamed Safwat,M,R,EGY,1.0,296.0,0.46621621621621623,2019.0,2021.0,2019.0,2021.0
Viktor Galovic,M,R,ITA,1.0,261.0,0.4904214559386973,2019.0,2021.0,2016.0,2021.0
Jorge Montero,M,R,CHI,0.0,31.0,0.41935483870967744,2016.0,2018.0,2016.0,2018.0
Daniel Cox,M,R,GBR,0.0,24.0,0.5416666666666666,2016.0,2017.0,2016.0,2016.0
Blaz Rola,M,L,SLO,3.0,303.0,0.5445544554455446,2017.0,2020.0,2017.0,2020.0
Federico Delbonis,M,L,ARG,5.0,300.0,0.5833333333333334,2018.0,2020.0,2018.0,2020.0
Alexander Lobkov,M,R,RUS,0.0,10.0,0.3,2016.0,2017.0,2016.0,2017.0
Mark Vervoort,M,U,NED,0.0,16.0,0.0625,2016.0,2017.0,2019.0,2019.0
Cedrik Marcel Stebe,M,L,GER,4.0,187.0,0.5989304812834224,2017.0,2018.0,2017.0,2021.0
Marcus Willis,M,L,GBR,0.0,17.0,0.47058823529411764,2017.0,2018.0,2016.0,2016.0
Daniel Smethurst,M,U,GBR,0.0,9.0,0.4444444444444444,2016.0,2016.0,2016.0,2016.0
Daniel Nguyen,M,U,USA,0.0,110.0,0.4636363636363636,2016.0,2018.0,2016.0,2018.0
Hiroki Moriya,M,R,JPN,2.0,272.0,0.45588235294117646,2016.0,2021.0,2018.0,2020.0
Marcelo Arevalo,M,R,ESA,3.0,230.0,0.4956521739130435,2016.0,2020.0,2016.0,2020.0
Marius Copil,M,R,ROU,1.0,280.0,0.5321428571428571,2017.0,2020.0,2016.0,2020.0
Ilija Vucic,M,R,SRB,0.0,20.0,0.45,2016.0,2017.0,2016.0,2017.0
Tomislav Jotovski,M,R,MKD,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0
Jerzy Janowicz,M,R,POL,2.0,84.0,0.5833333333333334,2017.0,2020.0,2017.0,2020.0
Gastao Elias,M,R,POR,4.0,275.0,0.5381818181818182,2017.0,2020.0,2016.0,2020.0
Carlos Eduardo Severino,M,U,BRA,0.0,17.0,0.35294117647058826,2016.0,2018.0,2016.0,2018.0
David Goffin,M,R,BEL,3.0,320.0,0.63125,2017.0,2020.0,2017.0,2020.0
Nikola Cacic,M,R,SRB,0.0,60.0,0.38333333333333336,2018.0,2019.0,2018.0,2019.0
Axel Michon,M,L,FRA,0.0,101.0,0.44554455445544555,2016.0,2018.0,2016.0,2018.0
Eduardo Struvay,M,R,COL,1.0,50.0,0.38,2016.0,2020.0,2016.0,2018.0
Alessandro Petrone,M,R,ITA,0.0,20.0,0.35,2018.0,2017.0,2016.0,2017.0
Milos Raonic,M,R,CAN,1.0,246.0,0.6788617886178862,2016.0,2021.0,2016.0,2021.0
Manuel Sanchez,M,R,MEX,0.0,60.0,0.4166666666666667,2017.0,2020.0,2017.0,2020.0
Kevin Griekspoor,M,R,NED,0.0,10.0,0.5,2016.0,2017.0,2016.0,2017.0
Scott Griekspoor,M,R,NED,1.0,80.0,0.45,2018.0,2017.0,2018.0,2016.0
Alessandro Bega,M,R,ITA,0.0,150.0,0.37333333333333335,2019.0,2020.0,2019.0,2020.0
Sander Gille,M,R,BEL,0.0,17.0,0.4117647058823529,2016.0,2019.0,2016.0,2018.0
Marco Bortolotti,M,R,ITA,0.0,68.0,0.35294117647058826,2016.0,2020.0,2016.0,2021.0
Jose Pereira,M,R,BRA,0.0,26.0,0.34615384615384615,2016.0,2018.0,2016.0,2017.0
Nicolaas Scholtz,M,R,RSA,0.0,29.0,0.2413793103448276,2017.0,2016.0,2017.0,2016.0
Dino Marcan,M,R,CRO,0.0,27.0,0.48148148148148145,2016.0,2017.0,2016.0,2017.0
Hugo Nys,M,R,MON,0.0,104.0,0.5288461538461539,2017.0,2020.0,2017.0,2020.0
Tom Jomby,M,R,FRA,0.0,29.0,0.3103448275862069,2018.0,2017.0,2018.0,2018.0
Chandril Sood,M,R,IND,0.0,7.0,0.2857142857142857,2017.0,2019.0,2016.0,2016.0
Andrey Kuznetsov,M,R,RUS,1.0,143.0,0.5384615384615384,2016.0,2018.0,2016.0,2020.0
Yannik Reuter,M,R,BEL,0.0,91.0,0.46153846153846156,2016.0,2018.0,2016.0,2017.0
Steven Diez,M,R,CAN,1.0,265.0,0.49056603773584906,2019.0,2020.0,2019.0,2020.0
Pierre Hugues Herbert,M,R,FRA,2.0,275.0,0.5527272727272727,2018.0,2021.0,2018.0,2021.0
Rhyne Williams,M,R,USA,0.0,6.0,0.5,2016.0,2016.0,2016.0,2016.0
Patrick Grigoriu,M,L,ROU,0.0,3.0,0.3333333333333333,2016.0,2018.0,2016.0,2016.0
Kaza Vinayak Sharma,M,R,IND,0.0,12.0,0.4166666666666667,2016.0,2019.0,2016.0,2017.0
Tsung Hua Yang,M,R,TPE,0.0,161.0,0.4161490683229814,2019.0,2021.0,2017.0,2016.0
Karim Mohamed Maamoun,M,R,EGY,0.0,72.0,0.3888888888888889,2019.0,2016.0,2017.0,2020.0
Roberto Ortega Olmedo,M,U,ESP,0.0,175.0,0.38857142857142857,2019.0,2017.0,2019.0,2017.0
Pedro Bernardi,M,U,BRA,0.0,5.0,0.4,2016.0,2016.0,2016.0,2016.0
Sandro Ehrat,M,R,SUI,0.0,44.0,0.4090909090909091,2019.0,2018.0,2019.0,2021.0
Juan Lizariturry,M,U,ESP,0.0,6.0,0.5,2016.0,2016.0,2016.0,2016.0
Henrik Sillanpaa,M,U,FIN,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0
Mark Verryth,M,R,AUS,0.0,16.0,0.4375,2017.0,2017.0,2017.0,2017.0
Nicolas Alejandro De Gregorio,M,R,ARG,0.0,5.0,0.4,2016.0,2016.0,2016.0,2016.0
Marin Draganja,M,R,CRO,0.0,7.0,0.2857142857142857,2018.0,2016.0,2017.0,2017.0
Grigor Dimitrov,M,R,BUL,4.0,280.0,0.6107142857142858,2017.0,2021.0,2017.0,2021.0
Tobias Simon,M,R,GER,0.0,95.0,0.5157894736842106,2018.0,2021.0,2018.0,2021.0
Victor Nunez,M,R,CHI,0.0,11.0,0.18181818181818182,2016.0,2018.0,2016.0,2016.0
Andrei Vasilevski,M,R,BLR,0.0,42.0,0.42857142857142855,2016.0,2018.0,2016.0,2017.0
Enrique Lopez Perez,M,R,ESP,1.0,205.0,0.48292682926829267,2019.0,2017.0,2016.0,2017.0
Tom Schonenberg,M,R,GER,0.0,9.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0
Hiroyasu Ehara,M,R,JPN,0.0,29.0,0.41379310344827586,2018.0,2016.0,2018.0,2016.0
Jakob Sude,M,U,GER,0.0,6.0,0.5,2016.0,2016.0,2016.0,2016.0
Marc Giner,M,R,ESP,0.0,23.0,0.43478260869565216,2017.0,2016.0,2017.0,2018.0
Yong Kyu Lim,M,U,KOR,0.0,19.0,0.5789473684210527,2016.0,2018.0,2016.0,2018.0
Mauricio Astorga,M,L,MEX,0.0,14.0,0.21428571428571427,2016.0,2018.0,2016.0,2017.0
Marvin Netuschil,M,R,GER,0.0,21.0,0.5714285714285714,2018.0,2019.0,2018.0,2017.0
David Pel,M,L,NED,0.0,9.0,0.2222222222222222,2016.0,2018.0,2016.0,2016.0
Mirza Basic,M,R,BIH,2.0,281.0,0.5231316725978647,2018.0,2020.0,2017.0,2020.0
Pablo Carreno Busta,M,R,ESP,6.0,317.0,0.6182965299684543,2016.0,2020.0,2016.0,2020.0
Shuichi Sekiguchi,M,R,JPN,0.0,148.0,0.49324324324324326,2016.0,2020.0,2016.0,2021.0
David Agung Susanto,M,U,INA,0.0,6.0,0.5,2017.0,2019.0,2017.0,2017.0
Maximilian Neuchrist,M,R,AUT,0.0,93.0,0.5161290322580645,2016.0,2021.0,2016.0,2017.0
Tennys Sandgren,M,R,USA,3.0,271.0,0.5202952029520295,2017.0,2020.0,2017.0,2021.0
Batyr Sapaev,M,R,UZB,0.0,9.0,0.2222222222222222,2017.0,2018.0,2016.0,2016.0
Guido Andreozzi,M,R,ARG,6.0,283.0,0.568904593639576,2016.0,2021.0,2016.0,2021.0
Juan Carlos Saez,M,R,CHI,0.0,8.0,0.125,2016.0,2017.0,2018.0,2018.0
Riccardo Bellotti,M,R,ITA,0.0,60.0,0.4,2017.0,2016.0,2017.0,2016.0
Masato Shiga,M,U,JPN,0.0,9.0,0.2222222222222222,2016.0,2018.0,2016.0,2016.0
Kirill Dmitriev,M,U,RUS,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0
Alejandro Gomez Gb42,M,U,COL,0.0,64.0,0.453125,2018.0,2021.0,2018.0,2020.0
Laurynas Grigelis,M,R,LTU,0.0,136.0,0.47794117647058826,2018.0,2020.0,2018.0,2019.0
Marko Djokovic,M,R,SRB,0.0,13.0,0.46153846153846156,2018.0,2019.0,2018.0,2017.0
Reda Karakhi,M,U,MAR,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0
Jules Marie,M,R,FRA,0.0,4.0,0.75,2020.0,2020.0,2020.0,2020.0
Lorenzo Giustino,M,R,ITA,1.0,286.0,0.4405594405594406,2019.0,2020.0,2019.0,2017.0
Di Wu,M,R,CHN,1.0,197.0,0.4517766497461929,2016.0,2020.0,2016.0,2020.0
Ljubomir Celebic,M,U,MNE,0.0,16.0,0.4375,2016.0,2018.0,2017.0,2016.0
