,Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins,avg_rank
60,Victoria Azarenka,F,R,BLR,4.0,162.0,0.6666666666666666,2019.0,2017.0,2016.0,2017.0,60.730999823664256
61,Alberta Brianti,F,R,ITA,0.0,49.0,0.4489795918367347,2016.0,2017.0,2017.0,2016.0,476.41666666666663
62,Kirsten Flipkens,F,R,BEL,2.0,249.0,0.5301204819277109,2018.0,2021.0,2016.0,2021.0,74.23766511266511
63,Kaia Kanepi,F,R,EST,9.0,182.0,0.7032967032967034,2018.0,2016.0,2018.0,2016.0,129.40162037037038
64,Yaroslava Shvedova,F,R,KAZ,0.0,83.0,0.3734939759036144,2016.0,2020.0,2016.0,2021.0,159.96247531270572
65,Romina Oprandi,F,R,SUI,1.0,39.0,0.5128205128205128,2016.0,2017.0,2016.0,2019.0,180.9805194805195
66,Agnieszka Radwanska,F,R,POL,3.0,144.0,0.6458333333333334,2016.0,2018.0,2016.0,2018.0,11.776091081593929
67,Lauren Albanese,F,R,USA,0.0,74.0,0.5135135135135135,2016.0,2017.0,2016.0,2017.0,333.9108187134503
68,Varvara Lepchenko,F,L,USA,3.0,288.0,0.5520833333333334,2017.0,2020.0,2017.0,2020.0,113.07795816878748
69,Olga Puchkova,F,U,RUS,0.0,56.0,0.4642857142857143,2016.0,2016.0,2016.0,2017.0,636.0615384615385
70,Tamira Paszek,F,R,AUT,0.0,111.0,0.5855855855855856,2016.0,2018.0,2016.0,2017.0,507.7472899728997
71,Madison Brengle,F,R,USA,8.0,287.0,0.5470383275261324,2017.0,2020.0,2017.0,2020.0,82.49968152866242
72,Alla Kudryavtseva,F,R,RUS,0.0,81.0,0.4691358024691358,2016.0,2019.0,2016.0,2018.0,228.12844611528823
73,Aleksandra Wozniak,F,R,CAN,2.0,70.0,0.4857142857142857,2017.0,2018.0,2017.0,2018.0,416.421568627451
74,Jessica Moore,F,R,AUS,0.0,51.0,0.3333333333333333,2016.0,2018.0,2016.0,2017.0,395.22058823529414
75,Mariya Koryttseva,F,R,UKR,1.0,9.0,0.7777777777777778,2016.0,2017.0,2016.0,2016.0,896.5
76,Timea Bacsinszky,F,R,SUI,2.0,146.0,0.547945205479452,2016.0,2017.0,2016.0,2018.0,115.40246212121212
77,Andrea Petkovic,F,R,GER,1.0,239.0,0.5104602510460251,2018.0,2020.0,2018.0,2021.0,78.33599551632338
78,Angelique Kerber,F,L,GER,6.0,298.0,0.6610738255033557,2016.0,2020.0,2016.0,2020.0,8.975398301251445
79,Dominika Cibulkova,F,R,SVK,4.0,185.0,0.6162162162162163,2016.0,2019.0,2016.0,2019.0,24.54645416357796
80,Caroline Wozniacki,F,R,DEN,7.0,234.0,0.6837606837606838,2017.0,2020.0,2017.0,2020.0,15.026013513513513
81,Karin Knapp,F,R,ITA,1.0,25.0,0.48,2016.0,2017.0,2016.0,2016.0,102.41025641025641
82,Anastasia Pavlyuchenkova,F,R,RUS,4.0,260.0,0.5615384615384615,2017.0,2020.0,2017.0,2020.0,28.257390050468636
83,Olga Govortsova,F,R,BLR,4.0,185.0,0.5567567567567567,2019.0,2017.0,2019.0,2018.0,229.39788065356382
84,Ayumi Morita,F,R,JPN,0.0,21.0,0.4285714285714285,2019.0,2020.0,2019.0,2017.0,775.5
85,Julia Goerges,F,R,GER,5.0,252.0,0.6190476190476191,2018.0,2020.0,2018.0,2020.0,33.769230769230774
86,Ekaterina Makarova,F,L,RUS,1.0,200.0,0.53,2021.0,2019.0,2021.0,2020.0,37.591183574879224
87,Sara Errani,F,R,ITA,4.0,259.0,0.5328185328185329,2017.0,2020.0,2017.0,2021.0,128.58623787279913
88,Petra Cetkovska,F,R,CZE,0.0,7.0,0.1428571428571428,2016.0,2016.0,2016.0,2016.0,146.16666666666669
89,Ashley Weinhold,F,R,USA,0.0,18.0,0.2777777777777778,2017.0,2018.0,2017.0,2016.0,720.7461538461539
90,Monica Niculescu,F,R,ROU,3.0,221.0,0.5384615384615384,2018.0,2020.0,2018.0,2020.0,84.3312324929972
91,Sabine Lisicki,F,R,GER,0.0,107.0,0.4205607476635514,2016.0,2020.0,2016.0,2019.0,174.32279469164715
92,Sorana Cirstea,F,R,ROU,3.0,270.0,0.5592592592592592,2016.0,2020.0,2016.0,2020.0,82.70618843563915
93,Alisa Kleybanova,F,R,RUS,1.0,22.0,0.6818181818181818,2017.0,2018.0,2017.0,2017.0,552.5227272727273
94,Evgeniya Rodina,F,R,RUS,2.0,226.0,0.4513274336283185,2016.0,2019.0,2016.0,2019.0,95.36875395319419
95,Magdalena Rybarikova,F,R,SVK,4.0,150.0,0.58,2017.0,2016.0,2017.0,2016.0,94.48604269293924
96,Yanina Wickmayer,F,R,BEL,2.0,212.0,0.5188679245283019,2019.0,2020.0,2019.0,2020.0,104.03752228163992
97,Petra Kvitova,F,L,CZE,11.0,281.0,0.6832740213523132,2016.0,2020.0,2018.0,2017.0,10.301029962546817
98,Carla Suarez Navarro,F,R,ESP,1.0,214.0,0.5700934579439252,2016.0,2021.0,2016.0,2021.0,27.61457590876693
99,Marina Erakovic,F,R,NZL,0.0,88.0,0.5227272727272727,2016.0,2017.0,2016.0,2017.0,145.2427536231884
100,Urszula Radwanska,F,R,POL,3.0,165.0,0.5454545454545454,2019.0,2020.0,2019.0,2020.0,302.25
101,Stefanie Voegele,F,R,SUI,2.0,366.0,0.3797814207650273,2016.0,2020.0,2018.0,2020.0,144.1092174295498
102,Melanie Oudin,F,R,USA,0.0,33.0,0.4848484848484848,2016.0,2016.0,2016.0,2016.0,313.3069852941177
103,Kristie Ahn,F,R,USA,2.0,266.0,0.5263157894736842,2017.0,2020.0,2017.0,2021.0,160.88809523809525
104,Gail Brodsky,F,R,USA,2.0,40.0,0.55,2018.0,2017.0,2018.0,2017.0,459.5156862745098
105,Mariana Duque Marino,F,R,COL,1.0,143.0,0.5454545454545454,2017.0,2016.0,2017.0,2016.0,103.21794871794873
106,Anastasia Pivovarova,F,R,RUS,3.0,81.0,0.5308641975308642,2016.0,2018.0,2016.0,2017.0,309.3616891064871
107,Shuai Zhang,F,R,CHN,7.0,307.0,0.5765472312703583,2016.0,2020.0,2016.0,2020.0,42.430530204259014
108,Asia Muhammed,F,R,USA,6.0,241.0,0.5477178423236515,2016.0,2021.0,2016.0,2021.0,203.52164998609953
109,Coco Vandeweghe,F,R,USA,1.0,172.0,0.5406976744186046,2017.0,2020.0,2017.0,2020.0,108.61378794065605
110,Christina Mchale,F,R,USA,3.0,290.0,0.503448275862069,2017.0,2020.0,2016.0,2021.0,84.27625570776254
111,Kristina Mladenovic,F,R,FRA,1.0,308.0,0.5097402597402597,2017.0,2020.0,2017.0,2020.0,39.31975787742017
112,Olivia Rogowska,F,R,AUS,5.0,192.0,0.5416666666666666,2017.0,2020.0,2017.0,2018.0,259.86975524475525
113,Anastasija Sevastova,F,R,LAT,3.0,298.0,0.5805369127516778,2018.0,2020.0,2018.0,2020.0,36.280508670520234
114,Michelle Larcher De Brito,F,R,POR,1.0,87.0,0.4827586206896552,2016.0,2018.0,2016.0,2018.0,242.99365079365077
115,Ajla Tomljanovic,F,R,AUS,0.0,231.0,0.5367965367965368,2018.0,2016.0,2018.0,2020.0,104.13042644577389
116,Petra Martic,F,R,CRO,3.0,218.0,0.6238532110091743,2018.0,2016.0,2019.0,2016.0,89.65746054519369
117,Tamaryn Hendler,F,R,BEL,0.0,49.0,0.673469387755102,2018.0,2017.0,2018.0,2017.0,471.4646153846154
118,Arantxa Rus,F,L,NED,16.0,388.0,0.6443298969072165,2019.0,2020.0,2019.0,2020.0,137.2759420289855
119,Vitalia Diatchenko,F,R,RUS,10.0,208.0,0.6442307692307693,2019.0,2020.0,2019.0,2020.0,177.57805566760788
120,Polona Hercog,F,R,SLO,8.0,251.0,0.5657370517928287,2019.0,2020.0,2017.0,2020.0,94.38935909032175
121,Lucie Hradecka,F,R,CZE,1.0,134.0,0.4701492537313433,2016.0,2020.0,2019.0,2020.0,247.05611446456516
122,Corinna Dentoni,F,R,ITA,1.0,112.0,0.6160714285714286,2019.0,2020.0,2019.0,2020.0,533.0090497737557
123,Lauren Embree,F,R,USA,0.0,49.0,0.5714285714285714,2017.0,2016.0,2017.0,2016.0,572.0
124,Claire Feuerstein,F,L,FRA,1.0,28.0,0.5,2016.0,2016.0,2016.0,2016.0,637.6071428571429
125,Silvia Soler Espinosa,F,R,ESP,1.0,191.0,0.4921465968586387,2018.0,2019.0,2018.0,2019.0,169.14553630182058
126,Katarzyna Piter,F,R,POL,1.0,216.0,0.4722222222222222,2016.0,2021.0,2016.0,2020.0,302.55469556243554
127,Alexandra Dulgheru,F,R,ROU,2.0,141.0,0.5673758865248227,2017.0,2019.0,2017.0,2019.0,315.98756328417346
128,Kristina Kucova,F,R,SVK,2.0,213.0,0.5446009389671361,2016.0,2017.0,2016.0,2017.0,177.77755065766087
129,Vesna Dolonc,F,R,SRB,1.0,29.0,0.6551724137931034,2016.0,2016.0,2016.0,2016.0,774.5394736842105
130,Laura Robson,F,L,GBR,2.0,114.0,0.4649122807017544,2017.0,2019.0,2017.0,2019.0,290.24017939993814
131,Kai Chen Chang,F,R,TPE,2.0,154.0,0.5584415584415584,2016.0,2020.0,2016.0,2020.0,239.93211354309165
132,Xinyun Han,F,L,CHN,5.0,225.0,0.4977777777777777,2018.0,2020.0,2018.0,2020.0,147.32292983565108
133,Jing Jing Lu,F,R,CHN,1.0,153.0,0.5555555555555556,2017.0,2019.0,2017.0,2019.0,234.3470588235294
134,Ksenia Pervak,F,L,KAZ,0.0,5.0,0.2,2016.0,2017.0,2016.0,2016.0,
135,Sloane Stephens,F,R,USA,5.0,202.0,0.5841584158415841,2018.0,2020.0,2018.0,2020.0,55.14860774818402
136,Heather Watson,F,R,GBR,4.0,264.0,0.5189393939393939,2018.0,2020.0,2017.0,2021.0,88.56132536352663
137,Bojana Jovanovski,F,R,SRB,0.0,22.0,0.3181818181818182,2018.0,2016.0,2018.0,2018.0,666.7076923076922
138,Anna Tatishvili,F,R,GEO,0.0,61.0,0.4426229508196721,2016.0,2019.0,2016.0,2017.0,247.22974537037038
139,Sharon Fichman,F,R,CAN,0.0,8.0,0.625,2016.0,2019.0,2016.0,2016.0,354.55
140,Alison Riske,F,R,USA,4.0,253.0,0.5375494071146245,2016.0,2020.0,2016.0,2021.0,59.86356209150327
141,Irina Camelia Begu,F,R,ROU,4.0,260.0,0.5269230769230769,2017.0,2021.0,2017.0,2021.0,61.45323719660554
142,Simona Halep,F,R,ROU,11.0,293.0,0.7406143344709898,2017.0,2021.0,2017.0,2021.0,3.327067669172932
143,Misaki Doi,F,L,JPN,4.0,283.0,0.4911660777385159,2018.0,2020.0,2018.0,2020.0,105.82449040767386
144,Johanna Larsson,F,R,SWE,2.0,210.0,0.4857142857142857,2016.0,2020.0,2016.0,2020.0,81.99101307189542
145,Kurumi Nara,F,R,JPN,1.0,279.0,0.5161290322580645,2016.0,2020.0,2019.0,2020.0,122.92986111111111
146,Noppawan Lertcheewakarn,F,R,THA,1.0,55.0,0.5272727272727272,2016.0,2017.0,2016.0,2017.0,435.1412466843501
147,Andrea Hlavackova,F,R,CZE,0.0,43.0,0.4651162790697674,2016.0,2018.0,2016.0,2018.0,327.9641304347826
148,Shelby Rogers,F,R,USA,2.0,202.0,0.5346534653465347,2016.0,2018.0,2016.0,2019.0,119.93885036679731
149,Irina Falconi,F,R,USA,2.0,145.0,0.5103448275862069,2017.0,2019.0,2017.0,2019.0,182.43968456947997
150,Mandy Minella,F,R,LUX,7.0,239.0,0.5397489539748954,2018.0,2020.0,2018.0,2020.0,158.65887949260042
151,Rebecca Marino,F,R,CAN,6.0,113.0,0.6991150442477876,2018.0,2021.0,2018.0,2021.0,316.46547314578004
152,Sally Peers,F,R,AUS,0.0,12.0,0.1666666666666666,2016.0,2017.0,2017.0,2017.0,1026.8
153,Zarina Diyas,F,R,KAZ,5.0,259.0,0.5752895752895753,2019.0,2020.0,2019.0,2020.0,98.3866687004271
154,Daria Gavrilova,F,R,AUS,1.0,205.0,0.5365853658536586,2017.0,2021.0,2017.0,2021.0,50.84624648735448
155,Junri Namigata,F,R,JPN,1.0,222.0,0.4954954954954955,2017.0,2021.0,2017.0,2021.0,281.9606331168831
156,Arina Rodionova,F,R,RUS,2.0,307.0,0.5211726384364821,2018.0,2020.0,2018.0,2020.0,181.6544217687075
157,Caroline Garcia,F,R,FRA,6.0,318.0,0.5943396226415094,2017.0,2020.0,2017.0,2020.0,29.524609326934907
158,Lesia Tsurenko,F,R,UKR,3.0,220.0,0.5454545454545454,2018.0,2020.0,2018.0,2019.0,62.12916666666666
159,Lauren Davis,F,R,USA,2.0,259.0,0.5521235521235521,2016.0,2020.0,2019.0,2020.0,101.2680250783699
160,Ana Vrljic,F,R,CRO,0.0,100.0,0.43,2016.0,2019.0,2017.0,2019.0,430.03651570787434
161,Fatma Al Nabhani,F,R,OMA,1.0,186.0,0.5483870967741935,2016.0,2021.0,2016.0,2018.0,452.98319327731093
162,Madison Keys,F,R,USA,4.0,215.0,0.6465116279069767,2016.0,2020.0,2016.0,2020.0,15.761453994698979
163,Monica Puig,F,R,PUR,1.0,230.0,0.591304347826087,2016.0,2020.0,2016.0,2019.0,57.91442428035044
164,Mona Barthel,F,R,GER,1.0,215.0,0.4744186046511628,2018.0,2020.0,2018.0,2020.0,111.11673607496095
165,Nicha Lertpitaksinchai,F,R,THA,0.0,77.0,0.4155844155844156,2016.0,2018.0,2016.0,2018.0,378.1305555555556
166,Estrella Cabeza Candela,F,R,ESP,2.0,94.0,0.6063829787234043,2017.0,2016.0,2017.0,2016.0,450.03418803418805
167,Maria Teresa Torro Flor,F,R,ESP,5.0,104.0,0.6057692307692307,2017.0,2018.0,2017.0,2018.0,303.33004258614017
168,Maria Joao Koehler,F,U,POR,1.0,89.0,0.5280898876404494,2017.0,2018.0,2017.0,2018.0,780.180487804878
169,Naomi Broady,F,R,GBR,1.0,215.0,0.4790697674418605,2017.0,2020.0,2017.0,1800.0,177.68960084033614
170,Lenka Jurikova,F,R,SVK,5.0,87.0,0.6896551724137931,2016.0,2018.0,2016.0,2018.0,462.11574074074076
171,Ksenia Palkina,F,U,KGZ,1.0,157.0,0.4522292993630573,2018.0,2016.0,2018.0,2016.0,642.9825581395348
172,Ellen Allgurin,F,R,SWE,0.0,29.0,0.4482758620689655,2017.0,2020.0,2019.0,2020.0,786.2291666666667
173,Tadeja Majeric,F,R,SLO,2.0,54.0,0.6111111111111112,2016.0,2018.0,2016.0,2017.0,272.8896103896104
174,Nastja Kolar,F,R,SLO,5.0,271.0,0.6346863468634686,2017.0,2020.0,2017.0,2020.0,444.15862109466764
175,Melanie Klaffner,F,R,AUT,1.0,194.0,0.5876288659793815,2019.0,2020.0,2019.0,2020.0,557.0787280701754
176,Karolina Pliskova,F,R,CZE,12.0,349.0,0.6991404011461319,2018.0,2020.0,2017.0,2020.0,6.9474434035909445
177,Pemra Ozgen,F,R,TUR,7.0,282.0,0.5460992907801419,2019.0,2020.0,2018.0,2021.0,299.11602069805195
178,Cagla Buyukakcay,F,R,TUR,3.0,272.0,0.5036764705882353,2019.0,2020.0,2019.0,2020.0,177.6726682887267
179,Ling Zhang,F,R,HKG,2.0,85.0,1.0,2017.0,2020.0,2017.0,2020.0,
180,Alexandra Panova,F,R,RUS,1.0,90.0,0.4666666666666667,2016.0,2019.0,2016.0,2019.0,325.58333333333337
181,Amra Sadikovic,F,R,SUI,0.0,117.0,0.452991452991453,2017.0,2018.0,2017.0,2018.0,235.06618514150944
182,Ksenia Lykina,F,R,RUS,3.0,110.0,0.5363636363636364,2016.0,2018.0,2016.0,2018.0,243.46045197740114
183,Nigina Abduraimova,F,R,UZB,6.0,176.0,0.6022727272727273,2016.0,2020.0,2016.0,2020.0,318.07870619946095
184,Sabina Sharipova,F,R,UZB,9.0,168.0,1.0,2016.0,2020.0,2016.0,2020.0,
185,Ye Ra Lee,F,R,KOR,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,558.0
186,Varatchaya Wongteanchai,F,R,THA,0.0,87.0,0.4942528735632184,2016.0,2018.0,2017.0,2016.0,288.6939746300211
187,Nudnida Luangnam,F,R,THA,4.0,172.0,0.5406976744186046,2019.0,2020.0,2018.0,2020.0,560.4022049816251
188,Bianca Botto,F,L,PER,0.0,1.0,1.0,2017.0,2017.0,2017.0,2017.0,
189,Dia Evtimova,F,R,BUL,3.0,255.0,0.5215686274509804,2017.0,2020.0,2018.0,2020.0,558.1171992481203
190,Timea Babos,F,R,HUN,2.0,262.0,0.4847328244274809,2016.0,2020.0,2016.0,2020.0,71.06147564887722
191,Silvia Njiric,F,R,CRO,2.0,145.0,0.5655172413793104,2019.0,2017.0,2019.0,2020.0,656.4609375
192,Laura Siegemund,F,R,GER,3.0,249.0,0.570281124497992,2016.0,2017.0,2016.0,2017.0,87.61363038041333
193,Kristyna Pliskova,F,L,CZE,3.0,276.0,0.5398550724637681,2016.0,2020.0,2016.0,2020.0,82.62521798869102
194,Martina Caregaro,F,R,ITA,2.0,218.0,0.4403669724770642,2019.0,2020.0,2019.0,2020.0,372.1708504098361
195,Basak Eraydin,F,R,TUR,5.0,231.0,0.5411255411255411,2018.0,2020.0,2018.0,2021.0,263.51166037735845
196,Yi Fan Xu,F,L,CHN,0.0,31.0,0.2903225806451613,2016.0,2018.0,2016.0,2016.0,368.5952380952381
197,Yulia Putintseva,F,R,KAZ,2.0,291.0,0.5326460481099656,2019.0,2020.0,2019.0,2020.0,45.116650853889944
198,Sylvia Schenck,F,U,USA,0.0,15.0,0.2,2019.0,2017.0,2019.0,2018.0,
199,Shiho Hisamatsu,F,R,JPN,0.0,16.0,0.1875,2017.0,2016.0,2016.0,2016.0,
200,Liga Dekmeijere,F,R,LAT,0.0,20.0,0.5,2021.0,2019.0,2021.0,2019.0,
201,Mariana Correa,F,R,ECU,0.0,33.0,0.1515151515151515,2017.0,2018.0,2016.0,2017.0,1207.75
202,Rushmi Chakravarthi,F,R,IND,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,
203,Chin Wei Chan,F,R,TPE,0.0,24.0,0.4166666666666667,2017.0,2016.0,2017.0,2018.0,979.6954545454546
204,Lavinia Tananta,F,R,INA,0.0,16.0,0.75,2016.0,2016.0,2016.0,2016.0,1072.25
205,Chieh Yu Hsu,F,L,USA,2.0,238.0,0.4579831932773109,2017.0,2020.0,2017.0,2021.0,421.1612972050352
206,Ksenia Milevskaya,F,R,BLR,0.0,2.0,0.5,2018.0,2018.0,2018.0,2018.0,
207,Kyra Shroff,F,R,IND,0.0,56.0,0.375,2016.0,2018.0,2016.0,2017.0,702.5333333333333
208,Sung Hee Han,F,R,KOR,0.0,54.0,0.5555555555555556,2016.0,2018.0,2016.0,2018.0,595.3103448275863
209,Vlada Ekshibarova,F,R,UZB,2.0,243.0,0.6090534979423868,2016.0,2020.0,2016.0,2020.0,565.3712495524526
210,Andrea Koch Benvenuto,F,R,CHI,0.0,16.0,0.6875,2016.0,2016.0,2016.0,2016.0,726.8909090909091
211,Maria Irigoyen,F,L,ARG,0.0,17.0,0.2941176470588235,2016.0,2017.0,2016.0,2016.0,247.06363636363636
212,Sofia Shapatava,F,R,GEO,1.0,278.0,0.4532374100719424,2019.0,2020.0,2019.0,2020.0,343.062447786132
213,Florencia Molinero,F,R,ARG,0.0,16.0,0.5,2016.0,2016.0,2016.0,2016.0,440.75
214,Catherine Harrison,F,U,USA,1.0,125.0,0.504,2019.0,2017.0,2019.0,2016.0,442.3480133370381
215,Lara Arruabarrena,F,R,ESP,1.0,241.0,0.4730290456431535,2016.0,2020.0,2016.0,2020.0,105.5678270479348
216,Barbara Luz,F,R,POR,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,
217,An Sophie Mestach,F,R,BEL,0.0,109.0,0.4770642201834862,2016.0,2018.0,2016.0,2018.0,248.28609986504722
218,Alison Van Uytvanck,F,R,BEL,7.0,254.0,0.5590551181102362,2019.0,2020.0,2017.0,2020.0,75.00804828973843
219,Shuko Aoyama,F,R,JPN,1.0,91.0,0.4285714285714285,2016.0,2020.0,2016.0,2019.0,309.8269230769231
220,Conny Perrin,F,R,SUI,3.0,337.0,0.5637982195845698,2017.0,2020.0,2017.0,2020.0,206.5796276405299
221,Samantha Murray,F,R,GBR,3.0,165.0,0.5696969696969697,2019.0,2021.0,2019.0,2021.0,422.4955882352941
222,Julia Boserup,F,R,USA,0.0,106.0,0.4528301886792453,2016.0,2018.0,2016.0,2018.0,144.24425287356323
223,Johanna Konta,F,R,GBR,4.0,275.0,0.6363636363636364,2016.0,2020.0,2016.0,2020.0,21.325714285714284
224,Kiki Bertens,F,R,NED,9.0,313.0,0.6421725239616614,2019.0,2021.0,2019.0,2021.0,27.887104655294955
225,Camila Giorgi,F,R,ITA,2.0,246.0,0.5772357723577236,2018.0,2019.0,2018.0,2019.0,67.59906554712893
226,Alize Lim,F,R,FRA,0.0,161.0,0.4720496894409938,2016.0,2020.0,2016.0,2018.0,293.582120743034
227,Hilda Melander,F,U,SWE,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,
228,Anna Giulia Remondina,F,R,ITA,0.0,120.0,0.5583333333333333,2016.0,2018.0,2016.0,2018.0,561.5128132920304
229,Aleksandra Krunic,F,R,SRB,2.0,248.0,0.5483870967741935,2017.0,2020.0,2017.0,2020.0,119.58665966386555
230,Vanda Lukacs,F,U,HUN,6.0,232.0,0.5862068965517241,2016.0,2020.0,2016.0,2020.0,577.7858455882354
231,Reka Luca Jani,F,R,HUN,3.0,283.0,0.5512367491166078,2019.0,2020.0,2019.0,2020.0,345.87603472642843
232,Anastasia Grymalska,F,R,ITA,5.0,234.0,0.6196581196581197,2018.0,2021.0,2018.0,2021.0,335.55009686168154
233,Ani Mijacika,F,R,CRO,1.0,53.0,0.6415094339622641,2017.0,2018.0,2017.0,2018.0,665.4325396825396
234,Paula Ormaechea,F,R,ARG,5.0,201.0,0.6069651741293532,2019.0,2020.0,2018.0,2020.0,353.40661963062877
235,Tatia Mikadze,F,R,GEO,0.0,10.0,0.5,2017.0,2021.0,2017.0,2016.0,
236,Valeria Savinykh,F,R,RUS,7.0,255.0,0.5607843137254902,2019.0,2020.0,2019.0,2020.0,337.3585164835165
237,Valeria Solovieva,F,R,RUS,2.0,76.0,0.618421052631579,2016.0,2017.0,2016.0,2017.0,415.7188013136289
238,Eugenie Bouchard,F,R,CAN,0.0,196.0,0.5153061224489796,2016.0,2021.0,2016.0,2021.0,105.6950495049505
239,Alexandra Mueller,F,R,USA,0.0,23.0,0.5217391304347826,2017.0,2018.0,2016.0,2018.0,752.2575757575758
240,Zoe Gwen Scandalis,F,R,USA,0.0,55.0,0.4909090909090909,2019.0,2017.0,2019.0,2018.0,964.5947712418301
241,Victoria Larriere,F,R,FRA,2.0,25.0,0.76,2016.0,2016.0,2016.0,2016.0,685.25
242,Jana Cepelova,F,R,SVK,2.0,234.0,0.5427350427350427,2016.0,2020.0,2016.0,2020.0,143.42766207962322
243,Nicole Rottmann,F,U,AUT,0.0,33.0,0.5454545454545454,2016.0,2017.0,2016.0,2017.0,928.5170454545455
244,Saisai Zheng,F,R,CHN,7.0,256.0,0.56640625,2018.0,2020.0,2018.0,2021.0,73.33622242932589
245,Erika Sema,F,U,JPN,0.0,247.0,0.4777327935222672,2017.0,2020.0,2017.0,2020.0,380.00486138483774
246,Alexandra Cadantu,F,R,ROU,1.0,250.0,0.54,2019.0,2021.0,2017.0,2021.0,245.36151368760062
247,Bibiane Schoofs,F,R,NED,2.0,236.0,0.5466101694915254,2017.0,2021.0,2017.0,2021.0,263.0493733246396
248,Ashleigh Barty,F,R,AUS,13.0,278.0,0.7661870503597122,2019.0,2020.0,2019.0,2020.0,52.68080357142857
249,Ons Jabeur,F,R,TUN,5.0,307.0,0.6156351791530945,2017.0,2020.0,2017.0,2019.0,101.23838669177653
250,Yuliana Lizarazo,F,R,COL,3.0,131.0,0.6412213740458015,2021.0,2017.0,2019.0,2018.0,670.9685714285714
251,Elitsa Kostova,F,R,BUL,2.0,296.0,0.5101351351351351,2019.0,2020.0,2019.0,2020.0,204.1626855446449
252,Jessica Pegula,F,R,USA,1.0,242.0,0.5991735537190083,2018.0,2017.0,2018.0,2017.0,185.8647351581941
253,Garbine Muguruza,F,R,ESP,6.0,296.0,0.6621621621621622,2017.0,2020.0,2017.0,2019.0,10.673877551020409
254,Annika Beck,F,R,GER,0.0,85.0,0.4235294117647059,2016.0,2017.0,2016.0,2017.0,57.647392290249435
255,Karen Barbat,F,R,DEN,3.0,116.0,0.5603448275862069,2016.0,2020.0,2016.0,2020.0,493.27587450414717
256,Jasmina Tinjic,F,R,BIH,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,1124.0
257,Dinah Pfizenmaier,F,R,GER,0.0,4.0,0.25,2017.0,2016.0,2017.0,2017.0,
258,Tara Moore,F,R,GBR,2.0,204.0,0.4558823529411764,2016.0,2020.0,2016.0,2020.0,361.0623365300785
259,Grace Min,F,R,USA,6.0,241.0,0.5643153526970954,2016.0,2020.0,2016.0,2017.0,223.78105742296918
260,Richel Hogenkamp,F,R,NED,7.0,269.0,0.5613382899628253,2016.0,2020.0,2016.0,2021.0,157.4944438208553
261,Chi Chi Scholl,F,R,USA,8.0,269.0,0.5836431226765799,2018.0,2020.0,2017.0,2020.0,432.62935054595084
262,Barbara Haas,F,R,AUT,8.0,308.0,0.6038961038961039,2018.0,2020.0,2019.0,2020.0,175.25052882072976
263,Sandra Zaniewska,F,R,POL,2.0,39.0,0.6923076923076923,2016.0,2017.0,2016.0,2017.0,605.7407407407408
264,Nicole Gibbs,F,R,USA,3.0,228.0,0.5701754385964912,2016.0,2020.0,2016.0,2020.0,112.52810047095761
265,Nastassja Burnett,F,R,ITA,2.0,95.0,0.5894736842105263,2018.0,2019.0,2018.0,2019.0,634.3966165413533
266,Valentyna Ivakhnenko,F,R,UKR,3.0,241.0,0.5560165975103735,2017.0,2020.0,2017.0,2021.0,253.7024340912261
267,Carina Witthoeft,F,R,GER,1.0,154.0,0.487012987012987,2016.0,2019.0,2016.0,2018.0,79.70742616033755
268,Rebecca Peterson,F,R,SWE,5.0,259.0,0.5945945945945946,2019.0,2020.0,2019.0,2020.0,105.53701298701299
269,Varvara Flink,F,R,RUS,6.0,208.0,0.6153846153846154,2018.0,2017.0,2018.0,2021.0,336.67108028583436
270,Qiang Wang,F,R,CHN,6.0,269.0,0.6096654275092936,2018.0,2020.0,2016.0,2021.0,52.00876887340302
271,Ekaterine Gorgodze,F,L,GEO,10.0,305.0,0.5836065573770491,2019.0,2020.0,2017.0,2020.0,262.6076705299478
272,Elina Svitolina,F,R,UKR,13.0,332.0,0.6987951807228916,2017.0,2020.0,2017.0,2020.0,8.672155172413792
273,Jennifer Elie,F,R,USA,0.0,189.0,0.4867724867724867,2019.0,2020.0,2019.0,2020.0,381.58213805468404
274,Samantha Crawford,F,R,USA,0.0,65.0,0.4461538461538462,2016.0,2017.0,2016.0,2017.0,125.52538314176246
275,Victoria Duval,F,R,USA,0.0,116.0,0.5517241379310345,2017.0,2016.0,2017.0,2021.0,386.0637019230769
276,Julia Glushko,F,R,ISR,3.0,203.0,0.5467980295566502,2018.0,2019.0,2018.0,2019.0,207.74676850763808
277,Donna Vekic,F,R,CRO,2.0,288.0,0.5486111111111112,2017.0,2020.0,2017.0,2020.0,58.92297955209348
278,Maria Sanchez,F,R,USA,0.0,168.0,0.4642857142857143,2019.0,2020.0,2019.0,2021.0,323.5747863247864
