,level_0,index,tourney_name,tourney_id,avg_spect,avg_rank,avg_revenue,tot_match
3276,4073,148474,W25 Kofu,2019-W-ITF-JPN-06A-2019,3620.0,436.03061224489795,927320.3500000007,49
3277,4074,148523,W25 Kashiwa,2019-W-ITF-JPN-07A-2019,2967.0,515.7745098039215,787204.69,51
3278,4075,148572,W25 Osaka,2019-W-ITF-JPN-08A-2019,3542.0,694.1712328767123,689027.7999999993,73
3279,4076,148622,W80 Gifu,2019-W-ITF-JPN-09A-2019,3563.0,682.0,458564.57999999914,73
3280,4077,148671,W60 Fukuoka,2019-W-ITF-JPN-10A-2019,3376.0,620.4328358208954,646358.9799999995,67
3281,4078,148720,W60 Kurume,2019-W-ITF-JPN-11A-2019,3036.0,528.7946428571429,718956.25,56
3282,4079,148769,W25 Karuizawa,2019-W-ITF-JPN-12A-2019,2846.0,532.421052631579,637134.6000000007,57
3283,4080,148822,W25 Tsukuba,2019-W-ITF-JPN-13A-2019,2906.0,556.1164383561644,563910.1099999996,73
3284,4081,148874,W25 Nanao,2019-W-ITF-JPN-14A-2019,3373.0,634.8424657534247,745998.0499999991,73
3285,4082,148929,W25 Kyoto,2019-W-ITF-JPN-15A-2019,3274.0,611.5068493150684,693851.8100000004,73
3286,4083,148976,W25 Makinohara,2019-W-ITF-JPN-16A-2019,2788.0,552.8083333333334,480960.7399999994,60
3287,4084,149031,W25 Hamamatsu,2019-W-ITF-JPN-17A-2019,2737.0,623.5408163265306,570194.1200000002,49
3288,4085,149086,W100 Tokyo,2019-W-ITF-JPN-18A-2019,2051.0,551.8076923076923,372712.75,65
3289,4086,149135,W15 Shymkent,2019-W-ITF-KAZ-01A-2019,3028.0,517.0984848484849,467629.35000000056,66
3290,4087,149184,W15 Shymkent,2019-W-ITF-KAZ-02A-2019,2892.0,467.6290322580645,687210.3200000002,62
3291,4088,149233,W15 Shymkent,2019-W-ITF-KAZ-03A-2019,2533.0,232.25454545454545,504328.5399999994,55
3292,4089,149287,W15 Shymkent,2019-W-ITF-KAZ-04A-2019,4785.0,273.90566037735846,824027.6499999992,53
3293,4090,149342,W80 Nur Sultan,2019-W-ITF-KAZ-05A-2019,2820.0,545.7254901960785,636325.4600000005,51
3294,4091,149390,W25 Almaty,2019-W-ITF-KAZ-06A-2019,2904.0,473.55208333333337,550796.3900000004,48
3295,4092,149430,W15 Shymkent,2019-W-ITF-KAZ-07A-2019,4311.0,621.8333333333333,846833.170000001,48
3296,4093,149474,W15 Shymkent,2019-W-ITF-KAZ-08A-2019,1920.0,250.4268292682927,394852.1899999998,41
3297,4094,149525,W15 Nairobi,2019-W-ITF-KEN-03A-2019,3373.0,420.8732394366197,846752.3599999995,71
3298,4095,149556,W15 Nairobi,2019-W-ITF-KEN-04A-2019,2563.0,475.2558139534883,454172.0399999995,43
3299,4096,149587,W25 Changwon,2019-W-ITF-KOR-01A-2019,3038.0,111.30909090909091,655721.0300000005,55
3300,4097,149642,W25 Goyang,2019-W-ITF-KOR-02A-2019,3595.0,504.8854166666667,678977.8000000005,48
3301,4098,149697,W25 Incheon,2019-W-ITF-KOR-03A-2019,3460.0,194.34545454545454,566939.3599999996,55
3302,4099,149752,W25 Daegu,2019-W-ITF-KOR-04A-2019,3484.0,429.2019230769231,698715.1999999997,52
3303,4100,149807,W15 Gimcheon,2019-W-ITF-KOR-05A-2019,4393.0,461.2328767123288,760828.1499999991,73
3304,4101,149862,W15 Gimcheon,2019-W-ITF-KOR-06A-2019,1386.0,333.1875,272224.79,24
3305,4102,149917,W15 Yeongwol,2019-W-ITF-KOR-07A-2019,3972.0,448.88461538461536,579834.1199999996,26
3306,4103,149990,W15 Yeongwol,2019-W-ITF-KOR-08A-2019,4111.0,433.3972602739726,872966.5600000009,73
3307,4104,150048,W25 Petange,2019-W-ITF-LUX-01A-2019,3098.0,425.3909090909091,609144.7699999997,55
3308,4105,150096,W25 Irapuato,2019-W-ITF-MEX-02A-2019,3020.0,199.73469387755102,665623.3700000002,49
3309,4106,150145,W15 Cancun,2019-W-ITF-MEX-03A-2019,1936.0,713.4545454545455,357786.9100000001,55
3310,4107,150192,W15 Cancun,2019-W-ITF-MEX-04A-2019,2627.0,134.00943396226415,444137.07000000024,53
3311,4108,150241,W15 Cancun,2019-W-ITF-MEX-05A-2019,3287.0,554.1818181818182,562177.5,55
3312,4109,150290,W15 Cancun,2019-W-ITF-MEX-06A-2019,2982.0,70.9591836734694,633271.3700000002,49
3313,4110,150333,W15 Cancun,2019-W-ITF-MEX-07A-2019,2979.0,23.217391304347828,629277.1700000007,46
3314,4111,150386,W15 Cancun,2019-W-ITF-MEX-08A-2019,2331.0,573.2083333333333,517152.3700000001,48
3315,4112,150430,W15 Cancun,2019-W-ITF-MEX-09A-2019,2956.0,526.48,659735.5799999991,50
3316,4113,150470,W15 Cancun,2019-W-ITF-MEX-10A-2019,2653.0,626.25,561197.1700000007,48
3317,4114,150501,W15 Cancun,2019-W-ITF-MEX-11A-2019,4050.0,568.9888888888888,592756.7800000003,45
3318,4115,150532,W15 Cancun,2019-W-ITF-MEX-12A-2019,2844.0,361.34375,681018.7199999994,64
3319,4116,150574,W15 Cancun,2019-W-ITF-MEX-13A-2019,2628.0,206.35454545454544,472746.07000000024,55
3320,4118,150669,W15 Cancun,2019-W-ITF-MEX-15A-2019,2803.0,178.8877551020408,498606.39000000036,49
3321,4119,150709,W15 Cancun,2019-W-ITF-MEX-16A-2019,2273.0,227.29591836734693,417674.5799999997,49
3322,4120,150755,W15 Cancun,2019-W-ITF-MEX-17A-2019,2406.0,547.0357142857142,441873.6900000005,70
3323,4121,150803,W15 Cancun,2019-W-ITF-MEX-18A-2019,3401.0,544.445205479452,737523.3599999996,73
3324,4122,150853,W15 Cancun,2019-W-ITF-MEX-19A-2019,2993.0,490.1052631578947,487237.10000000073,76
3325,4125,150988,W15 Cancun,2019-W-ITF-MEX-22A-2019,3086.0,471.5214285714286,629114.2199999994,70
3326,4126,151028,W15 Cancun,2019-W-ITF-MEX-23A-2019,3709.0,468.0806451612903,787896.9499999996,31
3327,4127,151067,W15 Metepec,2019-W-ITF-MEX-24A-2019,2988.0,278.2439024390244,562451.5,41
3328,4128,151093,W15 Metepec,2019-W-ITF-MEX-25A-2019,1827.0,351.1538461538462,302025.1900000002,26
3329,4129,151121,W15 Cancun,2019-W-ITF-MEX-26A-2019,4159.0,513.4821428571429,894220.3000000005,28
3330,4130,151152,W15 Cancun,2019-W-ITF-MEX-27A-2019,3261.0,681.8979591836735,781635.0,49
3331,4131,151186,W15 Cancun,2019-W-ITF-MEX-28A-2019,3424.0,270.43548387096774,721096.7699999997,31
3332,4132,151241,W15 Cancun,2019-W-ITF-MEX-29A-2019,2199.0,151.3877551020408,469910.42999999976,49
3333,4133,151288,W15 Cancun,2019-W-ITF-MEX-30A-2019,2745.0,207.10526315789474,671253.1400000002,38
3334,4134,151323,W15 Cancun,2019-W-ITF-MEX-31A-2019,3177.0,173.3936170212766,661616.1499999994,47
3335,4135,151358,W25 Podgorica,2019-W-ITF-MNE-01A-2019,3198.0,183.78571428571428,543021.4899999995,49
3336,4136,151406,W15 Alkmaar,2019-W-ITF-NED-01A-2019,3230.0,258.0612244897959,589616.5399999995,49
3337,4137,151461,W25 Den Haag,2019-W-ITF-NED-02A-2019,2324.0,257.57142857142856,449600.87,49
3338,4138,151516,W15 Oldenzaal,2019-W-ITF-NED-03A-2019,2573.0,206.27083333333331,574594.16,48
3339,4139,151571,W15 Haren,2019-W-ITF-NED-04A-2019,3421.0,485.32978723404256,521283.3500000003,47
3340,4140,151630,W25 Lagos,2019-W-ITF-NGR-01A-2019,3328.0,638.9166666666667,619517.75,54
3341,4141,151673,W25 Lagos,2019-W-ITF-NGR-02A-2019,3565.0,474.87209302325584,691498.3200000002,43
3342,4142,151717,W15 Sandelfjord,2019-W-ITF-NOR-01A-2019,3084.0,514.1333333333333,606666.2699999997,45
3343,4143,151756,W15 Oslo,2019-W-ITF-NOR-02A-2019,3736.0,572.8823529411765,599869.59,51
3344,4144,151805,W60 Asuncion,2019-W-ITF-PAR-02A-2019,3540.0,667.4545454545455,571202.5799999991,55
3345,4145,151860,W15 Lima,2019-W-ITF-PER-01A-2019,2989.0,592.7051282051282,672019.3900000004,39
3346,4146,151909,W15 Lima,2019-W-ITF-PER-02A-2019,3490.0,479.84782608695656,765499.6799999998,23
3347,4147,151955,W60 Torun,2019-W-ITF-POL-01A-2019,3377.0,478.8658536585366,688122.8099999997,41
3348,4148,152010,W60 Warsaw,2019-W-ITF-POL-02A-2019,3483.0,487.05952380952385,677728.7600000006,42
3349,4149,152065,W25 Bytom,2019-W-ITF-POL-03A-2019,3523.0,606.9433962264152,663162.4400000003,53
3350,4150,152120,W25 Grodzisk Mazowiecki,2019-W-ITF-POL-04A-2019,4137.0,574.4454545454546,929578.3900000005,55
3351,4151,152169,W25 Obidos,2019-W-ITF-POR-01A-2019,3230.0,591.3363636363637,798637.4899999999,55
3352,4152,152214,W25 Obidos,2019-W-ITF-POR-02A-2019,3408.0,682.0909090909091,687780.9299999998,55
3353,4153,152247,W25 Palmela,2019-W-ITF-POR-03A-2019,2798.0,709.5588235294117,474687.92000000057,51
3354,4154,152291,W25 Obidos,2019-W-ITF-POR-04A-2019,3439.0,555.2682926829268,712941.3999999996,41
3355,4155,152338,W25 Obidos,2019-W-ITF-POR-05A-2019,2512.0,511.17708333333337,557589.4800000003,48
3356,4156,152387,W15 Montemor O Novo,2019-W-ITF-POR-06A-2019,2263.0,465.8620689655172,394805.92,29
3357,4157,152429,W15 Cantanhede,2019-W-ITF-POR-07A-2019,3327.0,498.31944444444446,650078.25,36
3358,4158,152471,W15 Amarante,2019-W-ITF-POR-08A-2019,2618.0,603.280487804878,445455.09999999986,41
3359,4159,152526,W25 Figueira Da Foz,2019-W-ITF-POR-09A-2019,3077.0,620.8142857142857,686318.2399999996,35
3360,4160,152572,W25 Corroios Seixal,2019-W-ITF-POR-10A-2019,1993.0,700.375,400302.56,28
3361,4161,152618,W60 Caldas da Rainha,2019-W-ITF-POR-11A-2019,4008.0,625.1176470588235,667030.1999999996,34
3362,4162,152670,W25 Porto,2019-W-ITF-POR-12A-2019,2134.0,615.1938775510205,402876.94000000006,49
3363,4163,152708,W15 Santarem,2019-W-ITF-POR-13A-2019,3060.0,574.8548387096774,547366.2400000001,31
3364,4164,152751,W15 Lousada,2019-W-ITF-POR-14A-2019,3184.0,529.4756097560976,542468.3200000002,41
3365,4165,152799,W15 Lousada,2019-W-ITF-POR-15A-2019,3332.0,556.6296296296297,671712.52,54
3366,4166,152849,W15 Bucharest,2019-W-ITF-ROU-02A-2019,2768.0,549.5930232558139,455086.22000000003,43
3367,4167,152904,W15 Curtea de Arges,2019-W-ITF-ROU-03A-2019,2993.0,459.40625,631808.6000000001,32
3368,4168,152973,W15 Focsani,2019-W-ITF-ROU-04A-2019,2171.0,315.44444444444446,401411.9000000002,36
3369,4169,153034,W25 Arad,2019-W-ITF-ROU-05A-2019,3486.0,355.5121951219512,669117.9699999997,41
3370,4170,153098,W15 Johannesburg,2019-W-ITF-RSA-01A-2019,3072.0,320.3965517241379,697782.9800000003,29
3371,4171,153141,W15 Pretoria,2019-W-ITF-RSA-02A-2019,3407.0,490.1142857142857,704965.3900000002,35
3372,4172,153187,W25 Kazan,2019-W-ITF-RUS-01A-2019,2819.0,435.0,478295.8599999997,47
3373,4173,153236,W25 Penza,2019-W-ITF-RUS-01B-2019,2011.0,424.27358490566036,454808.1400000003,53
3374,4174,153288,W25 Moscow,2019-W-ITF-RUS-02A-2019,2113.0,571.0686274509803,540624.7800000003,51
3375,4175,153337,W25 Kazan,2019-W-ITF-RUS-03A-2019,3231.0,691.3727272727273,647276.9800000001,55
3376,4176,153386,W25 Khimki,2019-W-ITF-RUS-04A-2019,3005.0,662.9722222222222,575913.4299999998,54
3377,4177,153435,W25 Moscow,2019-W-ITF-RUS-05A-2019,3660.0,597.0181818181818,641724.6900000003,55
3378,4178,153490,W15 Moscow,2019-W-ITF-RUS-06A-2019,4156.0,565.844262295082,716718.0300000006,61
3379,4179,153545,W15 Moscow,2019-W-ITF-RUS-07A-2019,3754.0,617.0735294117648,734638.1799999998,68
3380,4180,153600,W25 Singapore,2019-W-ITF-SGP-01A-2019,3558.0,609.4924242424242,860899.700000001,66
3381,4181,153649,W25 Singapore,2019-W-ITF-SGP-02A-2019,2543.0,579.4130434782609,581711.4699999995,69
3382,4182,153698,W25 Singapore,2019-W-ITF-SGP-03A-2019,1912.0,586.945205479452,403097.17999999976,73
3383,4183,153746,W25 Singapore,2019-W-ITF-SGP-04A-2019,2311.0,547.3767123287671,446367.21000000066,73
3384,4184,153788,W15 Prokuplje,2019-W-ITF-SRB-01A-2019,3073.0,536.6428571428571,591923.0300000006,70
3385,4185,153843,W15 Prokuplje,2019-W-ITF-SRB-02A-2019,3523.0,513.4830508474577,619492.9699999996,59
3386,4186,153898,W15 Vrnjacka Banja,2019-W-ITF-SRB-03A-2019,2425.0,465.8360655737705,415188.32000000024,61
3387,4187,153968,W25 Chiasso,2019-W-ITF-SUI-01A-2019,2431.0,450.55172413793105,519029.42999999976,58
3388,4188,154023,W25 Klosters,2019-W-ITF-SUI-02A-2019,3050.0,510.45384615384614,553419.5500000003,65
3389,4189,154078,W60 Montreux,2019-W-ITF-SUI-03A-2019,2738.0,561.9626865671642,419087.14000000036,67
3390,4190,154127,W25 Verbier,2019-W-ITF-SUI-04A-2019,3396.0,549.9253731343283,765477.1199999993,67
3391,4191,154182,W25 Trnava,2019-W-ITF-SVK-01A-2019,2483.0,306.6846153846154,541925.7300000002,65
3392,4192,154231,W25 Trnava,2019-W-ITF-SVK-02A-2019,2685.0,422.0,570800.0500000002,64
3393,4193,154280,W100 Trnava,2019-W-ITF-SVK-03A-2019,3046.0,575.9179104477612,572351.8900000004,67
3394,4194,154335,W15 Gothenburg,2019-W-ITF-SWE-01A-2019,2696.0,630.0,596545.9099999995,70
3395,4195,154388,W15 Varberg,2019-W-ITF-SWE-02A-2019,2996.0,438.6397058823529,531133.5199999999,68
3396,4196,154438,W25 Ystad,2019-W-ITF-SWE-03A-2019,2386.0,408.0655737704918,593484.9499999998,61
3397,4197,154487,W15 Stockholm,2019-W-ITF-SWE-04A-2019,3731.0,393.13265306122446,822992.9799999997,49
3398,4198,154536,W15 Stockholm,2019-W-ITF-SWE-05A-2019,2375.0,415.20149253731347,351940.98999999964,67
3399,4199,154589,W25 Nonthaburi,2019-W-ITF-THA-01A-2019,3351.0,360.50735294117646,704673.1000000008,68
3400,4200,154638,W25 Nonthaburi,2019-W-ITF-THA-02A-2019,4182.0,426.5333333333333,841160.2199999993,60
3401,4201,154693,W25 Nonthaburi,2019-W-ITF-THA-03A-2019,3406.0,88.42857142857143,622695.59,42
3402,4202,154748,W25 Nonthaburi,2019-W-ITF-THA-04A-2019,2944.0,490.1636363636364,739392.9600000007,55
3403,4203,154803,W15 Nonthaburi,2019-W-ITF-THA-05A-2019,3176.0,459.1727272727273,734486.170000001,55
3404,4204,154874,W15 Nonthaburi,2019-W-ITF-THA-06A-2019,3078.0,514.6818181818182,697486.02,55
3405,4205,154947,W15 Hua Hin,2019-W-ITF-THA-07A-2019,2949.0,315.741935483871,488451.08,31
3406,4206,155002,W15 Hua Hin,2019-W-ITF-THA-08A-2019,3374.0,308.33870967741933,661505.5399999995,31
3407,4207,155055,W15 Hua Hin,2019-W-ITF-THA-09A-2019,3156.0,320.9431818181818,846790.2600000005,44
3408,4208,155106,W15 Hua Hin,2019-W-ITF-THA-10A-2019,3806.0,349.8163265306123,764505.1299999999,49
3409,4209,155154,W25 Hua Hin,2019-W-ITF-THA-11A-2019,3945.0,335.44444444444446,696632.4800000003,45
3410,4210,155209,W25 Hua Hin,2019-W-ITF-THA-12A-2019,2882.0,146.35849056603774,609855.7899999993,53
3411,4211,155263,W25 Taipei,2019-W-ITF-TPE-01A-2019,3459.0,114.07843137254902,802380.7000000002,51
3412,4212,155312,W15 Tacarigua,2019-W-ITF-TTO-01A-2019,3613.0,268.3611111111111,588988.7600000001,72
3413,4213,155341,W15 Tacarigua,2019-W-ITF-TTO-02A-2019,1954.0,615.9647887323944,288808.78999999946,71
3414,4214,155372,W15 Monastir,2019-W-ITF-TUN-02A-2019,3639.0,602.7328767123288,905610.6099999995,73
3415,4215,155421,W15 Monastir,2019-W-ITF-TUN-03A-2019,2946.0,455.12264150943395,684295.6499999993,53
3416,4216,155459,W15 Monastir,2019-W-ITF-TUN-04A-2019,2153.0,313.14,408919.72,50
3417,4217,155506,W15 Monastir,2019-W-ITF-TUN-05A-2019,3004.0,541.188524590164,655220.5300000006,61
3418,4218,155555,W15 Monastir,2019-W-ITF-TUN-06A-2019,2740.0,637.5727272727272,518059.67999999976,55
3419,4219,155604,W15 Monastir,2019-W-ITF-TUN-07A-2019,3246.0,389.61320754716985,735916.4799999999,53
3420,4220,155653,W15 Monastir,2019-W-ITF-TUN-08A-2019,3145.0,116.44545454545455,535798.8599999996,55
3421,4221,155701,W15 Tabarka,2019-W-ITF-TUN-09A-2019,3049.0,415.625,598033.84,44
3422,4222,155740,W15 Tabarka,2019-W-ITF-TUN-10A-2019,2790.0,319.86734693877554,554168.0799999994,49
3423,4223,155789,W15 Tabarka,2019-W-ITF-TUN-11A-2019,3858.0,479.15306122448976,647238.5500000005,49
3424,4224,155838,W15 Tabarka,2019-W-ITF-TUN-12A-2019,3293.0,430.4148936170213,600443.2699999997,47
3425,4225,155887,W15 Tabarka,2019-W-ITF-TUN-13A-2019,3804.0,177.94897959183675,698252.6000000006,49
3426,4226,155935,W15 Tabarka,2019-W-ITF-TUN-15A-2019,1752.0,445.6953125,348024.4400000002,64
3427,4227,155977,W15 Tabarka,2019-W-ITF-TUN-16A-2019,3126.0,86.67272727272727,655103.0100000006,55
3428,4228,156021,W15 Tabarka,2019-W-ITF-TUN-17A-2019,2874.0,390.16346153846155,486742.80000000045,52
3429,4229,156063,W15 Tabarka,2019-W-ITF-TUN-18A-2019,3403.0,496.5648148148148,795255.9099999993,54
3430,4230,156102,W15 Tabarka,2019-W-ITF-TUN-19A-2019,2483.0,178.5,507586.0399999994,49
3431,4231,156143,W25 Tunis,2019-W-ITF-TUN-21A-2019,3095.0,518.8285714285714,522475.48000000016,70
3432,4232,156196,W15 Tabarka,2019-W-ITF-TUN-22A-2019,3243.0,175.75,558383.4600000005,44
3433,4233,156235,W15 Tabarka,2019-W-ITF-TUN-23A-2019,2838.0,585.6122448979593,516816.8399999999,49
3434,4234,156274,W15 Tabarka,2019-W-ITF-TUN-24A-2019,3429.0,450.6195652173913,687591.8900000004,46
3435,4235,156316,W15 Tabarka,2019-W-ITF-TUN-25A-2019,3647.0,145.6,874716.5600000004,55
3436,4236,156365,W15 Tabarka,2019-W-ITF-TUN-26A-2019,3852.0,133.11818181818182,735413.920000001,55
3437,4237,156417,W15 Tabarka,2019-W-ITF-TUN-27A-2019,3696.0,615.2739726027397,839031.0099999994,73
3438,4238,156462,W15 Tabarka,2019-W-ITF-TUN-28A-2019,2916.0,712.0068493150685,587199.2700000004,73
3439,4239,156512,W15 Tabarka,2019-W-ITF-TUN-29A-2019,2917.0,366.7631578947368,533501.7700000003,76
3440,4240,156560,W15 Tabarka,2019-W-ITF-TUN-30A-2019,3526.0,524.6395348837209,642899.1299999998,43
3441,4241,156607,W15 Tabarka,2019-W-ITF-TUN-31A-2019,3491.0,402.53260869565213,541894.3200000002,46
3442,4242,156658,W15 Tabarka,2019-W-ITF-TUN-32A-2019,3235.0,163.16666666666666,587919.8099999999,39
3443,4243,156709,W15 Tabarka,2019-W-ITF-TUN-33A-2019,2853.0,370.2586206896551,637349.0299999999,29
3444,4245,156803,W15 Tabarka,2019-W-ITF-TUN-35A-2019,1793.0,459.72093023255815,354349.73000000033,43
3445,4246,156857,W15 Tabarka,2019-W-ITF-TUN-36A-2019,2378.0,618.6938775510205,507010.39000000036,49
3446,4247,156904,W15 Tabarka,2019-W-ITF-TUN-37A-2019,2774.0,457.74444444444447,514015.92999999976,45
3447,4248,156935,W15 Tabarka,2019-W-ITF-TUN-38A-2019,2416.0,458.83333333333337,472022.59999999986,39
3448,4249,156974,W15 Tabarka,2019-W-ITF-TUN-39A-2019,4576.0,69.27777777777777,937451.44,45
3449,4250,157023,W15 Tabarka,2019-W-ITF-TUN-40A-2019,4059.0,522.1875,939835.2399999999,48
3450,4251,157064,W15 Tabarka,2019-W-ITF-TUN-41A-2019,2760.0,107.84693877551021,660186.0399999993,49
3451,4252,157095,W15 Tabarka,2019-W-ITF-TUN-42A-2019,4442.0,171.40322580645162,1002640.1400000004,31
3452,4253,157137,W15 Tabarka,2019-W-ITF-TUN-43A-2019,2857.0,158.58695652173913,566835.16,46
3453,4254,157178,W15 Tabarka,2019-W-ITF-TUN-44A-2019,3883.0,220.79166666666666,661464.6900000004,48
3454,4255,157205,W15 Monastir,2019-W-ITF-TUN-45A-2019,3502.0,288.6122448979592,827078.3599999995,49
3455,4256,157252,W15 Monastir,2019-W-ITF-TUN-46A-2019,3573.0,199.5,747008.8500000006,49
3456,4257,157306,W15 Monastir,2019-W-ITF-TUN-47A-2019,3705.0,261.05102040816325,785002.7700000001,49
3457,4258,157349,W15 Monastir,2019-W-ITF-TUN-48A-2019,2145.0,226.5,418297.82000000024,49
3458,4259,157394,W15 Monastir,2019-W-ITF-TUN-49A-2019,3503.0,270.84444444444443,539346.41,45
3459,4260,157445,W15 Monastir,2019-W-ITF-TUN-50A-2019,2993.0,263.9186046511628,485115.92999999976,43
3460,4261,157500,W15 Monastir,2019-W-ITF-TUN-51A-2019,2997.0,204.32978723404256,750551.0500000004,47
3461,4262,157539,W15 Antalya,2019-W-ITF-TUR-03A-2019,2984.0,143.35454545454547,531605.0700000002,55
3462,4263,157587,W15 Antalya,2019-W-ITF-TUR-04A-2019,3671.0,120.46808510638297,682901.5199999997,47
3463,4264,157636,W15 Antalya,2019-W-ITF-TUR-05A-2019,4070.0,620.5322580645161,792005.6700000006,31
3464,4265,157685,W15 Antalya,2019-W-ITF-TUR-06A-2019,2045.0,658.4677419354839,465834.3900000002,31
3465,4266,157734,W15 Antalya,2019-W-ITF-TUR-07A-2019,3607.0,716.5645161290322,881978.9699999997,31
3466,4267,157783,W15 Antalya,2019-W-ITF-TUR-08A-2019,3180.0,560.0116279069767,512711.63,43
3467,4268,157838,W15 Antalya,2019-W-ITF-TUR-09A-2019,1865.0,568.4743589743589,299144.3499999998,39
3468,4269,157891,W15 Antalya,2019-W-ITF-TUR-10A-2019,3871.0,567.1666666666667,977914.3800000004,45
3469,4270,157945,W15 Antalya,2019-W-ITF-TUR-11A-2019,3593.0,555.0980392156862,564551.59,51
3470,4271,157989,W15 Antalya,2019-W-ITF-TUR-12A-2019,5646.0,586.1057692307693,1427555.99,52
3471,4272,158031,W15 Antalya,2019-W-ITF-TUR-13A-2019,3537.0,434.1808510638298,629315.2300000003,47
3472,4273,158072,W15 Antalya,2019-W-ITF-TUR-14A-2019,3501.0,577.3082191780823,509151.46000000066,73
3473,4274,158121,W15 Antalya,2019-W-ITF-TUR-15A-2019,3531.0,635.7397260273972,792905.0300000007,73
3474,4275,158170,W15 Antalya,2019-W-ITF-TUR-16A-2019,3584.0,625.6180555555555,740249.4600000007,72
3475,4276,158218,W60 Istanbul,2019-W-ITF-TUR-17A-2019,3140.0,559.7421875,812596.7100000007,64
3476,4277,158267,W15 Antalya,2019-W-ITF-TUR-18A-2019,2808.0,560.4453125,697631.7800000006,64
3477,4278,158315,W15 Antalya,2019-W-ITF-TUR-19A-2019,2915.0,446.43617021276594,663482.8200000002,47
3478,4279,158354,W15 Antalya,2019-W-ITF-TUR-21A-2019,3692.0,545.972602739726,843213.9699999993,73
3479,4280,158397,W15 Antalya,2019-W-ITF-TUR-22A-2019,2606.0,706.8904109589041,463265.5300000005,73
3480,4281,158450,W15 Antalya,2019-W-ITF-TUR-23A-2019,3087.0,691.8082191780823,505060.4400000003,73
3481,4282,158510,W15 Antalya,2019-W-ITF-TUR-24A-2019,3449.0,504.8071428571428,484782.53999999934,70
3482,4283,158567,W15 Antalya,2019-W-ITF-TUR-25A-2019,3696.0,505.7739726027397,851553.450000001,73
3483,4284,158618,W15 Antalya,2019-W-ITF-TUR-26A-2019,3247.0,543.2465753424658,498438.2300000001,73
3484,4285,158680,W15 Antalya,2019-W-ITF-TUR-27A-2019,2606.0,531.1369863013699,554317.3699999998,73
3485,4286,158743,W15 Antalya,2019-W-ITF-TUR-28A-2019,2361.0,655.472602739726,565335.6700000011,73
3486,4287,158802,W25 Istanbul,2019-W-ITF-TUR-29A-2019,3206.0,591.2857142857142,499152.4299999998,70
3487,4288,158850,W15 Antalya,2019-W-ITF-TUR-30A-2019,2675.0,532.3529411764706,587955.2300000003,51
3488,4289,158897,W15 Antalya,2019-W-ITF-TUR-31A-2019,1788.0,205.4375,385626.7699999997,48
3489,4290,158952,W15 Antalya,2019-W-ITF-TUR-32A-2019,4538.0,161.5408163265306,1176840.18,49
3490,4291,159006,W15 Antalya,2019-W-ITF-TUR-33A-2019,3493.0,193.8469387755102,749889.7100000005,49
3491,4292,159071,W15 Antalya,2019-W-ITF-TUR-34A-2019,2693.0,140.22222222222223,610751.8500000006,54
3492,4293,159136,W15 Antalya,2019-W-ITF-TUR-35A-2019,3014.0,106.16363636363636,686787.8500000007,55
3493,4294,159205,W15 Antalya,2019-W-ITF-TUR-36A-2019,2654.0,372.1136363636364,641921.3500000004,44
3494,4295,159277,W100+H Dubai,2019-W-ITF-UAE-01A-2019,3396.0,338.7549019607843,794511.9699999994,51
3495,4296,159332,W15 Chornomorsk,2019-W-ITF-UKR-01B-2019,3107.0,326.4607843137255,529534.4499999996,51
3496,4297,159389,W15 Bucha,2019-W-ITF-UKR-02A-2019,2840.0,357.69791666666663,642658.8799999998,48
3497,4298,159444,W25 Daytona Beach FL,2019-W-ITF-USA-01A-2019,3235.0,493.51,679992.0399999995,50
3498,4299,159493,W25 Plantation FL,2019-W-ITF-USA-02A-2019,2240.0,455.05434782608694,496196.5799999995,46
3499,4300,159542,W100 Midland MI,2019-W-ITF-USA-03A-2019,3830.0,505.61842105263156,1021776.2600000002,38
3500,4301,159591,W25 Surprise AZ,2019-W-ITF-USA-04A-2019,3218.0,538.7820512820513,615590.0500000005,39
3501,4304,159738,W15 Arcadia CA,2019-W-ITF-USA-07A-2019,2070.0,464.63953488372096,426343.82000000024,43
3502,4305,159787,W80 Palm Harbor FL,2019-W-ITF-USA-08A-2019,1550.0,353.68867924528297,315418.94999999966,53
3503,4306,159836,W25 Jackson MS,2019-W-ITF-USA-09A-2019,3583.0,346.4230769230769,673357.7199999996,39
3504,4307,159886,W25 Pelham AL,2019-W-ITF-USA-11A-2019,4188.0,357.5,828604.7299999997,49
3505,4308,159941,W80 Dothan AL,2019-W-ITF-USA-12A-2019,2326.0,543.6603773584906,420564.6099999997,53
3506,4309,159990,W80 Charlottesville VA,2019-W-ITF-USA-13A-2019,4201.0,224.20408163265307,790301.2,49
3507,4310,160037,W25 Osprey FL,2019-W-ITF-USA-14A-2019,2817.0,481.75454545454545,737561.829999999,55
3508,4311,160091,W100 Charleston SC,2019-W-ITF-USA-15A-2019,3752.0,439.66037735849056,653181.579999999,53
3509,4312,160144,W100 Bonita Springs FL,2019-W-ITF-USA-16A-2019,1655.0,200.34615384615384,314592.46000000025,39
3510,4313,160193,W15 Williamsburg VA,2019-W-ITF-USA-16B-2019,3523.0,290.46938775510205,674065.6999999995,49
3511,4314,160236,W15 Naples FL,2019-W-ITF-USA-16C-2019,2911.0,277.1734693877551,556633.34,49
