,Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins,avg_rank
2161,Edoardo Castagna,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
2162,Dominik Recek,M,U,CZE,0.0,1.0,0.0,2016.0,2016.0,,,
2163,Lorenzo Abbruciati,M,U,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
2164,Leandro Serrano Sanz,M,U,ESP,0.0,1.0,0.0,2016.0,2016.0,,,
2165,Mateus Alves,M,R,BRA,0.0,1.0,0.0,2016.0,2016.0,,,
2166,Enzo Kohn,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,,
2167,Beck Pennington,M,R,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2168,Jirayu Limpathum,M,U,THA,0.0,1.0,0.0,2016.0,2016.0,,,
2169,Marvin Greven,M,R,GER,0.0,2.0,0.0,2016.0,2016.0,,,
2170,Roman Warias,M,U,GER,0.0,1.0,0.0,2018.0,2018.0,,,
2171,Alessandro Ceppellini,M,R,ITA,0.0,3.0,0.0,2018.0,2016.0,,,
2172,Andrew Ely,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2173,Goran Radanovic,M,U,BIH,0.0,2.0,0.0,2016.0,2016.0,,,
2174,Ivan Randjelovic,M,U,BIH,0.0,2.0,0.0,2016.0,2016.0,,,
2175,Li Wie Tan,M,U,TPE,0.0,3.0,0.0,2016.0,2018.0,,,
2176,Yu Chang Wang,M,U,TPE,0.0,3.0,0.0,2016.0,2017.0,,,
2177,Grant Solomon,M,R,USA,0.0,1.0,0.0,2018.0,2018.0,,,
2178,Aleksander Woznicki,M,U,POL,0.0,1.0,0.0,2018.0,2018.0,,,
2179,Antonioni Fasano,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,,
2180,Breno Lodis,M,U,BRA,0.0,2.0,0.0,2017.0,2017.0,,,
2181,Mohamed Khamlich,M,U,MAR,0.0,1.0,0.0,2016.0,2016.0,,,
2182,Francesco Faggella,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
2183,Conor Berg,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,,
2184,Chris Harrison,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,,
2185,Azizbek Lukmanov,M,U,UZB,0.0,2.0,0.0,2017.0,2017.0,,,
2186,Manuel Ribeca,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
2187,Andrea Baldoni,M,U,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
2188,Carlos Andres Carrera Hidalgo,M,R,ECU,0.0,1.0,0.0,2016.0,2016.0,,,
2189,Piercarlo Coccio,M,U,ITA,0.0,3.0,0.0,2016.0,2016.0,,,
2190,Ze Gong,M,U,CHN,0.0,1.0,0.0,2016.0,2016.0,,,
2191,Grigoriy Reytman,M,U,UZB,0.0,1.0,0.0,2016.0,2016.0,,,
2192,Valentin Nourrissat,M,R,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
2193,Amine Chadli,M,U,MAR,0.0,2.0,0.0,2016.0,2016.0,,,
2194,Domenico Scelzi,M,U,ITA,0.0,1.0,0.0,2017.0,2017.0,,,
2195,Felix Rauch,M,U,GER,0.0,1.0,0.0,2016.0,2016.0,,,
2196,Paride Mangiaterra,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
2197,Marco De Rossi,M,R,SMR,0.0,1.0,0.0,2021.0,2021.0,,,
2198,Paolo Dagnino,M,U,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
2199,Stefano Baldoni,M,U,ITA,0.0,3.0,0.0,2016.0,2016.0,,,
2200,Konosuke Kiryu,M,U,JPN,0.0,1.0,0.0,2016.0,2016.0,,,
2201,Patric Prinoth,M,U,ITA,0.0,5.0,0.0,2016.0,2016.0,,,
2202,Michael Cunningham,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,,
2203,Tomas Vyrostko,M,R,SVK,0.0,1.0,0.0,2016.0,2016.0,,,
2204,Marc Castellana,M,R,FRA,0.0,1.0,0.0,2018.0,2018.0,,,
2205,Masakatsu Noguchi,M,U,JPN,0.0,2.0,0.0,2016.0,2016.0,,,
2206,Adam Taylor,M,R,GBR,0.0,2.0,0.0,2018.0,2018.0,,,
2207,Anton Chekhov,M,R,RUS,0.0,13.0,0.0,2017.0,2016.0,,,
2208,Lukas Smolak,M,R,SVK,0.0,1.0,0.0,2017.0,2017.0,,,
2209,Lucas Bouquet,M,R,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
2210,Lucas Poullain,M,U,FRA,0.0,2.0,0.0,2018.0,2018.0,,,
2211,Thibault Forget,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
2212,Danylo Veremeychuk,M,U,UKR,0.0,1.0,0.0,2021.0,2021.0,,,
2213,Sameer Kumar,M,U,USA,0.0,1.0,0.0,2017.0,2017.0,,,
2214,Matthew Mendez,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2215,Justin Lunn,M,U,BAH,0.0,1.0,0.0,2017.0,2017.0,,,
2216,Christopher Rosensteel,M,U,USA,0.0,1.0,0.0,2017.0,2017.0,,,
2217,Catalin Mateas,M,U,USA,0.0,2.0,0.0,2016.0,2016.0,,,
2218,Philip Wilbert Major,M,L,BAH,0.0,2.0,0.0,2017.0,2017.0,,,
2219,Christian Langmo,M,U,USA,0.0,2.0,0.0,2019.0,2019.0,,,
2220,Nicholas Alexander Reyes,M,R,USA,0.0,4.0,0.0,2017.0,2019.0,,,
2221,Carlos Arana,M,U,PAN,0.0,1.0,0.0,2017.0,2017.0,,,
2222,Chanchai Sookton Eng,M,U,AUS,0.0,4.0,0.0,2016.0,2016.0,,,
2223,William Ma,M,R,AUS,0.0,4.0,0.0,2019.0,2017.0,,,
2224,Radomir Jovanovic,M,R,AUS,0.0,1.0,0.0,2018.0,2018.0,,,
2225,Ivan Goluza,M,U,AUS,0.0,2.0,0.0,2016.0,2016.0,,,
2226,Scott Dawson,M,R,AUS,0.0,1.0,0.0,2016.0,2016.0,,,
2227,Juan Jose Priego Carrilo,M,R,MEX,0.0,1.0,0.0,2016.0,2016.0,,,
2228,Keith R Whittingham,M,R,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2229,Giovanni Orsoni,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
2230,Nenad Vladusic,M,L,SRB,0.0,1.0,0.0,2016.0,2016.0,,,
2231,Andrew Ruppli,M,L,SUI,0.0,1.0,0.0,2017.0,2017.0,,,
2232,Matthew Chadwick,M,R,GBR,0.0,1.0,0.0,2016.0,2016.0,,,
2233,Juan Erro,M,U,ESP,0.0,1.0,0.0,2017.0,2017.0,,,
2234,Alessandro Cortegiani,M,R,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
2235,Stefan Frljanic,M,R,CAN,0.0,1.0,0.0,2016.0,2016.0,,,
2236,Jesse Flores,M,R,CAN,0.0,2.0,0.0,2020.0,2020.0,,,
2237,Zhansultan Chembotayev,M,U,KAZ,0.0,1.0,0.0,2016.0,2016.0,,,
2238,Tetsuro Habusawa,M,U,JPN,0.0,1.0,0.0,2016.0,2016.0,,,
2239,Charlie Maher,M,L,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2240,Vasilios Caripi,M,U,RSA,0.0,1.0,0.0,2020.0,2020.0,,,
2241,Jarryd Woog,M,U,USA,0.0,2.0,0.0,2016.0,2016.0,,,
2242,Trey Yates,M,U,USA,0.0,7.0,0.0,2016.0,2017.0,,,
2243,William Bushamuka,M,R,COD,0.0,5.0,0.0,2016.0,2018.0,,,
2244,Stefano Reitano,M,R,ITA,0.0,1.0,0.0,2021.0,2021.0,,,
2245,Robbie Mudge,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2246,Tomas Charlos,M,U,GER,0.0,1.0,0.0,2016.0,2016.0,,,
2247,Aleksei Khomich,M,U,BLR,0.0,1.0,0.0,2016.0,2016.0,,,
2248,Bruno Mardones,M,R,ESP,0.0,3.0,0.0,2017.0,2017.0,,,
2249,Alberto Barroso Campos,M,R,ESP,0.0,1.0,0.0,2021.0,2021.0,,,
2250,Aswin Lizen,M,U,GBR,0.0,2.0,0.0,2016.0,2016.0,,,
2251,Alan Gadjiev,M,U,UZB,0.0,3.0,0.0,2016.0,2016.0,,,
2252,Ludovico Cestarollo,M,U,ITA,0.0,1.0,0.0,2018.0,2018.0,,,
2253,Giovanni Oradini,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
2254,Jason Taylor,M,U,AUS,0.0,3.0,0.0,2018.0,2018.0,,,
2255,Minseob Lim,M,R,KOR,0.0,2.0,0.0,2016.0,2016.0,,,
2256,Yu Seob Kim,M,U,KOR,0.0,1.0,0.0,2017.0,2017.0,,,
2257,Jun Sang Park,M,U,KOR,0.0,1.0,0.0,2017.0,2017.0,,,
2258,Franz Luna Lavidalie,M,R,GUA,0.0,2.0,0.0,2019.0,2019.0,,,
2259,Mihnea Lorin Stefan Turcu,M,R,ROU,0.0,1.0,0.0,2018.0,2018.0,,,
2260,Davide Guerra,M,U,ITA,0.0,1.0,0.0,2018.0,2018.0,,,
2261,Kai Wehnelt,M,R,GER,0.0,1.0,0.0,2017.0,2017.0,,,
2262,Giovanni Cozzolino,M,U,ITA,0.0,1.0,0.0,2018.0,2018.0,,,
2263,Jiajun Zhang,M,U,CHN,0.0,1.0,0.0,2017.0,2017.0,,,
2264,Akram El Sallaly,M,U,EGY,0.0,1.0,0.0,2017.0,2017.0,,,
2265,Cosmin Ontica,M,R,ROU,0.0,1.0,0.0,2018.0,2018.0,,,
2266,Takuya Komura,M,U,JPN,0.0,1.0,0.0,2016.0,2016.0,,,
2267,Oscar Matias Leiva Biason,M,U,CHI,0.0,1.0,0.0,2017.0,2017.0,,,
2268,Ozan Cildir,M,U,SWE,0.0,1.0,0.0,2018.0,2018.0,,,
2269,Filippo Mora,M,U,ITA,0.0,1.0,0.0,2018.0,2018.0,,,
2270,Pablo Irigaray Guarne,M,R,ESP,0.0,1.0,0.0,2016.0,2016.0,,,
2271,Joel Cannell,M,U,GBR,0.0,1.0,0.0,2018.0,2018.0,,,
2272,Kento Tanaka Tamaki,M,L,USA,0.0,2.0,0.0,2016.0,2016.0,,,
2273,Harrison Scott,M,U,CAN,0.0,2.0,0.0,2016.0,2016.0,,,
2274,Shane Nicholls,M,R,CAN,0.0,4.0,0.0,2018.0,2016.0,,,
2275,David Volfson,M,R,CAN,0.0,9.0,0.0,2016.0,2020.0,,,
2276,Luciano Agustin Fisicaro,M,U,ARG,0.0,1.0,0.0,2016.0,2016.0,,,
2277,Alejo Vilaro,M,U,ARG,0.0,4.0,0.0,2016.0,2016.0,,,
2278,Federico Moreno,M,U,ARG,0.0,2.0,0.0,2016.0,2016.0,,,
2279,Simon Baudry,M,U,FRA,0.0,2.0,0.0,2016.0,2016.0,,,
2280,Marouane Wasfy,M,R,MAR,0.0,2.0,0.0,2016.0,2016.0,,,
2281,Sung Hun Kim,M,U,KOR,0.0,1.0,0.0,2017.0,2017.0,,,
2282,Florian Valsot,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
2283,Vincent Verpeaux,M,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,,
2284,Congsup Congcar,M,U,THA,0.0,11.0,0.0,2017.0,2019.0,,,
2285,Vorachon Rakpuangchon,M,R,THA,0.0,1.0,0.0,2018.0,2018.0,,,
2286,Farzin Danny Amiri,M,U,USA,0.0,2.0,0.0,2016.0,2016.0,,,
2287,Jarred Wynan,M,U,AUS,0.0,2.0,0.0,2016.0,2016.0,,,
2288,Mauricio Rivera Caballero,M,R,MEX,0.0,3.0,0.0,2017.0,2018.0,,,
2289,Ivan Saveljic,M,R,MNE,0.0,2.0,0.0,2016.0,2016.0,,,
2290,Kevin Portmann,M,R,ITA,0.0,1.0,0.0,2017.0,2017.0,,,
2291,S D Prajwal Dev,M,R,IND,0.0,2.0,0.0,2018.0,2018.0,,,
2292,Franco Moral,M,U,CHI,0.0,2.0,0.0,2016.0,2016.0,,,
2293,Bart Van Den Berg,M,U,NED,0.0,1.0,0.0,2021.0,2021.0,,,
2294,Daniel Orlita,M,R,CZE,0.0,1.0,0.0,2016.0,2016.0,,,
2295,Leonard Von Hindte,M,R,GER,0.0,2.0,0.0,2017.0,2017.0,,,
2296,Thomas Yaka Kofi Setodji,M,U,TOG,0.0,2.0,0.0,2018.0,2018.0,,,
2297,Hasan Ibrahim,M,R,GER,0.0,1.0,0.0,2020.0,2020.0,,,
2298,Jakub Novak,M,U,SVK,0.0,2.0,0.0,2016.0,2016.0,,,
2299,Erik Chren,M,U,SVK,0.0,1.0,0.0,2018.0,2018.0,,,
2300,Michael Weindl,M,U,GER,0.0,2.0,0.0,2018.0,2018.0,,,
2301,Michal Marko,M,R,SVK,0.0,1.0,0.0,2016.0,2016.0,,,
2302,Anatoliy Petrenko,M,R,UKR,0.0,1.0,0.0,2020.0,2020.0,,,
2303,Tiran Sanghera,M,R,GBR,0.0,2.0,0.0,2018.0,2018.0,,,
2304,Tom Dynka,M,U,CAN,0.0,1.0,0.0,2016.0,2016.0,,,
2305,Mateusz Terczynski,M,R,POL,0.0,4.0,0.0,2016.0,2017.0,,,
2306,Igor Kolaric,M,U,SRB,0.0,1.0,0.0,2017.0,2017.0,,,
2307,Jad Ballout,M,U,TPE,0.0,1.0,0.0,2018.0,2018.0,,,
2308,Jared Thompkins,M,U,USA,0.0,2.0,0.0,2016.0,2016.0,,,
2309,Alec Adamson,M,U,USA,0.0,3.0,0.0,2016.0,2016.0,,,
2310,Alex Brenner,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,,
2311,Jacob Brumm,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,,
2312,Michael Genender,M,L,USA,0.0,3.0,0.0,2016.0,2017.0,,,
2313,Koray Kirci,M,U,TUR,0.0,6.0,0.0,2017.0,2020.0,,,
2314,Leevi Saatela,M,U,FIN,0.0,1.0,0.0,2019.0,2019.0,,,
2315,Mikko Rouvala,M,U,FIN,0.0,1.0,0.0,2018.0,2018.0,,,
2316,Manfred Fellin,M,R,ITA,0.0,1.0,0.0,2018.0,2018.0,,,
2317,William Flavell,M,U,GBR,0.0,1.0,0.0,2016.0,2016.0,,,
2318,Tom Diederich,M,L,LUX,0.0,1.0,0.0,2016.0,2016.0,,,
2319,Patrick Kaukovalta,M,U,FIN,0.0,1.0,0.0,2017.0,2017.0,,,
2320,Daniel Svensson,M,R,SWE,0.0,1.0,0.0,2016.0,2016.0,,,
2321,Ignacio German Dagostino Herrera,M,U,ARG,0.0,1.0,0.0,2016.0,2016.0,,,
2322,Juan Borba,M,R,PAR,0.0,1.0,0.0,2019.0,2019.0,,,
2323,Gabriel Diaz Freire,M,R,ESP,0.0,1.0,0.0,2016.0,2016.0,,,
2324,Peter Balla,M,U,HUN,0.0,1.0,0.0,2017.0,2017.0,,,
2325,Maxime Petel,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
2326,Jacob Eskeland,M,U,NOR,0.0,1.0,0.0,2018.0,2018.0,,,
2327,Irakli Metreveli,M,U,GEO,0.0,1.0,0.0,2016.0,2016.0,,,
2328,Marco Pivotto,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
2329,Torben Otto,M,U,GER,0.0,1.0,0.0,2016.0,2016.0,,,
2330,Javier Rodriguez,M,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,,
2331,Frederic Stotz,M,R,FRA,0.0,1.0,0.0,2017.0,2017.0,,,
2332,Pierre Debrosse,M,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,,
2333,Manuel Castellanos,M,R,DOM,0.0,1.0,0.0,2016.0,2016.0,,,
2334,Jonathan Bejar,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,,
2335,Josh Hagar Hagar,M,R,USA,0.0,3.0,0.0,2017.0,2016.0,,,
2336,Jocelyn Devilliers,M,R,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
2337,Sung Min Han,M,U,KOR,0.0,1.0,0.0,2017.0,2017.0,,,
2338,Oleksander Byelinskyy,M,U,UKR,0.0,4.0,0.0,2017.0,2017.0,,,
2339,Long Chen,M,U,CHN,0.0,3.0,0.0,2016.0,2016.0,,,
2340,Jack Murray,M,R,USA,0.0,1.0,0.0,2017.0,2017.0,,,
2341,Jordan Parker,M,U,GBR,0.0,4.0,0.0,2017.0,2018.0,,,
2342,Guillermo Alejandro Arrambide Herrera,M,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,,
2343,Jorge Abde Celis,M,U,CHI,0.0,1.0,0.0,2017.0,2017.0,,,
2344,Charles Force,M,U,USA,0.0,6.0,0.0,2017.0,2018.0,,,
2345,Socrates Leon Tsoronis,M,R,AUS,0.0,1.0,0.0,2018.0,2018.0,,,
2346,Graham Alrutz,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2347,Marco Bergagnin,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
2348,Charly Zick,M,U,GER,0.0,2.0,0.0,2017.0,2017.0,,,
2349,Iznaur Akhmaev,M,R,RUS,0.0,2.0,0.0,2017.0,2017.0,,,
2350,Abdulrahman Al Janahi,M,R,UAE,0.0,1.0,0.0,2021.0,2021.0,,,
2351,Patricio Betancourt Gonzalez,M,R,MEX,0.0,2.0,0.0,2018.0,2018.0,,,
2352,Darko Bojanovic,M,R,BIH,0.0,1.0,0.0,2018.0,2018.0,,,
2353,Daniele Catini,M,U,ITA,0.0,1.0,0.0,2017.0,2017.0,,,
2354,Robert Kjellberg,M,R,SWE,0.0,1.0,0.0,2018.0,2018.0,,,
2355,Robbie C Bellamy,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2356,Elio Jose Ribeiro Lago,M,R,BRA,0.0,1.0,0.0,2018.0,2018.0,,,
2357,Marko Jovanovic,M,R,AUS,0.0,1.0,0.0,2016.0,2016.0,,,
2358,Nicolas Brand,M,U,GER,0.0,1.0,0.0,2018.0,2018.0,,,
2359,Spencer Furman,M,U,USA,0.0,1.0,0.0,2017.0,2017.0,,,
2360,Muzingaye Dickson Andile Sibanda,M,U,ZIM,0.0,1.0,0.0,2020.0,2020.0,,,
2361,Patrick Walker,M,U,USA,0.0,1.0,0.0,2017.0,2017.0,,,
2362,Nick Zieziula,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2363,Mandresy Rakotomalala,M,R,FRA,0.0,1.0,0.0,2017.0,2017.0,,,
2364,Dmytro Badanov,M,U,UKR,0.0,2.0,0.0,2016.0,2016.0,,,
2365,Marco Di Prima,M,U,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
2366,Jakub Wojcik,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,,
2367,Duarte Vale,M,U,POR,0.0,1.0,0.0,2021.0,2021.0,,,
2368,Daniil Zarichanskyy,M,L,UKR,0.0,2.0,0.0,2017.0,2017.0,,,
2369,Javier Naser,M,U,CHI,0.0,3.0,0.0,2017.0,2018.0,,,
2370,Ivan Davydov,M,R,RUS,0.0,2.0,0.0,2016.0,2016.0,,,
2371,Oleg Prihodko,M,R,UKR,0.0,1.0,0.0,2021.0,2021.0,,,
2372,Kody Pearson,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,,
2373,Benard Bruno Nkomba,M,R,AUS,0.0,4.0,0.0,2017.0,2016.0,,,
2374,Patcharapol Kawin,M,U,THA,0.0,4.0,0.0,2017.0,2016.0,,,
2375,Shohei Chikami,M,R,JPN,0.0,1.0,0.0,2017.0,2017.0,,,
2376,Courtney John Lock,M,R,ZIM,0.0,7.0,0.0,2016.0,2017.0,,,
2377,Jordan Correia Passos Do Carmo,M,U,BRA,0.0,8.0,0.0,2019.0,2018.0,,,
2378,Pavel Petrov,M,U,KAZ,0.0,2.0,0.0,2016.0,2016.0,,,
2379,Sebastian Quiros,M,U,ESA,0.0,1.0,0.0,2016.0,2016.0,,,
2380,William Kirkman,M,U,DOM,0.0,1.0,0.0,2017.0,2017.0,,,
2381,Linh Giang Trinh,M,U,VIE,0.0,3.0,0.0,2017.0,2017.0,,,
2382,Christophe Tholl,M,U,LUX,0.0,2.0,0.0,2018.0,2018.0,,,
2383,Vivien Cabos,M,U,FRA,0.0,2.0,0.0,2018.0,2018.0,,,
2384,Clement Larriere,M,R,FRA,0.0,2.0,0.0,2016.0,2016.0,,,
2385,Alexander Boborykin,M,U,RUS,0.0,1.0,0.0,2016.0,2016.0,,,
2386,Seung Ri Choi,M,U,KOR,0.0,1.0,0.0,2017.0,2017.0,,,
2387,Andres Gabriel Ciurletti,M,U,ARG,0.0,3.0,0.0,2016.0,2017.0,,,
2388,Max Jacob Schnur,M,U,USA,0.0,5.0,0.0,2016.0,2017.0,,,
2389,Camilo Andres Erazo,M,L,COL,0.0,4.0,0.0,2016.0,2016.0,,,
2390,Patrik Obal,M,U,SVK,0.0,1.0,0.0,2016.0,2016.0,,,
2391,Rudolfs Mednis,M,U,LAT,0.0,3.0,0.0,2016.0,2017.0,,,
2392,Stefan Skadarka,M,L,AUS,0.0,5.0,0.0,2017.0,2016.0,,,
2393,Eun Chong Shin,M,U,KOR,0.0,1.0,0.0,2017.0,2017.0,,,
2394,Cesar Antonio Gomez Diaz,M,R,MEX,0.0,1.0,0.0,2017.0,2017.0,,,
2395,Emilio Andrea Segarelli,M,L,USA,0.0,3.0,0.0,2016.0,2016.0,,,
2396,Gary Kushnirovich,M,U,USA,0.0,3.0,0.0,2018.0,2020.0,,,
2397,Hao Sheng Koay,M,U,MAS,0.0,1.0,0.0,2016.0,2016.0,,,
2398,Edoardo Lavagno,M,L,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
2399,Richard Solberg,M,R,SWE,0.0,2.0,0.0,2016.0,2016.0,,,
2400,Mattias Siimar,M,U,EST,0.0,1.0,0.0,2017.0,2017.0,,,
2401,Menelaos Efstathiou,M,R,CYP,0.0,1.0,0.0,2017.0,2017.0,,,
2402,Mcclain Kessler,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,,
2403,Nino Portales,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
2404,Gonzalo Achondo,M,U,CHI,0.0,1.0,0.0,2016.0,2016.0,,,
2405,Armando Gandini,M,R,DOM,0.0,2.0,0.0,2016.0,2016.0,,,
2406,Luis Mauricio Bonilla,M,U,DOM,0.0,1.0,0.0,2016.0,2016.0,,,
2407,Lucas Andriamasilalao,M,R,MAD,0.0,1.0,0.0,2017.0,2017.0,,,
2408,Julian Saborio,M,U,CRC,0.0,1.0,0.0,2020.0,2020.0,,,
2409,Fabian Lara,M,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,,
2410,Quentin Folliot,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
2411,Mirko Martinez,M,U,SUI,0.0,2.0,0.0,2017.0,2017.0,,,
2412,Digvijaypratap Singh,M,R,IND,0.0,1.0,0.0,2019.0,2019.0,,,
2413,Aditya Deswal,M,L,IND,0.0,2.0,0.0,2016.0,2016.0,,,
2414,Blazo N Djurovic,M,U,AUS,0.0,2.0,0.0,2016.0,2016.0,,,
2415,Kushaan Nath,M,R,IND,0.0,1.0,0.0,2017.0,2017.0,,,
2416,Mohamed Belcora,M,U,MAR,0.0,1.0,0.0,2016.0,2016.0,,,
2417,Keanu Ellen,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2418,Anthony Susanto,M,R,INA,0.0,2.0,0.0,2017.0,2017.0,,,
2419,Boris Fassbender,M,R,FRA,0.0,1.0,0.0,2018.0,2018.0,,,
2420,Luca Prevosto,M,R,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
2421,Mykyta Mashtakov,M,R,UKR,0.0,2.0,0.0,2017.0,2017.0,,,
2422,Chukang Wang,M,U,CHN,0.0,6.0,0.0,2019.0,2018.0,,,
2423,Stefan Vujic,M,R,AUS,0.0,2.0,0.0,2016.0,2016.0,,,
2424,Alonso Alejandro Delgado,M,U,MEX,0.0,1.0,0.0,2020.0,2020.0,,,
2425,Alexander Gornet,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2426,Amer Naow,M,R,SYR,0.0,2.0,0.0,2017.0,2017.0,,,
2427,Pavel Selivanovsky,M,R,RUS,0.0,1.0,0.0,2016.0,2016.0,,,
2428,Luc Fomba,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
2429,Boris Butulija,M,U,SRB,0.0,1.0,0.0,2021.0,2021.0,,,
2430,Valentin Vanta,M,U,ROU,0.0,2.0,0.0,2016.0,2016.0,,,
2431,Ioan Dan Abrudan,M,R,ROU,0.0,1.0,0.0,2017.0,2017.0,,,
2432,Grega Boh,M,U,SLO,0.0,2.0,0.0,2016.0,2016.0,,,
2433,Alan Fernando Rubio Fierros,M,U,MEX,0.0,3.0,0.0,2017.0,2018.0,,,
2434,Chung Han Tsai,M,U,TPE,0.0,1.0,0.0,2016.0,2016.0,,,
2435,Alejandro Hoyos Franco,M,U,COL,0.0,1.0,0.0,2017.0,2017.0,,,
2436,Ugo Blanchet,M,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,,
2437,Alex Knaff,M,U,LUX,0.0,2.0,0.0,2016.0,2016.0,,,
2438,Alex Diaz,M,U,PUR,0.0,2.0,0.0,2016.0,2016.0,,,
2439,Niklas Schell,M,R,GER,0.0,2.0,0.0,2016.0,2016.0,,,
2440,Zakhar Trapeznikov,M,U,RUS,0.0,1.0,0.0,2017.0,2017.0,,,
2441,Valentin Sansonetti,M,U,FRA,0.0,2.0,0.0,2016.0,2016.0,,,
2442,Andrea Bolla,M,U,ITA,0.0,1.0,0.0,2017.0,2017.0,,,
2443,Igor Banicevic,M,U,SRB,0.0,1.0,0.0,2018.0,2018.0,,,
2444,Adam Nagoudi,M,U,TUN,0.0,1.0,0.0,2018.0,2018.0,,,
2445,Skander Ben Abdallah,M,U,TUN,0.0,2.0,0.0,2018.0,2018.0,,,
2446,Pierre Louis Dodens,M,U,SUI,0.0,1.0,0.0,2017.0,2017.0,,,
2447,Tao Mu,M,U,CHN,0.0,2.0,0.0,2017.0,2017.0,,,
2448,Felipe Martinez Sarrasague,M,U,ARG,0.0,3.0,0.0,2017.0,2016.0,,,
2449,Robert Levine,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
2450,Mohamed Ali Bellalouna,M,U,TUN,0.0,1.0,0.0,2018.0,2018.0,,,
2451,Lucas Koelle,M,R,BRA,0.0,1.0,0.0,2016.0,2016.0,,,
2452,Alen Rogic Hadzalic,M,R,CRO,0.0,1.0,0.0,2016.0,2016.0,,,
2453,Maxime Pauwels,M,U,BEL,0.0,1.0,0.0,2018.0,2018.0,,,
2454,Piotr Matuszewski,M,U,POL,0.0,5.0,0.0,2017.0,2016.0,,,
2455,Juan Carlos Manuel Aguilar,M,R,BOL,0.0,2.0,0.0,2016.0,2016.0,,,
2456,Amir Hossein Badi,M,R,IRI,0.0,1.0,0.0,2018.0,2018.0,,,
2457,Vasisht Cheruku,M,U,IND,0.0,1.0,0.0,2018.0,2018.0,,,
2458,Gokul Suresh,M,R,IND,0.0,1.0,0.0,2018.0,2018.0,,,
2459,Gaston Tonello,M,U,ARG,0.0,1.0,0.0,2017.0,2017.0,,,
2460,Themi Sitzoukis,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,,
2461,Agustin Suarez Gonzalez,M,U,ARG,0.0,1.0,0.0,2016.0,2016.0,,,
2462,Bjorn Hoffmann,M,U,USA,0.0,1.0,0.0,2017.0,2017.0,,,
2463,Adam Walton,M,U,AUS,0.0,2.0,0.0,2016.0,2016.0,,,
