Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage
Fanny Ten Bosch,F,U,Undefined,0.0,,
Marianne Pasquier,F,U,Undefined,0.0,,
Jeanne Gamus,F,U,Undefined,0.0,,
Urmila Thapar,F,U,Undefined,0.0,,
Annette Ford,F,U,Undefined,0.0,,
Agnes Smith,F,U,Undefined,0.0,,
Maureen Campbell,F,U,Undefined,0.0,,
Charlotte Eckle,F,U,Undefined,0.0,,
Francesca Leland,F,U,Undefined,0.0,,
Gertrude Easton,F,U,Undefined,0.0,,
Georgia Johnson,F,U,Undefined,0.0,,
Maxine Davis,F,U,Undefined,0.0,,
Joan Aris,F,U,Undefined,0.0,,
Peggy Mair,F,U,Undefined,0.0,,
Kay Henriques,F,U,Undefined,0.0,,
DUPE Scholton,F,U,Undefined,0.0,,
Genevieve Domken,F,U,Undefined,0.0,,
Suzanne Philippart,F,U,Undefined,0.0,,
Aurora Orozco,F,U,Undefined,0.0,,
P Vassiliadis,F,U,Undefined,0.0,,
Moon Emam,F,U,Undefined,0.0,,
Gertrud Thup,F,U,Undefined,0.0,,
Estelle Davies,F,U,Undefined,0.0,,
Marion Pappert,F,U,Undefined,0.0,,
Joanne Metcalf,F,U,Undefined,0.0,,
Linda Lentz,F,U,Undefined,0.0,,
Eleanor Cole,F,U,Undefined,0.0,,
Jackie Halleck,F,U,Undefined,0.0,,
Tuza Reyes,F,U,Undefined,0.0,,
Sylvia Gray,F,U,Undefined,0.0,,
Jill Musto,F,U,Undefined,0.0,,
Lucy Devries,F,U,Undefined,0.0,,
Lucy Masterson,F,U,Undefined,0.0,,
M Sinadino,F,U,Undefined,0.0,,
Suzanne Mathieu,F,U,Undefined,0.0,,
Mrs A De Bruynes,F,U,Undefined,0.0,,
Mrs R Freund,F,U,Undefined,0.0,,
Anneliese Schuh Rozauf,F,U,Undefined,0.0,,
E Russin,F,U,Undefined,0.0,,
Vickie Frieberg,F,U,Undefined,0.0,,
Nellie Sheer,F,U,Undefined,0.0,,
Ginnie Church,F,U,Undefined,0.0,,
Gilberte Jamain,F,U,Undefined,0.0,,
Quetito Miro,F,U,Undefined,0.0,,
Gladys Heldman,F,U,Undefined,0.0,,
J Loveday,F,U,Undefined,0.0,,
Julia Wipplinger,F,U,Undefined,0.0,,
Joan Tooth,F,U,Undefined,0.0,,
Ruth Smith,F,U,Undefined,0.0,,
Joan Bowyer,F,U,Undefined,0.0,,
Lynn Wall,F,U,Undefined,0.0,,
Dean Folger,F,U,Undefined,0.0,,
Donna Sterry,F,U,Undefined,0.0,,
Bonnie Kinney,F,U,Undefined,0.0,,
D Knight,F,U,Undefined,0.0,,
Kay Stott,F,U,Undefined,0.0,,
M Gell,F,U,Undefined,0.0,,
G Macfarlane,F,U,Undefined,0.0,,
J M Copley,F,U,Undefined,0.0,,
S Riddell,F,U,Undefined,0.0,,
D Sawer,F,U,Undefined,0.0,,
Sylvia Wadley,F,U,Undefined,0.0,,
Mrs S Donald,F,U,Undefined,0.0,,
Jacqueline Fry,F,U,Undefined,0.0,,
S Avory,F,U,Undefined,0.0,,
E Lygon,F,U,Undefined,0.0,,
A M Ford,F,U,Undefined,0.0,,
Winnie Worth,F,U,Undefined,0.0,,
Ruth Naylor,F,U,Undefined,0.0,,
Peggy Startzman,F,U,Undefined,0.0,,
Ann Farmer,F,U,Undefined,0.0,,
C Triboullier,F,U,Undefined,0.0,,
M Outram,F,U,Undefined,0.0,,
J Reynolds,F,U,Undefined,0.0,,
Vera Uber,F,U,Undefined,0.0,,
J Gradon,F,U,Undefined,0.0,,
Janet Sullivan,F,U,Undefined,0.0,,
Shannon Rogers,F,U,Undefined,0.0,,
Rose Mallory,F,U,Undefined,0.0,,
Linda Chase,F,U,Undefined,0.0,,
Andreina Sciaudone,F,U,Undefined,0.0,,
Lina Friberg,F,U,Undefined,0.0,,
R Brayda,F,U,Undefined,0.0,,
Mrs E Richardson,F,U,Undefined,0.0,,
F Jaffe,F,U,Undefined,0.0,,
Mrs C M Burge,F,U,Undefined,0.0,,
J C Rouse,F,U,Undefined,0.0,,
Mrs R J Glover,F,U,Undefined,0.0,,
Helen Pascoe,F,U,Undefined,0.0,,
Mrs A Shiver,F,U,Undefined,0.0,,
J Tolhurst,F,U,Undefined,0.0,,
A L Morgan,F,U,Undefined,0.0,,
Mrs T Wantoch,F,U,Undefined,0.0,,
A Theodoron,F,U,Undefined,0.0,,
M R Taylor,F,U,Undefined,0.0,,
J M Smithies,F,U,Undefined,0.0,,
Mrs R Offer,F,U,Undefined,0.0,,
Mrs E Jaulmes,F,U,Undefined,0.0,,
Mrs Q Austen,F,U,Undefined,0.0,,
Mrs E Millar,F,U,Undefined,0.0,,
M T Mead,F,U,Undefined,0.0,,
Dorothy Cardem,F,U,Undefined,0.0,,
Joan Barry,F,U,Undefined,0.0,,
Marlene Oconnor,F,U,Undefined,0.0,,
Kay Wood,F,U,Undefined,0.0,,
M Ramney,F,U,Undefined,0.0,,
D Ford,F,U,Undefined,0.0,,
J Hancock,F,U,Undefined,0.0,,
Peggy Dawson Scott,F,U,Undefined,0.0,,
Peggy Manset,F,U,Undefined,0.0,,
S Hill,F,U,Undefined,0.0,,
Helga Neubert,F,U,Undefined,0.0,,
Irmgard Stoepel,F,U,Undefined,0.0,,
Annemarie Artelt,F,U,Undefined,0.0,,
Susan Ide,F,U,Undefined,0.0,,
Dorothy Bacon,F,U,Undefined,0.0,,
Sheila Colebrooke,F,U,Undefined,0.0,,
Kathleen Scott,F,U,Undefined,0.0,,
DUPE Marta Javori,F,U,Undefined,0.0,,
Francoise Cor,F,U,Undefined,0.0,,
Teresa Vilarnau,F,U,Undefined,0.0,,
V Morris,F,U,Undefined,0.0,,
J M Bailey,F,U,Undefined,0.0,,
Mrs W R Mason,F,U,Undefined,0.0,,
Mrs W H Bagnall,F,U,Undefined,0.0,,
Mrs Brown,F,U,Undefined,0.0,,
Evelyn Moeller,F,U,Undefined,0.0,,
Z Nowell,F,U,Undefined,0.0,,
Mrs Cooper,F,U,Undefined,0.0,,
J Buchan,F,U,Undefined,0.0,,
Elsie Phillips,F,U,Undefined,0.0,,
J Holbrook,F,U,Undefined,0.0,,
V Bishop,F,U,Undefined,0.0,,
Audrey Clarke,F,U,Undefined,0.0,,
D Willis,F,U,Undefined,0.0,,
Mrs J Lilly,F,U,Undefined,0.0,,
Maude Lee Kemp,F,U,Undefined,0.0,,
Eunice Dean,F,U,Undefined,0.0,,
Mary Jane Metcalf,F,U,Undefined,0.0,,
Betsy Ross,F,U,Undefined,0.0,,
Belinda Reyes,F,U,Undefined,0.0,,
Judy Mills,F,U,Undefined,0.0,,
Lee Ann Allen,F,U,Undefined,0.0,,
Mary Margaret Schmitz,F,U,Undefined,0.0,,
Jan Cannon,F,U,Undefined,0.0,,
Kio Ching,F,U,Undefined,0.0,,
Virginia Dumas,F,U,Undefined,0.0,,
Nancy Wolfenden,F,U,Undefined,0.0,,
Jane Blackford,F,U,Undefined,0.0,,
Erika Hoesch,F,U,Undefined,0.0,,
Mrs R W Baker,F,U,Undefined,0.0,,
Angela Brown,F,U,Undefined,0.0,,
Priscilla Group,F,U,Undefined,0.0,,
Penny Winkler,F,U,Undefined,0.0,,
Virginia Higgins,F,U,Undefined,0.0,,
Dorothy Thompson,F,U,Undefined,0.0,,
Armenouhi Tutunjian,F,U,Undefined,0.0,,
Margaret Niven,F,U,Undefined,0.0,,
Irene Rawcliffe,F,U,Undefined,0.0,,
Betty Polvere,F,U,Undefined,0.0,,
Anne Gilliford,F,U,Undefined,0.0,,
Alison Baker,F,U,Undefined,0.0,,
DUPE Wendy Morris,F,U,Undefined,0.0,,
Madeleine Redling,F,U,Undefined,0.0,,
Jean Mcintosh,F,U,Undefined,0.0,,
H Jarvis,F,U,Undefined,0.0,,
E Francis,F,U,Undefined,0.0,,
Paula Kerin,F,U,Undefined,0.0,,
Beth Lindsay,F,U,Undefined,0.0,,
S Callan,F,U,Undefined,0.0,,
M Forbes,F,U,Undefined,0.0,,
D Fearon,F,U,Undefined,0.0,,
Veronica Miley,F,U,Undefined,0.0,,
S P Stockdale,F,U,Undefined,0.0,,
M Cahill,F,U,Undefined,0.0,,
J Longmore,F,U,Undefined,0.0,,
Val Moore,F,U,Undefined,0.0,,
L M Bell,F,U,Undefined,0.0,,
Y Liddington,F,U,Undefined,0.0,,
J Slatter,F,U,Undefined,0.0,,
J Green,F,U,Undefined,0.0,,
Thelma Shelton,F,U,Undefined,0.0,,
Marianne Asher,F,U,Undefined,0.0,,
Mary Stuerenberg,F,U,Undefined,0.0,,
Nancy Cugat,F,U,Undefined,0.0,,
Mrs T E Burrows,F,U,Undefined,0.0,,
A Wells,F,U,Undefined,0.0,,
Mrs H W Kenny,F,U,Undefined,0.0,,
S M Greenwood,F,U,Undefined,0.0,,
E A Incledon Webber,F,U,Undefined,0.0,,
A M Backhouse,F,U,Undefined,0.0,,
J K Webb,F,U,Undefined,0.0,,
J Waterman,F,U,Undefined,0.0,,
Mrs R E Wray,F,U,Undefined,0.0,,
Judith Backhouse,F,U,Undefined,0.0,,
S A Greenwood,F,U,Undefined,0.0,,
J A Cross,F,U,Undefined,0.0,,
F Henderson,F,U,Undefined,0.0,,
Lorraine Schneider,F,U,Undefined,0.0,,
Mary Stow,F,U,Undefined,0.0,,
Rhoda Geller,F,U,Undefined,0.0,,
Marjorie Norris,F,U,Undefined,0.0,,
Mrs William D Johnson,F,U,Undefined,0.0,,
Corky Olerich,F,U,Undefined,0.0,,
Pauline Stamatopoulos,F,U,Undefined,0.0,,
Ursula Adkins,F,U,Undefined,0.0,,
Jean Page,F,U,Undefined,0.0,,
Cindy Bridges,F,U,Undefined,0.0,,
Audrey Brown,F,U,Undefined,0.0,,
Cary Howell,F,U,Undefined,0.0,,
Mrs C W Balis,F,U,Undefined,0.0,,
Mrs Gordon Rae,F,U,Undefined,0.0,,
Mardel Railey,F,U,Undefined,0.0,,
Toni Loughran,F,U,Undefined,0.0,,
Margaret Graham,F,U,Undefined,0.0,,
Florence Leboutillier,F,U,Undefined,0.0,,
Pearl Barandon,F,U,Undefined,0.0,,
Mrs Gilbert White,F,U,Undefined,0.0,,
Gladys Maulding,F,U,Undefined,0.0,,
Mrs Bennett,F,U,Undefined,0.0,,
Ray Mclean,F,U,Undefined,0.0,,
Mrs Bageant,F,U,Undefined,0.0,,
Marjorie Gladman,F,U,Undefined,0.0,,
Mrs G Marcq,F,U,Undefined,0.0,,
Nancy Renkin,F,U,Undefined,0.0,,
Dorothy Lopez,F,U,Undefined,0.0,,
Esther Myers,F,U,Undefined,0.0,,
Dorothy Coldman,F,U,Undefined,0.0,,
Evelyn George,F,U,Undefined,0.0,,
Mrs Thompson,F,U,Undefined,0.0,,
S C Collett,F,U,Undefined,0.0,,
Mrs Partridge,F,U,Undefined,0.0,,
Meta Lettstrom,F,U,Undefined,0.0,,
Inge Buderus,F,U,Undefined,0.0,,
Lotti Fuechter,F,U,Undefined,0.0,,
Jean Nicols,F,U,Undefined,0.0,,
Lotte Tidow,F,U,Undefined,0.0,,
Susanne Flemming,F,U,Undefined,0.0,,
Manya Baumbacher,F,U,Undefined,0.0,,
Judy Devlin,F,U,Undefined,0.0,,
Sue Devlin,F,U,Undefined,0.0,,
J S Ellis,F,U,Undefined,0.0,,
M M Hirst,F,U,Undefined,0.0,,
M E Gill,F,U,Undefined,0.0,,
P H Wulson,F,U,Undefined,0.0,,
H Black,F,U,Undefined,0.0,,
E J L Fulton,F,U,Undefined,0.0,,
M Hodgson,F,U,Undefined,0.0,,
D Leishman,F,U,Undefined,0.0,,
Mrs E Double,F,U,Undefined,0.0,,
S Hinchcliffe,F,U,Undefined,0.0,,
S Dibb,F,U,Undefined,0.0,,
Jean Zacny,F,U,Undefined,0.0,,
Mary Lou Beyer,F,U,Undefined,0.0,,
Mrs J Mercer,F,U,Undefined,0.0,,
J C Grybus,F,U,Undefined,0.0,,
J M Harrison,F,U,Undefined,0.0,,
Mrs W R Osterburg,F,U,Undefined,0.0,,
B L Newcome,F,U,Undefined,0.0,,
Mrs E M Dodd,F,U,Undefined,0.0,,
W Seaton,F,U,Undefined,0.0,,
Susan Hemsted,F,U,Undefined,0.0,,
Mrs Doe,F,U,Undefined,0.0,,
Marilyn Stack,F,U,Undefined,0.0,,
Carol Mccord,F,U,Undefined,0.0,,
Mrs E M Jay,F,U,Undefined,0.0,,
Mrs Cox,F,U,Undefined,0.0,,
Joy Mottram,F,U,Undefined,0.0,,
Mrs Allin,F,U,Undefined,0.0,,
J Hughes,F,U,Undefined,0.0,,
Betty Godfrey,F,U,Undefined,0.0,,
Dorothy Carden,F,U,Undefined,0.0,,
Rose Tong,F,U,Undefined,0.0,,
Fay Greens,F,U,Undefined,0.0,,
Roxie Kunz,F,U,Undefined,0.0,,
Mae Anapol,F,U,Undefined,0.0,,
Polly Royce,F,U,Undefined,0.0,,
Elizabeth Zech,F,U,Undefined,0.0,,
Mary Freedle,F,U,Undefined,0.0,,
Maureen Allen,F,U,Undefined,0.0,,
Judy Wilmarth,F,U,Undefined,0.0,,
Dolores Michelena,F,U,Undefined,0.0,,
Lorraine Steinfeld,F,U,Undefined,0.0,,
G Koch,F,U,Undefined,0.0,,
Mrs Davis,F,U,Undefined,0.0,,
Emilia Avila,F,U,Undefined,0.0,,
Elia Salido,F,U,Undefined,0.0,,
Mrs Youngs,F,U,Undefined,0.0,,
Cecy Carvalho,F,U,Undefined,0.0,,
Carmen Paz,F,U,Undefined,0.0,,
Barbara Singer,F,U,Undefined,0.0,,
Mrs P A Tointon,F,U,Undefined,0.0,,
E M James,F,U,Undefined,0.0,,
A Reidemeister,F,U,Undefined,0.0,,
L Eggert,F,U,Undefined,0.0,,
Mary Midgley,F,U,Undefined,0.0,,
Pat Parmentier,F,U,Undefined,0.0,,
T Butt,F,U,Undefined,0.0,,
Sylvia Nieszner,F,U,Undefined,0.0,,
H Quieroz De Souza,F,U,Undefined,0.0,,
Emily Wilson,F,U,Undefined,0.0,,
Bernice Barnard,F,U,Undefined,0.0,,
Elena Grekul,F,U,UKR,0.0,22.0,0.45454545454545453
Hanna Bougouffa,F,U,FRA,0.0,14.0,0.35714285714285715
Nelly Knezkova,F,U,CZE,0.0,8.0,0.625
Hams Metwali,F,U,EGY,0.0,3.0,0.3333333333333333
Adele Burato,F,U,ITA,0.0,26.0,0.5
Nour Hassan Moustafa,F,U,EGY,0.0,9.0,0.4444444444444444
Habiba Elgerby,F,U,EGY,0.0,4.0,0.25
Jermine Sherif,F,U,EGY,0.0,10.0,0.6
Renad Ayman Maamoun,F,U,EGY,0.0,7.0,0.14285714285714285
Hana Abd El Hamid,F,U,EGY,0.0,2.0,0.0
Hiba Heni,F,U,TUN,0.0,8.0,0.375
Dila Beril Guclu,F,U,TUR,0.0,4.0,0.0
Amina Bolat,F,U,KAZ,0.0,8.0,0.0
C Tyrell,F,U,Undefined,0.0,,
R Fisher,F,U,Undefined,0.0,,
A Layman,F,U,Undefined,0.0,,
J Pinchbeck,F,U,Undefined,0.0,,
R Lamb,F,U,Undefined,0.0,,
M Holmes,F,U,Undefined,0.0,,
G Sayers,F,U,Undefined,0.0,,
Christine Nelson,F,U,Undefined,0.0,,
Jan Maxey,F,U,Undefined,0.0,,
Heather Eldredge,F,U,Undefined,0.0,,
Ashley Thomasson,F,U,Undefined,0.0,,
Kathy Karzen,F,U,Undefined,0.0,,
L Tracey,F,U,Undefined,0.0,,
L Ristic,F,U,Undefined,0.0,,
Amanda Jones,F,U,Undefined,0.0,,
V Adams,F,U,Undefined,0.0,,
E May,F,U,Undefined,0.0,,
T Greenwood,F,U,Undefined,0.0,,
H Curtis,F,U,Undefined,0.0,,
Belinda Lockwood,F,U,Undefined,0.0,,
S Longbottom,F,U,Undefined,0.0,,
Nicola Hook,F,U,Undefined,0.0,,
V Wilson,F,U,Undefined,0.0,,
Liz Costa,F,U,Undefined,0.0,,
Carol Heynen,F,U,Undefined,0.0,,
Sue Armet,F,U,Undefined,0.0,,
S Pullen,F,U,Undefined,0.0,,
J Caplen,F,U,Undefined,0.0,,
S Griffiths,F,U,Undefined,0.0,,
S Edwards,F,U,Undefined,0.0,,
Jenny Blyth Lewis,F,U,Undefined,0.0,,
A Baldwin,F,U,Undefined,0.0,,
S Tripp,F,U,Undefined,0.0,,
J Hough,F,U,Undefined,0.0,,
J Browning,F,U,Undefined,0.0,,
Camille Bann,F,U,Undefined,0.0,,
Alyce Werdel,F,U,Undefined,0.0,,
Beth Chaves,F,U,Undefined,0.0,,
Eliza Rodriguez,F,U,Undefined,0.0,,
Fernanda Puga,F,U,Undefined,0.0,,
Roberta Meneses,F,U,Undefined,0.0,,
Jacqueline Lisboa Pinto,F,U,Undefined,0.0,,
Catarine Faggyas,F,U,Undefined,0.0,,
Zuleika Wapler,F,U,Undefined,0.0,,
Ligia Dias,F,U,Undefined,0.0,,
R Brookes,F,U,Undefined,0.0,,
L Baran,F,U,Undefined,0.0,,
C Gaskin,F,U,Undefined,0.0,,
M Cass,F,U,Undefined,0.0,,
S Richmond,F,U,Undefined,0.0,,
B Cooke,F,U,Undefined,0.0,,
Kim Griffiths,F,U,Undefined,0.0,,
Denise Nolasco,F,U,Undefined,0.0,,
Monica Demeterco,F,U,Undefined,0.0,,
Juliana Brand,F,U,Undefined,0.0,,
J Farnish,F,U,Undefined,0.0,,
P Seddon,F,U,Undefined,0.0,,
S Barfoot,F,U,Undefined,0.0,,
R Rinron,F,U,Undefined,0.0,,
K Ash,F,U,Undefined,0.0,,
Rachel Paul,F,U,Undefined,0.0,,
Silvia Biraghi,F,U,Undefined,0.0,,
Michela Vaselli,F,U,Undefined,0.0,,
Joyce Laughton,F,U,Undefined,0.0,,
Patty Mcquown,F,U,Undefined,0.0,,
Kathy Kaer,F,U,Undefined,0.0,,
Patricia Eaton,F,U,Undefined,0.0,,
Gayle Chan,F,U,Undefined,0.0,,
Nami Kouzu,F,U,Undefined,0.0,,
Jill Barr,F,U,Undefined,0.0,,
A Vuylsteke,F,U,Undefined,0.0,,
M Cobb,F,U,Undefined,0.0,,
C Krupinski,F,U,Undefined,0.0,,
F Gough,F,U,Undefined,0.0,,
L Harris,F,U,Undefined,0.0,,
M Witrylak,F,U,Undefined,0.0,,
A Myers,F,U,Undefined,0.0,,
L Goldberg,F,U,Undefined,0.0,,
L Browne,F,U,Undefined,0.0,,
J Hosie,F,U,Undefined,0.0,,
L Reid,F,U,Undefined,0.0,,
Caroline Glassman,F,U,Undefined,0.0,,
Laura Martin,F,U,Undefined,0.0,,
Laurence Battut,F,U,Undefined,0.0,,
C Espaiza,F,U,Undefined,0.0,,
C Letcher,F,U,Undefined,0.0,,
V Hansson,F,U,Undefined,0.0,,
Janet Vogel,F,U,Undefined,0.0,,
S Gough,F,U,Undefined,0.0,,
V Hedin Anderssen,F,U,Undefined,0.0,,
S Tamura,F,U,Undefined,0.0,,
Y Fukui,F,U,Undefined,0.0,,
M Hirai,F,U,Undefined,0.0,,
A Carlson,F,U,Undefined,0.0,,
Anne Bayard,F,U,Undefined,0.0,,
Leanne Seward,F,U,Undefined,0.0,,
Missy Malool,F,U,Undefined,0.0,,
Dawn Otto,F,U,Undefined,0.0,,
Sharon Mcswain,F,U,Undefined,0.0,,
Susan Burke,F,U,Undefined,0.0,,
Maura Nolan,F,U,Undefined,0.0,,
Alejandra Ordonez,F,U,Undefined,0.0,,
Susan Rudd,F,U,Undefined,0.0,,
Suzanne Lippe,F,U,Undefined,0.0,,
K Cass,F,U,Undefined,0.0,,
C Haynes,F,U,Undefined,0.0,,
C Ross Roberts,F,U,Undefined,0.0,,
D Peers,F,U,Undefined,0.0,,
S Mccrae,F,U,Undefined,0.0,,
A Ahlstrom,F,U,Undefined,0.0,,
M Craig,F,U,Undefined,0.0,,
Susi Sturm,F,U,Undefined,0.0,,
K Winterwirth,F,U,Undefined,0.0,,
H Wolf,F,U,Undefined,0.0,,
Gail Oconnor,F,U,Undefined,0.0,,
Anne Marie Jung,F,U,Undefined,0.0,,
Wendy Wasson,F,U,Undefined,0.0,,
Julie Johns,F,U,Undefined,0.0,,
Jeanine Fruh,F,U,Undefined,0.0,,
Franzi Gruetzner,F,U,Undefined,0.0,,
Maria Bellotti,F,U,Undefined,0.0,,
Josie Jones,F,U,Undefined,0.0,,
Jane Johansen,F,U,Undefined,0.0,,
Jane Silfew,F,U,Undefined,0.0,,
Suzanne Jarrell,F,U,Undefined,0.0,,
Leslie Lewis,F,U,Undefined,0.0,,
Marian Kremer,F,U,Undefined,0.0,,
T Gould,F,U,Undefined,0.0,,
L Sheppard,F,U,Undefined,0.0,,
H Wilkins,F,U,Undefined,0.0,,
J Angus,F,U,Undefined,0.0,,
Gillian Carney,F,U,Undefined,0.0,,
A Underwood,F,U,Undefined,0.0,,
L Lynn,F,U,Undefined,0.0,,
A Pocock,F,U,Undefined,0.0,,
Jean Weinberg,F,U,Undefined,0.0,,
Jackie Wilson,F,U,Undefined,0.0,,
Danielle Daoud,F,U,Undefined,0.0,,
Debra Ann Hunter,F,U,Undefined,0.0,,
Tina Mccall,F,U,Undefined,0.0,,
Shirley Ann Dunn,F,U,Undefined,0.0,,
Debbie Chilcott,F,U,Undefined,0.0,,
Lynn Clermak,F,U,Undefined,0.0,,
S Finet,F,U,Undefined,0.0,,
K Reshoft,F,U,Undefined,0.0,,
Kerstin Haas,F,U,Undefined,0.0,,
Beverly Lockwood,F,U,Undefined,0.0,,
F Siney,F,U,Undefined,0.0,,
C Varley,F,U,Undefined,0.0,,
Carol Fullerton,F,U,Undefined,0.0,,
Kathy Kinnard,F,U,Undefined,0.0,,
Starla Bunker,F,U,Undefined,0.0,,
Janet De Castro,F,U,Undefined,0.0,,
J Brailsford,F,U,Undefined,0.0,,
Mrs Hunter,F,U,Undefined,0.0,,
K Montague,F,U,Undefined,0.0,,
Judith Lain,F,U,Undefined,0.0,,
A Kovar,F,U,Undefined,0.0,,
Rosalind Kermode,F,U,Undefined,0.0,,
Kerstin Hans,F,U,Undefined,0.0,,
Dee Williams Horne,F,U,Undefined,0.0,,
Jill Morton Beck,F,U,Undefined,0.0,,
Alexandria Kriva,F,U,Undefined,0.0,,
Kathleen Lillie,F,U,Undefined,0.0,,
Janet Lagasse,F,U,Undefined,0.0,,
Andrea Gonzalez,F,U,Undefined,0.0,,
Dana Bleicher,F,U,Undefined,0.0,,
Teresa Jennings,F,U,Undefined,0.0,,
Eleanor Compton,F,U,Undefined,0.0,,
Tashima Chikako,F,U,Undefined,0.0,,
DUPE Yanagi,F,U,Undefined,0.0,,
C Lee,F,U,Undefined,0.0,,
Li Na,F,R,CHN,0.0,1.0,0.0
Juliette Borghini,F,U,Undefined,0.0,,
Mrs P Holmes,F,U,Undefined,0.0,,
Helen Angwin,F,U,Undefined,0.0,,
June Harrison,F,U,Undefined,0.0,,
Joyce Traegar,F,U,Undefined,0.0,,
Sadie Berryman,F,U,Undefined,0.0,,
M Potter,F,U,Undefined,0.0,,
Barbara Warby,F,U,Undefined,0.0,,
Helen Perez,F,U,Undefined,0.0,,
Dora Dahl,F,U,Undefined,0.0,,
Jytte Thielsen,F,U,Undefined,0.0,,
Tove Wagner Smidt,F,U,Undefined,0.0,,
Helen Fletcher,F,U,Undefined,0.0,,
Merete Bagge,F,U,Undefined,0.0,,
Bente Thorensen,F,U,Undefined,0.0,,
Sally Evinrude,F,U,Undefined,0.0,,
Arlene Agan,F,U,Undefined,0.0,,
Bea Curry,F,U,Undefined,0.0,,
M Fenman,F,U,Undefined,0.0,,
G Mufarrij,F,U,Undefined,0.0,,
Jane Walsh,F,U,Undefined,0.0,,
Gwen Bryant,F,U,Undefined,0.0,,
Angela Fulton,F,U,Undefined,0.0,,
B Franklin,F,U,Undefined,0.0,,
F Martin,F,U,Undefined,0.0,,
Clare Proctor,F,U,Undefined,0.0,,
Marian Trenis,F,U,Undefined,0.0,,
Betty Hulbert,F,U,Undefined,0.0,,
Sara Staples,F,U,Undefined,0.0,,
S Tomhave,F,U,Undefined,0.0,,
Lina Buccianti,F,U,Undefined,0.0,,
Esther Saul,F,U,Undefined,0.0,,
Kay Neville Smith,F,U,Undefined,0.0,,
Anne Goldsworthy,F,U,Undefined,0.0,,
Audrey Bilse,F,U,Undefined,0.0,,
Christine Brugnon,F,U,Undefined,0.0,,
Suzanne Savoye,F,U,Undefined,0.0,,
G Jackson,F,U,Undefined,0.0,,
Jacqueline Macmillan,F,U,Undefined,0.0,,
Marliss Kreutzer,F,U,Undefined,0.0,,
Marion Nixon,F,U,Undefined,0.0,,
Jean Smith,F,U,Undefined,0.0,,
Marta Barnett,F,U,Undefined,0.0,,
Zoe Leach,F,U,Undefined,0.0,,
Babs Praczukowski,F,U,Undefined,0.0,,
Mrs Charles Bezzola,F,U,Undefined,0.0,,
Maureen Connolly,F,U,Undefined,0.0,,
Patsy Zellmer,F,U,Undefined,0.0,,
Loly Benchimol De Auday,F,U,Undefined,0.0,,
Andreina Pietre Drew Bear,F,U,Undefined,0.0,,
Mirta De La Paz,F,U,Undefined,0.0,,
Hilda Cofina de Herrera,F,U,Undefined,0.0,,
Meta Schroedel,F,U,Undefined,0.0,,
Ann Belson,F,U,Undefined,0.0,,
Melba Racner,F,U,Undefined,0.0,,
Pat White,F,U,Undefined,0.0,,
Zoe Hatcher,F,U,Undefined,0.0,,
Edith Stroth,F,U,Undefined,0.0,,
Elena Lehmann,F,U,Undefined,0.0,,
Calice Butta,F,U,Undefined,0.0,,
Simonne Mathieu,F,U,Undefined,0.0,,
T Hussussian,F,U,Undefined,0.0,,
Barbara Wilkins Ward,F,U,Undefined,0.0,,
Ann Casey,F,U,Undefined,0.0,,
Elaine Brackett,F,U,Undefined,0.0,,
Joey Ross Dilley,F,U,Undefined,0.0,,
H Lund,F,U,Undefined,0.0,,
Nadezhda Belonenko,F,U,Undefined,0.0,,
Elisabeta Chuvryrina,F,U,Undefined,0.0,,
Maria Javori,F,U,Undefined,0.0,,
Rebekah Colberg,F,U,Undefined,0.0,,
Haydee Muxworthy,F,U,Undefined,0.0,,
Esther Berg Nielsen,F,U,Undefined,0.0,,
Inge Buch,F,U,Undefined,0.0,,
Jeanette Witko,F,U,Undefined,0.0,,
Harriet Kirby,F,U,Undefined,0.0,,
Kay Bolling,F,U,Undefined,0.0,,
June Bryerton,F,U,Undefined,0.0,,
Barbara Stein,F,U,Undefined,0.0,,
Virginia Wolfenden,F,U,Undefined,0.0,,
Margaret Wedertz,F,U,Undefined,0.0,,
Marjorie Mccord,F,U,Undefined,0.0,,
Andrea Sparling,F,U,Undefined,0.0,,
Nancy Miller,F,U,Undefined,0.0,,
J P Marshall,F,U,Undefined,0.0,,
Mrs M Cox,F,U,Undefined,0.0,,
L M Trevor,F,U,Undefined,0.0,,
D Green,F,U,Undefined,0.0,,
J Bartko,F,U,Undefined,0.0,,
C Z Mortimer,F,U,Undefined,0.0,,
B H Whitmore,F,U,Undefined,0.0,,
H A Doyle,F,U,Undefined,0.0,,
Joan Nilen,F,U,Undefined,0.0,,
L E Porteous,F,U,Undefined,0.0,,
M A Archard,F,U,Undefined,0.0,,
Nany De Ridder,F,U,Undefined,0.0,,
Barbara Kimbrell,F,U,Undefined,0.0,,
Mrs G H Burrows,F,U,Undefined,0.0,,
V M Newman,F,U,Undefined,0.0,,
Mrs D B Shaw,F,U,Undefined,0.0,,
Mrs D Donald,F,U,Undefined,0.0,,
P C Sinclair,F,U,Undefined,0.0,,
Judy Tissot,F,U,Undefined,0.0,,
M J Elphick,F,U,Undefined,0.0,,
H Z Barratt,F,U,Undefined,0.0,,
Mrs G A Taylor,F,U,Undefined,0.0,,
E M Austin,F,U,Undefined,0.0,,
Gay Chandler,F,U,Undefined,0.0,,
