Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage
John Mcenroe,M,U,Undefined,0.0,,
Tom Caine,M,U,Undefined,0.0,,
Jeff Robbins,M,U,Undefined,0.0,,
Peter Lamb,M,U,Undefined,0.0,,
Van Winitsky,M,U,Undefined,0.0,,
Eliot Teltscher,M,U,Undefined,0.0,,
Steve Guy,M,U,Undefined,0.0,,
Pender Murphy,M,U,Undefined,0.0,,
Harald Theissen,M,U,Undefined,0.0,,
Reid Freeman,M,U,Undefined,0.0,,
Matt Horwitch,M,U,Undefined,0.0,,
Robert Vant Hof,M,U,Undefined,0.0,,
Miloslav Lacek,M,U,Undefined,0.0,,
Kevin Kerns,M,U,Undefined,0.0,,
Ronnie Bathman,M,U,Undefined,0.0,,
Bill Cowan,M,U,Undefined,0.0,,
Jay Lapidus,M,U,Undefined,0.0,,
Wolfgang Popp,M,U,Undefined,0.0,,
Bernard Boileau,M,U,Undefined,0.0,,
Pascal Portes,M,U,Undefined,0.0,,
Ricardo Sanchez Rueda,M,U,Undefined,0.0,,
Vallis Wilder,M,U,Undefined,0.0,,
Roland Stadler,M,U,Undefined,0.0,,
Egan Adams,M,U,Undefined,0.0,,
Charlie Fancutt,M,U,Undefined,0.0,,
Mike Bauer,M,U,Undefined,0.0,,
Eduardo Bengoechea,M,U,Undefined,0.0,,
John Benson,M,U,Undefined,0.0,,
Zoltan Kuharszky,M,U,Undefined,0.0,,
Eduard Pana,M,U,Undefined,0.0,,
Mel Purcell,M,U,Undefined,0.0,,
Alvaro Margets,M,U,Undefined,0.0,,
Clarke Diehl,M,U,Undefined,0.0,,
Massimo Grassotti,M,U,Undefined,0.0,,
Gianluca Rinaldini,M,U,Undefined,0.0,,
Andy Kohlberg,M,U,Undefined,0.0,,
Bud Schultz,M,U,Undefined,0.0,,
Leif Shiras,M,U,Undefined,0.0,,
George Kalovelonis,M,U,Undefined,0.0,,
Eduardo Osta,M,U,Undefined,0.0,,
Larry Barnett,M,U,Undefined,0.0,,
Patrizio Parrini,M,U,Undefined,0.0,,
Roger Knapp,M,U,Undefined,0.0,,
Derek Tarr,M,U,Undefined,0.0,,
Scott Lipton,M,U,Undefined,0.0,,
Andy Garcia,M,U,Undefined,0.0,,
George Jarck,M,U,Undefined,0.0,,
Michiel Schapers,M,U,Undefined,0.0,,
Tiger Buford,M,U,Undefined,0.0,,
Gustavo Guerrero,M,U,Undefined,0.0,,
Tim Wilkison,M,U,Undefined,0.0,,
Rolando Vazquez,M,U,Undefined,0.0,,
Scott Bondurant,M,U,Undefined,0.0,,
Larry Gottfried,M,U,Undefined,0.0,,
Mark Dickson,M,U,Undefined,0.0,,
Gustavo Tiberti,M,U,Undefined,0.0,,
Stefan Hermann,M,U,Undefined,0.0,,
David Mustard,M,U,Undefined,0.0,,
Blaine Willenborg,M,U,Undefined,0.0,,
Stefan Simonsson,M,U,Undefined,0.0,,
Jan Van Langendonck,M,U,Undefined,0.0,,
Juan Carlos Yunis,M,U,Undefined,0.0,,
Remi Osho,M,U,Undefined,0.0,,
Alexander Zverev,M,R,GER,17.0,378.0,0.7063492063492064
Huub Van Boeckel,M,U,Undefined,0.0,,
Claudio Panatta,M,U,Undefined,0.0,,
Kiyotaka Tachibana,M,U,Undefined,0.0,,
Sadiq Abdullahi,M,U,Undefined,0.0,,
David Dowlen,M,U,Undefined,0.0,,
Dirk Vestweber,M,U,Undefined,0.0,,
Alejandro Ganzabal,M,U,Undefined,0.0,,
Cassio Motta,M,U,Undefined,0.0,,
Andres Gomez,M,U,Undefined,0.0,,
Ray Disco,M,U,Undefined,0.0,,
Fritz Buehning,M,U,Undefined,0.0,,
Ivan Lendl,M,U,Undefined,0.0,,
Mike Leach,M,U,Undefined,0.0,,
Andy Gordon,M,U,Undefined,0.0,,
Helmar Stiegler,M,U,Undefined,0.0,,
Bob Green,M,U,Undefined,0.0,,
Damir Keretic,M,U,Undefined,0.0,,
Javier Contreras,M,U,Undefined,0.0,,
Marcel Freeman,M,U,Undefined,0.0,,
Stephan Medem,M,U,Undefined,0.0,,
Andy Avrams,M,U,Undefined,0.0,,
Ross Dubbins,M,U,Undefined,0.0,,
Per Hjertquist,M,U,Undefined,0.0,,
Jeff Arons,M,U,Undefined,0.0,,
Charles Bud Cox,M,U,Undefined,0.0,,
Thomas Renz,M,U,Undefined,0.0,,
Guillermo Stevens,M,U,Undefined,0.0,,
Derek Segal,M,U,Undefined,0.0,,
Robbie Venter,M,U,Undefined,0.0,,
Jeff Turpin,M,U,Undefined,0.0,,
John Mccurdy,M,U,Undefined,0.0,,
Yannick Noah,M,U,Undefined,0.0,,
Bob Blazekovic,M,U,Undefined,0.0,,
Bill Gilmour,M,U,Undefined,0.0,,
Jeremy Dier,M,U,Undefined,0.0,,
Peter Johnston,M,U,Undefined,0.0,,
Morris Skip Strode,M,U,Undefined,0.0,,
Ernie Fernandez,M,U,Undefined,0.0,,
Robert Crames,M,U,Undefined,0.0,,
Andreas Muschik,M,U,Undefined,0.0,,
Martin Guntrip,M,U,Undefined,0.0,,
Karl Richter,M,U,Undefined,0.0,,
Delayne Howell,M,U,Undefined,0.0,,
Mike Benson,M,U,Undefined,0.0,,
Tim Mayotte,M,U,Undefined,0.0,,
Marco Armellini,M,U,Undefined,0.0,,
Ivo Werner,M,U,Undefined,0.0,,
Greg Amaya,M,U,Undefined,0.0,,
James Rubin,M,U,Undefined,0.0,,
Eric Riley,M,U,Undefined,0.0,,
Tim Downey,M,U,Undefined,0.0,,
Mark Buckley,M,U,Undefined,0.0,,
Choon Ho Kim,M,U,Undefined,0.0,,
Young Dae Jeon,M,U,Undefined,0.0,,
Chris Johnstone,M,U,Undefined,0.0,,
Heinz Gildemeister,M,U,Undefined,0.0,,
Marko Ostoja,M,U,Undefined,0.0,,
Sean Brawley,M,U,Undefined,0.0,,
Randy Nixon,M,U,Undefined,0.0,,
Billy Nealon,M,U,Undefined,0.0,,
Erik Vant Hof,M,U,Undefined,0.0,,
Mike Howard,M,U,Undefined,0.0,,
Mark Witsken,M,U,Undefined,0.0,,
Kevin Mcclintic,M,U,Undefined,0.0,,
Greg Neuhart,M,U,Undefined,0.0,,
Phil Lehnhoff,M,U,Undefined,0.0,,
Pedro Rebolledo,M,U,Undefined,0.0,,
Tres Cushing,M,U,Undefined,0.0,,
John Fitzgerald,M,U,Undefined,0.0,,
Broderick Dyke,M,U,Undefined,0.0,,
Jim Gurfein,M,U,Undefined,0.0,,
Norm Schellenger,M,U,Undefined,0.0,,
Tim Robson,M,U,Undefined,0.0,,
Paul Crozier,M,U,Undefined,0.0,,
Juan Avendano,M,U,Undefined,0.0,,
Ted Erck,M,U,Undefined,0.0,,
Wolfgang Baerenthaler,M,U,Undefined,0.0,,
Michael Fancutt,M,U,Undefined,0.0,,
Jacques Hervet,M,U,Undefined,0.0,,
Gary Niebur,M,U,Undefined,0.0,,
Michael Mortensen,M,U,Undefined,0.0,,
Greg Whitecross,M,U,Undefined,0.0,,
Raul Antonio Viver,M,U,Undefined,0.0,,
Todd Nelson,M,U,Undefined,0.0,,
Fernando Soler,M,U,Undefined,0.0,,
Florin Segarceanu,M,U,Undefined,0.0,,
Hector Ortiz,M,U,Undefined,0.0,,
Ricardo Rivera,M,U,Undefined,0.0,,
Woo Ryong Lee,M,U,Undefined,0.0,,
Andy Krantz,M,U,Undefined,0.0,,
Stevenson Clarke,M,U,Undefined,0.0,,
Hugo Nunez,M,U,Undefined,0.0,,
Gary Lemon,M,U,Undefined,0.0,,
Schalk Van Der Merwe,M,U,Undefined,0.0,,
Miguel Margets,M,U,Undefined,0.0,,
Dan Cassidy,M,U,Undefined,0.0,,
Darrell Smith,M,U,Undefined,0.0,,
Christo Steyn,M,U,Undefined,0.0,,
Mike Conroy,M,U,Undefined,0.0,,
Peter Doohan,M,U,Undefined,0.0,,
Stefan Reich,M,U,Undefined,0.0,,
Brett Buffington,M,U,Undefined,0.0,,
Glenn Layendecker,M,U,Undefined,0.0,,
Frank Schafer,M,U,Undefined,0.0,,
Dave Siegler,M,U,Undefined,0.0,,
Tracy Fenelon,M,U,Undefined,0.0,,
Roberto Saad,M,U,Undefined,0.0,,
Ramesh Krishnan,M,U,Undefined,0.0,,
Juan Carlos Ayala,M,U,Undefined,0.0,,
Rafael Avalos Brenes,M,U,Undefined,0.0,,
Mark Blincow,M,U,Undefined,0.0,,
David Sammel,M,U,Undefined,0.0,,
Anders Jarryd,M,U,Undefined,0.0,,
John Van Nostrand,M,U,Undefined,0.0,,
Danie Visser,M,U,Undefined,0.0,,
Mark Pinchoff,M,U,Undefined,0.0,,
Danny Saltz,M,U,Undefined,0.0,,
Freddie Sauer,M,U,Undefined,0.0,,
Brad Gilbert,M,U,Undefined,0.0,,
Gabriel Urpi,M,U,Undefined,0.0,,
Rodney Harmon,M,U,Undefined,0.0,,
Craig Kardon,M,U,Undefined,0.0,,
Rudiger Vogel,M,U,Undefined,0.0,,
Nick Brown,M,U,Undefined,0.0,,
Mario Martinez,M,U,Undefined,0.0,,
Peter Moraing,M,U,Undefined,0.0,,
Kelvin Belcher,M,U,Undefined,0.0,,
Kelly Evernden,M,U,Undefined,0.0,,
Brian Joelson,M,U,Undefined,0.0,,
Thomas Stalhandske,M,U,Undefined,0.0,,
Tian C Viljoen,M,U,Undefined,0.0,,
Tomm Warneke,M,U,Undefined,0.0,,
Doug Stone,M,U,Undefined,0.0,,
Joe Leytze,M,U,Undefined,0.0,,
Kevin Moir,M,U,Undefined,0.0,,
Mike De Palmer,M,U,Undefined,0.0,,
Bernhard Pils,M,U,Undefined,0.0,,
Pablo Arraya,M,U,Undefined,0.0,,
Mark Mees,M,U,Undefined,0.0,,
Darcy Carroll,M,U,Undefined,0.0,,
Jesus Colas,M,U,Undefined,0.0,,
Marcus Schur,M,U,Undefined,0.0,,
Dale Houston,M,U,Undefined,0.0,,
Joseph Russell,M,U,Undefined,0.0,,
Ivan Dupasquier,M,U,Undefined,0.0,,
Bruce Derlin,M,U,Undefined,0.0,,
Bruce Brescia,M,U,Undefined,0.0,,
Adrian Marcu,M,U,Undefined,0.0,,
Stephane Bonneau,M,U,Undefined,0.0,,
Srinivasan Vasudevan,M,U,Undefined,0.0,,
Alvaro Jordan,M,U,Undefined,0.0,,
Ahmed El Mehelmy,M,U,Undefined,0.0,,
Ben Testerman,M,U,Undefined,0.0,,
Howard Sands,M,U,Undefined,0.0,,
Carlos Castellan,M,U,Undefined,0.0,,
Diego Perez,M,U,Undefined,0.0,,
Richard Akel,M,U,Undefined,0.0,,
Charles Honey,M,U,Undefined,0.0,,
Stefan Svensson,M,U,Undefined,0.0,,
Henri De Wet,M,U,Undefined,0.0,,
Mark Groetsch,M,U,Undefined,0.0,,
Paul Lobban,M,U,Undefined,0.0,,
Marcelo Hennemann,M,U,Undefined,0.0,,
Peter Pfannkoch,M,U,Undefined,0.0,,
Juan Aguilera,M,U,Undefined,0.0,,
Paul Chamberlin,M,U,Undefined,0.0,,
Michael Brandt,M,U,Undefined,0.0,,
Gerald Mild,M,U,Undefined,0.0,,
Uwe Schumann,M,U,Undefined,0.0,,
Joan Roura Agusti,M,U,Undefined,0.0,,
David Pate,M,U,Undefined,0.0,,
Joshua Sarner,M,U,Undefined,0.0,,
Mark Basham,M,U,Undefined,0.0,,
Vaughn Bryan,M,U,Undefined,0.0,,
Daniel Montes De Oca,M,U,Undefined,0.0,,
Thierry Pham,M,U,Undefined,0.0,,
Hans Simonsson,M,U,Undefined,0.0,,
John Losito,M,U,Undefined,0.0,,
Steven Matthews,M,U,Undefined,0.0,,
Peter Bastiansen,M,U,Undefined,0.0,,
Hugo Chapacu,M,U,Undefined,0.0,,
Juan Antonio Rodriguez,M,U,Undefined,0.0,,
Jean Luc Cotard,M,U,Undefined,0.0,,
John Davis,M,U,Undefined,0.0,,
Jan Gunnarsson,M,U,Undefined,0.0,,
Gary Donnelly,M,U,Undefined,0.0,,
Rick Rudeen,M,U,Undefined,0.0,,
Constantinos Efremoglou,M,U,Undefined,0.0,,
Marc Flur,M,U,Undefined,0.0,,
Karsten Schulz,M,U,Undefined,0.0,,
Hans Dieter Beutel,M,U,Undefined,0.0,,
Glenn Michibata,M,U,Undefined,0.0,,
Jeremy Bates,M,U,Undefined,0.0,,
Steve Wood,M,U,Undefined,0.0,,
Laird Dunlop,M,U,Undefined,0.0,,
Mark Wooldridge,M,U,Undefined,0.0,,
Jin Sun Yoo,M,U,Undefined,0.0,,
Randolf Scheller,M,U,Undefined,0.0,,
Fred Viancos,M,U,Undefined,0.0,,
Jerome Potier,M,U,Undefined,0.0,,
Scott Zaccaria,M,U,Undefined,0.0,,
Ted Farnsworth,M,U,Undefined,0.0,,
Jon Kamisar,M,U,Undefined,0.0,,
Alberto Tous,M,U,Undefined,0.0,,
David Graham,M,U,Undefined,0.0,,
Wayne Hearn,M,U,Undefined,0.0,,
Simon Bartram,M,U,Undefined,0.0,,
Howard Herr,M,U,Undefined,0.0,,
Dong Wook Song,M,U,Undefined,0.0,,
Leighton Alfred,M,U,Undefined,0.0,,
Scott Davis,M,U,Undefined,0.0,,
Ron Erskine,M,U,Undefined,0.0,,
Sergio Casal,M,U,Undefined,0.0,,
Hans Fredborg,M,U,Undefined,0.0,,
Robert Casey C100,M,U,Undefined,0.0,,
William Notar,M,U,Undefined,0.0,,
Rob Loud,M,U,Undefined,0.0,,
Gus Andersen,M,U,Undefined,0.0,,
Gustavo Luza,M,U,Undefined,0.0,,
Martin Wostenholme,M,U,Undefined,0.0,,
Marcelo Ingaramo,M,U,Undefined,0.0,,
Shahar Perkiss,M,U,Undefined,0.0,,
Mike Smith,M,U,Undefined,0.0,,
Craig A Miller,M,U,Undefined,0.0,,
Jon Sorbo,M,U,Undefined,0.0,,
Christo Van Rensburg,M,U,Undefined,0.0,,
Laurie Warder,M,U,Undefined,0.0,,
Rill Baxter,M,U,Undefined,0.0,,
Oliver Freund,M,U,Undefined,0.0,,
Peter Franz Schweyer,M,U,Undefined,0.0,,
Polo Cowan,M,U,Undefined,0.0,,
Bong Soo Kim,M,U,Undefined,0.0,,
Brett Dickinson,M,U,Undefined,0.0,,
Christoph Zipf,M,U,Undefined,0.0,,
Klaus Weitzenburger,M,U,Undefined,0.0,,
Russell Barlow,M,U,Undefined,0.0,,
Mike Pazourek,M,U,Undefined,0.0,,
David Livingston,M,U,Undefined,0.0,,
Christophe Bernelle,M,U,Undefined,0.0,,
Steve Shaw,M,U,Undefined,0.0,,
Chris Schoop,M,U,Undefined,0.0,,
Gregg Hill,M,U,Undefined,0.0,,
Eric Korita,M,U,Undefined,0.0,,
Jarek Srnensky,M,U,Undefined,0.0,,
Joe De Foor,M,U,Undefined,0.0,,
Rashid Malik,M,U,Undefined,0.0,,
Rob Mitchell,M,U,Undefined,0.0,,
Alexandre Hocevar,M,U,Undefined,0.0,,
Joakim Nystrom,M,U,Undefined,0.0,,
Francesco Cancellotti,M,U,Undefined,0.0,,
Peter Kolaric,M,U,Undefined,0.0,,
Miguel Nido,M,U,Undefined,0.0,,
Craig D Miller,M,U,Undefined,0.0,,
Robinson Ureta,M,U,Undefined,0.0,,
Jorgen Windahl,M,U,Undefined,0.0,,
Josef Cihak,M,U,Undefined,0.0,,
Paul Annacone,M,U,Undefined,0.0,,
Christian Jessel,M,U,Undefined,0.0,,
Mike Lee,M,U,Undefined,0.0,,
George Bezecny,M,U,Undefined,0.0,,
Sammy Giammalva Jr,M,U,Undefined,0.0,,
Antony Emerson,M,U,Undefined,0.0,,
Luca Bottazzi,M,U,Undefined,0.0,,
Tobias Svantesson,M,U,Undefined,0.0,,
Stefan Heckmanns,M,U,Undefined,0.0,,
Magnus Tideman,M,U,Undefined,0.0,,
Dominik Guido Utzinger,M,U,Undefined,0.0,,
John Slater,M,U,Undefined,0.0,,
Peter Carlsson,M,U,Undefined,0.0,,
Jean Marc Piacentile,M,U,Undefined,0.0,,
Nick Mantzouris,M,U,Undefined,0.0,,
Armin Kopf,M,U,Undefined,0.0,,
Nelson Aerts,M,U,Undefined,0.0,,
Harald Rittersbacher,M,U,Undefined,0.0,,
Khalid Outaleb,M,U,Undefined,0.0,,
Robert Seguso,M,U,Undefined,0.0,,
Patrice Kuchna,M,U,Undefined,0.0,,
Roberto Arguello,M,U,Undefined,0.0,,
Wally Masur,M,U,Undefined,0.0,,
Jorge Lozano,M,U,Undefined,0.0,,
Mark Murphy,M,U,Undefined,0.0,,
Ken Flach,M,U,Undefined,0.0,,
Chris Mcgarey,M,U,Undefined,0.0,,
Barry Moir,M,U,Undefined,0.0,,
Rostislav Piskacek,M,U,Undefined,0.0,,
Paul Vojtischek,M,U,Undefined,0.0,,
Andrew Burrow,M,U,Undefined,0.0,,
Denys Maasdorp,M,U,Undefined,0.0,,
Evan Ratner,M,U,Undefined,0.0,,
Matt Anger,M,U,Undefined,0.0,,
Michael Robertson,M,U,Undefined,0.0,,
Henri Leconte,M,U,Undefined,0.0,,
Ruben Lamothe,M,U,Undefined,0.0,,
Jaromir Becka,M,U,Undefined,0.0,,
Joey Rive,M,U,Undefined,0.0,,
Allen Miller,M,U,Undefined,0.0,,
Alex Stepanek,M,U,Undefined,0.0,,
Thierry Tulasne,M,U,Undefined,0.0,,
Girts Dzelde,M,U,Undefined,0.0,,
Mikael Pernfors,M,U,Undefined,0.0,,
Craig Campbell,M,U,Undefined,0.0,,
Slobodan Zivojinovic,M,U,Undefined,0.0,,
Doug Burke,M,U,Undefined,0.0,,
Shiel Kumar,M,U,Undefined,0.0,,
Mauro Menezes,M,U,Undefined,0.0,,
Libor Pimek,M,U,Undefined,0.0,,
Alessandro De Minicis,M,U,Undefined,0.0,,
Kai Niemi,M,U,Undefined,0.0,,
Tjahjono Tjahjono,M,U,Undefined,0.0,,
Luiz Mattar,M,U,Undefined,0.0,,
Yahiya Doumbia,M,U,Undefined,0.0,,
Simone Colombo,M,U,Undefined,0.0,,
Greg Holmes,M,U,Undefined,0.0,,
Deane Frey,M,U,Undefined,0.0,,
Chris Kennedy,M,U,Undefined,0.0,,
Harold Hecht,M,U,Undefined,0.0,,
Patrick Schmidt,M,U,Undefined,0.0,,
Thomas Hogstedt,M,U,Undefined,0.0,,
Fred Perrin,M,U,Undefined,0.0,,
Jon Levine,M,U,Undefined,0.0,,
Peter Ballauff,M,U,Undefined,0.0,,
Nick Fulwood,M,U,Undefined,0.0,,
Dan Goldie,M,U,Undefined,0.0,,
Sylvano Simone,M,U,Undefined,0.0,,
Doug Weber,M,U,Undefined,0.0,,
Stefan Eriksson,M,U,Undefined,0.0,,
Kimmo Alkio,M,U,Undefined,0.0,,
Todd Witsken,M,U,Undefined,0.0,,
Mark Styslinger,M,U,Undefined,0.0,,
Jeff Klaparda,M,U,Undefined,0.0,,
Christopher Sammer,M,U,Undefined,0.0,,
Earl Grainger,M,U,Undefined,0.0,,
Farley Weiss,M,U,Undefined,0.0,,
Andrew Castle,M,U,Undefined,0.0,,
Gregg Hahn,M,U,Undefined,0.0,,
Edvaldo Oliveira,M,U,Undefined,0.0,,
Pat Harrison,M,U,Undefined,0.0,,
Charlton Eagle,M,U,Undefined,0.0,,
Stephen Aniston,M,U,Undefined,0.0,,
Peter Wright,M,U,Undefined,0.0,,
Tim Pawsat,M,U,Undefined,0.0,,
Dacio Campos,M,U,Undefined,0.0,,
Tom Fontana,M,U,Undefined,0.0,,
Peter Thrupp,M,U,Undefined,0.0,,
Ned Caswell,M,U,Undefined,0.0,,
Milan Srejber,M,U,Undefined,0.0,,
Johnny Goudenbour,M,U,Undefined,0.0,,
Mike Massie,M,U,Undefined,0.0,,
Loic Courteau,M,U,Undefined,0.0,,
Joe Heldmann,M,U,Undefined,0.0,,
Eduardo Masso,M,U,Undefined,0.0,,
Jeff Jackard,M,U,Undefined,0.0,,
Roger Smith,M,U,Undefined,0.0,,
Stuart Bale,M,U,Undefined,0.0,,
Bo Johnson,M,U,Undefined,0.0,,
Carl Limberger,M,U,Undefined,0.0,,
Tim Siegel,M,U,Undefined,0.0,,
Neil Smith,M,U,Undefined,0.0,,
Ricardo Acioly,M,U,Undefined,0.0,,
Jim Pugh,M,U,Undefined,0.0,,
Gerald Marzenell,M,U,Undefined,0.0,,
Bruno Dadillon,M,U,Undefined,0.0,,
Guillermo Rivas,M,U,Undefined,0.0,,
Peter Palandjian,M,U,Undefined,0.0,,
John Sobel,M,U,Undefined,0.0,,
Julian Barham,M,U,Undefined,0.0,,
Martin Fortun,M,U,Undefined,0.0,,
Massimiliano Narducci,M,U,Undefined,0.0,,
Henrik Sundstrom,M,U,Undefined,0.0,,
John Ross,M,U,Undefined,0.0,,
Stefan Eggmayer,M,U,Undefined,0.0,,
Marcos Aurelio Gorriz,M,U,Undefined,0.0,,
Gap Taik Ro,M,U,Undefined,0.0,,
Edoardo Mazza,M,U,Undefined,0.0,,
David Felgate,M,U,Undefined,0.0,,
Hans Schwaier,M,U,Undefined,0.0,,
Dean Botha,M,U,Undefined,0.0,,
Kelly Jones,M,U,Undefined,0.0,,
Randy Vigmostad,M,U,Undefined,0.0,,
Christian Geyer,M,U,Undefined,0.0,,
Bruce Man Son Hing,M,U,Undefined,0.0,,
Jim Grabb,M,U,Undefined,0.0,,
Jaroslav Bulant,M,U,Undefined,0.0,,
Robert Pellizzi,M,U,Undefined,0.0,,
Ricki Osterthun,M,U,Undefined,0.0,,
Goran Prpic,M,U,Undefined,0.0,,
Massimo Cierro,M,U,Undefined,0.0,,
Henry Somerville,M,U,Undefined,0.0,,
John Letts,M,U,Undefined,0.0,,
Bobby Banck,M,U,Undefined,0.0,,
Menno Oosting,M,U,Undefined,0.0,,
Miloslav Mecir,M,U,Undefined,0.0,,
Eddie Stewart,M,U,Undefined,0.0,,
Alfonso Mora,M,U,Undefined,0.0,,
Ira Schwartz,M,U,Undefined,0.0,,
Peter Lindgren,M,U,Undefined,0.0,,
Geoff Roper,M,U,Undefined,0.0,,
Jim Sharton,M,U,Undefined,0.0,,
Johan Vekemans,M,U,Undefined,0.0,,
Mark Ozer,M,U,Undefined,0.0,,
Craig Boynton,M,U,Undefined,0.0,,
Eric Wilborts,M,U,Undefined,0.0,,
Borja Uribe,M,U,Undefined,0.0,,
Francisco Maciel,M,U,Undefined,0.0,,
Monty Oppenheim,M,U,Undefined,0.0,,
Martin Laurendeau,M,U,Undefined,0.0,,
Oleksandr Dolgopolov,M,U,Undefined,0.0,,
Dave Delseni,M,U,Undefined,0.0,,
Michael Kures,M,U,Undefined,0.0,,
Lars Holmblad,M,U,Undefined,0.0,,
Heiner Moraing,M,U,Undefined,0.0,,
Chuck Willenborg,M,U,Undefined,0.0,,
Peter Carter,M,U,Undefined,0.0,,
Francisco Yunis,M,U,Undefined,0.0,,
Richard Vogel,M,U,Undefined,0.0,,
Peter Smith,M,U,Undefined,0.0,,
Jimmy Arias,M,U,Undefined,0.0,,
Mats Wilander,M,U,Undefined,0.0,,
Jordi Arrese,M,U,Undefined,0.0,,
David Lewis,M,U,Undefined,0.0,,
Joel Figueras,M,U,Undefined,0.0,,
Richard Matuszewski,M,U,Undefined,0.0,,
Philip Johnson,M,U,Undefined,0.0,,
Byron Talbot,M,U,Undefined,0.0,,
Den Bishop,M,U,Undefined,0.0,,
Ed Nagel,M,U,Undefined,0.0,,
Tom Nijssen,M,U,Undefined,0.0,,
Brett Greenwood,M,U,Undefined,0.0,,
Martin Jaite,M,U,Undefined,0.0,,
Carlos Di Laura,M,U,Undefined,0.0,,
Dexter Macbride,M,U,Undefined,0.0,,
Cesar Kist,M,U,Undefined,0.0,,
Bobby Blair,M,U,Undefined,0.0,,
Luis Gonzalez,M,U,Undefined,0.0,,
John Bartos,M,U,Undefined,0.0,,
Lawson Duncan,M,U,Undefined,0.0,,
Massimo Zampieri,M,U,Undefined,0.0,,
Jeff Chambers,M,U,Undefined,0.0,,
Tom Mercer,M,U,Undefined,0.0,,
Jakob Hlasek,M,U,Undefined,0.0,,
Corrado Aprili,M,U,Undefined,0.0,,
Ronald Agenor,M,U,Undefined,0.0,,
Dave Richmond,M,U,Undefined,0.0,,
Larry Scott,M,U,Undefined,0.0,,
Pasi Virtanen,M,U,Undefined,0.0,,
Markus Gau,M,U,Undefined,0.0,,
Scott Mcteer,M,U,Undefined,0.0,,
Shawn Taylor,M,U,Undefined,0.0,,
Steve Devries,M,U,Undefined,0.0,,
Eduardo Oncins,M,U,Undefined,0.0,,
Christopher Juliusson,M,U,Undefined,0.0,,
Gary Muller,M,U,Undefined,0.0,,
Rick Leach,M,U,Undefined,0.0,,
Guy Forget,M,U,Undefined,0.0,,
Axel Krieg,M,U,Undefined,0.0,,
Chris Kermode,M,U,Undefined,0.0,,
Richard Ashby,M,U,Undefined,0.0,,
Bill Stanley,M,U,Undefined,0.0,,
Miguel Dungo,M,U,Undefined,0.0,,
Stefan Fueg,M,U,Undefined,0.0,,
Jose Antonio Fernandez,M,U,Undefined,0.0,,
Peter Lundgren,M,U,Undefined,0.0,,
Charles Merzbacher,M,U,Undefined,0.0,,
Richard Schmidt,M,U,Undefined,0.0,,
Tarik Benhabiles,M,U,Undefined,0.0,,
David De Miguel,M,U,Undefined,0.0,,
Rudiger Benz,M,U,Undefined,0.0,,
Michele Fioroni,M,U,Undefined,0.0,,
Michael Westphal,M,U,Undefined,0.0,,
Charles Beckman,M,U,Undefined,0.0,,
Jorge Bardou,M,U,Undefined,0.0,,
Dean Goldfine,M,U,Undefined,0.0,,
Eric Jelen,M,U,Undefined,0.0,,
Brian Barker,M,U,Undefined,0.0,,
Marian Vajda,M,U,Undefined,0.0,,
Karel Novacek,M,U,Undefined,0.0,,
Alaaddin Karagoz,M,U,Undefined,0.0,,
Alberto Paris,M,U,Undefined,0.0,,
Alexander Mronz,M,U,Undefined,0.0,,
Paolo Cane,M,U,Undefined,0.0,,
Ville Jansson,M,U,Undefined,0.0,,
Chris Pridham,M,U,Undefined,0.0,,
Dave Clark,M,U,Undefined,0.0,,
Michael Walker,M,U,Undefined,0.0,,
Andrew Lobb,M,U,Undefined,0.0,,
Angelo Mangiante,M,U,Undefined,0.0,,
Jimmy Brown,M,U,Undefined,0.0,,
Fredrik Rosenquist,M,U,Undefined,0.0,,
Patrick Baur,M,U,Undefined,0.0,,
Fredrik Waern,M,U,Undefined,0.0,,
Robert Phillips P239,M,U,Undefined,0.0,,
Ivica Tolic,M,U,Undefined,0.0,,
Mark Avedikian,M,U,Undefined,0.0,,
Pat Cash,M,U,Undefined,0.0,,
Steve Bickham,M,U,Undefined,0.0,,
Eric Rosenfeld,M,U,Undefined,0.0,,
David Harkness,M,U,Undefined,0.0,,
Emilio Sanchez,M,U,Undefined,0.0,,
Branislav Stankovic,M,U,Undefined,0.0,,
Anthony Lane,M,U,Undefined,0.0,,
Jonathan Canter,M,U,Undefined,0.0,,
Jose Wasserfirer,M,U,Undefined,0.0,,
Claudio Mezzadri,M,U,Undefined,0.0,,
Mika Hedman,M,U,Undefined,0.0,,
Morten Christensen,M,U,Undefined,0.0,,
Gianluca Pozzi,M,U,Undefined,0.0,,
Sang Yoon Lee,M,U,Undefined,0.0,,
Christoph Schaal,M,U,Undefined,0.0,,
John Southcombe,M,U,Undefined,0.0,,
Simon Youl,M,U,Undefined,0.0,,
James Turner,M,U,Undefined,0.0,,
Juan Pino,M,U,Undefined,0.0,,
Paul Hand,M,U,Undefined,0.0,,
John Frawley,M,U,Undefined,0.0,,
Gustav Fichardt,M,U,Undefined,0.0,,
Andrew Sproule,M,U,Undefined,0.0,,
Thomas Haldin,M,U,Undefined,0.0,,
Armin Steger,M,U,Undefined,0.0,,
Juan Pablo Queirolo,M,U,Undefined,0.0,,
Daniel Leal,M,U,Undefined,0.0,,
Mario Tabares,M,U,Undefined,0.0,,
